login_id,account_id,timestamp,success_flag,device_id,ip_address,geo_hash,browser_fingerprint,password_reset_recent,device_seen_before,label_ato
5871,10844,2025-01-16 05:32:11,1,200115,10.107.28.1,AKL,fp_33260,0,1,0
5872,11605,2025-03-09 07:31:26,1,200355,10.21.125.244,CHC,fp_16239,0,1,0
5873,11053,2025-03-15 08:15:50,1,202394,10.162.7.175,WLG,fp_90519,0,1,0
5874,10823,2025-01-18 16:03:55,1,200170,10.44.1.246,AKL,fp_75796,0,1,0
5875,11433,2025-02-10 22:35:18,1,200498,10.187.161.240,MEL,fp_16540,1,1,0
5876,11708,2025-03-04 19:12:23,1,201319,10.208.175.214,AKL,fp_26128,0,1,0
5877,10479,2025-02-17 16:19:00,1,200698,10.30.50.164,WLG,fp_29668,0,0,0
5878,10815,2025-03-26 18:24:37,1,200958,10.160.62.215,CHC,fp_56793,0,1,0
5879,11214,2025-01-08 08:41:58,0,200621,10.89.168.228,SYD,fp_81452,0,1,0
5880,12072,2025-03-01 10:26:22,1,202225,10.173.214.185,SYD,fp_50208,0,1,0
5881,11566,2025-01-02 10:55:44,0,200493,10.128.51.239,WLG,fp_59999,0,1,0
5882,10202,2025-02-18 17:40:25,1,202254,10.212.66.207,CHC,fp_51728,0,1,0
5883,12455,2025-02-04 00:00:21,1,201671,10.236.2.158,SYD,fp_68757,0,1,0
5884,12318,2025-01-01 19:03:38,1,200162,10.88.225.111,WLG,fp_77881,0,1,0
5885,11646,2025-01-07 18:30:14,1,201488,10.231.49.158,SYD,fp_50036,0,1,0
5886,11038,2025-01-07 18:35:59,1,200650,10.91.251.215,CHC,fp_70509,0,1,0
5887,11341,2025-01-15 22:32:43,1,200166,10.20.91.81,WLG,fp_65780,0,1,0
5888,11370,2025-02-20 00:28:02,0,200962,10.22.200.181,AKL,fp_66769,0,1,0
5889,10059,2025-01-23 12:25:47,1,200842,10.238.145.163,AKL,fp_87071,0,1,0
5890,12774,2025-03-20 08:49:31,1,200333,10.141.173.139,SYD,fp_90595,0,1,0
5891,12146,2025-01-25 15:13:16,1,202240,10.95.6.142,CHC,fp_56483,0,1,0
5892,11436,2025-02-06 07:55:11,1,201342,10.86.172.154,SYD,fp_90462,0,1,0
5893,10350,2025-02-25 00:33:14,1,201892,10.1.242.2,AKL,fp_51100,0,0,0
5894,11273,2025-02-04 07:15:04,1,202253,10.19.43.116,DUD,fp_99997,0,0,0
5895,11178,2025-03-27 22:27:28,1,200346,10.107.147.112,AKL,fp_35954,0,1,0
5896,11597,2025-01-27 14:00:15,1,200872,10.68.33.50,SYD,fp_12317,0,1,0
5897,10543,2025-02-05 09:38:12,1,201447,10.225.90.138,SYD,fp_56178,0,0,0
5898,11945,2025-03-27 15:00:29,1,202212,10.217.68.9,WLG,fp_29011,1,0,0
5899,13103,2025-03-03 14:14:08,1,201795,10.183.244.79,AKL,fp_55425,0,1,0
5900,10539,2025-03-03 06:22:54,1,201023,10.185.111.71,AKL,fp_74080,0,1,0
5901,10073,2025-02-24 12:11:17,1,200363,10.60.97.14,AKL,fp_76107,0,1,0
5902,12857,2025-01-27 04:33:49,1,201526,10.2.216.76,SYD,fp_97360,1,1,0
5903,10508,2025-03-09 06:28:51,1,200811,10.41.232.74,SYD,fp_88567,0,1,0
5904,11081,2025-03-25 21:47:31,1,202061,10.9.111.110,AKL,fp_47563,0,1,0
5905,11559,2025-02-18 16:30:02,1,200059,10.119.48.189,DUD,fp_15534,0,1,0
5906,11879,2025-01-25 05:28:37,1,201707,10.104.184.172,SYD,fp_86833,0,1,0
5907,10710,2025-03-28 23:08:35,1,200387,10.135.141.223,DUD,fp_32057,0,1,0
5908,10842,2025-01-11 09:18:01,1,201837,10.12.17.111,WLG,fp_51528,1,0,0
5909,11470,2025-03-08 04:32:50,1,201937,10.15.200.74,SYD,fp_28445,0,1,0
5910,10884,2025-03-02 00:36:50,1,201862,10.245.173.68,AKL,fp_54281,0,0,0
5911,11703,2025-01-03 10:04:21,1,200691,10.248.207.6,WLG,fp_59036,0,1,0
5912,12921,2025-01-26 11:33:34,0,200884,10.21.55.209,SYD,fp_75889,0,1,0
5913,12842,2025-02-15 21:44:55,1,201539,10.121.24.249,CHC,fp_17097,0,1,0
5914,13161,2025-03-13 04:18:33,1,202240,10.193.15.231,MEL,fp_40164,0,1,0
5915,10941,2025-01-21 13:30:09,1,200564,10.73.166.194,AKL,fp_46281,0,1,0
5916,12282,2025-01-10 14:02:07,1,202285,10.0.184.165,SYD,fp_52836,0,1,0
5917,13096,2025-03-30 07:08:13,1,202298,10.147.156.14,SYD,fp_74403,0,1,0
5918,12698,2025-03-03 12:40:37,1,202470,10.82.157.133,MEL,fp_32901,0,1,0
5919,10980,2025-02-20 19:31:36,0,201908,10.189.219.198,AKL,fp_93249,0,1,0
5920,12961,2025-01-17 04:05:26,1,202064,10.116.203.147,WLG,fp_19789,0,1,0
5921,10047,2025-02-27 06:52:17,1,202006,10.53.139.88,WLG,fp_37531,0,0,0
5922,12670,2025-02-02 22:26:05,1,200577,10.145.207.101,DUD,fp_50665,0,1,0
5923,11181,2025-03-29 15:31:29,1,201288,10.210.171.202,CHC,fp_21697,0,1,0
5924,11006,2025-02-07 20:43:18,1,202094,10.86.13.24,CHC,fp_56518,0,1,0
5925,11285,2025-03-06 00:10:10,1,202264,10.153.156.187,WLG,fp_64451,0,1,0
5926,10542,2025-02-22 19:23:52,1,200685,10.92.88.17,WLG,fp_82158,0,1,0
5927,11678,2025-01-17 15:17:04,1,202137,10.204.214.195,MEL,fp_21337,0,1,0
5928,10635,2025-03-29 21:42:52,1,201126,10.74.128.213,AKL,fp_87686,0,1,0
5929,10654,2025-01-03 16:39:40,1,201228,10.18.152.99,SYD,fp_64310,0,1,0
5930,12393,2025-01-12 15:40:54,1,201997,10.34.69.208,WLG,fp_91381,0,1,0
5931,11002,2025-01-14 13:46:52,1,201283,10.241.89.92,CHC,fp_17943,0,1,0
5932,10771,2025-01-22 05:21:34,1,202195,10.205.201.40,CHC,fp_83117,0,1,0
5933,11122,2025-01-17 08:45:43,1,202265,10.95.185.107,CHC,fp_24726,0,1,0
5934,11719,2025-03-01 14:07:35,1,201159,10.130.170.166,AKL,fp_30659,0,1,0
5935,10590,2025-02-03 06:22:29,1,200981,10.163.4.95,CHC,fp_29719,0,1,0
5936,12231,2025-03-29 08:49:14,1,201308,10.251.14.245,AKL,fp_26641,0,1,0
5937,10476,2025-02-16 10:35:20,1,201465,10.223.142.67,AKL,fp_64452,0,1,0
5938,13063,2025-03-12 02:28:52,1,202028,10.151.64.145,WLG,fp_37133,0,1,0
5939,11207,2025-03-01 02:01:28,1,201837,10.115.127.104,AKL,fp_82570,0,0,0
5940,10730,2025-02-07 17:26:59,1,201712,10.83.70.221,AKL,fp_72281,0,1,1
5941,11208,2025-02-24 04:20:40,1,202153,10.0.67.249,AKL,fp_65187,0,1,0
5942,13178,2025-02-03 16:09:51,1,202214,10.230.219.109,WLG,fp_48566,0,1,0
5943,12287,2025-03-05 09:15:51,1,200715,10.2.63.179,WLG,fp_84210,0,1,0
5944,10847,2025-01-16 06:10:27,1,200257,10.81.188.172,AKL,fp_56481,0,1,0
5945,11518,2025-03-16 00:14:33,1,202426,10.7.182.196,CHC,fp_84145,0,0,0
5946,11076,2025-02-01 22:35:06,1,202048,10.85.0.50,AKL,fp_23038,1,1,0
5947,10118,2025-03-19 11:58:58,1,201952,10.18.104.129,AKL,fp_76408,0,0,0
5948,13129,2025-03-12 13:39:46,1,201831,10.82.24.185,CHC,fp_19414,0,1,0
5949,12341,2025-02-18 21:50:45,1,202199,10.136.214.143,SYD,fp_73270,0,1,0
5950,10404,2025-02-16 02:20:27,1,200289,10.204.95.32,WLG,fp_22769,0,1,0
5951,11377,2025-03-22 09:23:48,1,201293,10.82.111.80,AKL,fp_21904,0,1,0
5952,10906,2025-01-12 22:00:30,1,201548,10.17.188.33,CHC,fp_74560,1,1,0
5953,10088,2025-02-04 03:59:55,1,200064,10.74.64.62,AKL,fp_22420,0,1,0
5954,13135,2025-02-28 06:56:01,1,200036,10.125.190.84,AKL,fp_19316,0,1,0
5955,13188,2025-01-06 07:13:45,0,201052,10.57.13.235,MEL,fp_40794,0,1,0
5956,12524,2025-02-18 01:18:15,1,201673,10.190.178.149,AKL,fp_56825,0,1,0
5957,12845,2025-03-25 01:47:52,1,200627,10.46.254.19,AKL,fp_56268,0,1,0
5958,10916,2025-01-12 19:58:33,1,201326,10.228.118.209,DUD,fp_68178,0,1,0
5959,12429,2025-03-19 07:50:39,1,201110,10.82.85.54,AKL,fp_35451,0,1,0
5960,11673,2025-03-23 09:18:49,1,200569,10.102.129.123,WLG,fp_49065,0,1,0
5961,13064,2025-01-17 08:06:32,1,202356,10.110.114.1,CHC,fp_75425,0,1,0
5962,10189,2025-02-14 17:18:19,0,201488,10.56.18.253,AKL,fp_41094,0,1,0
5963,11407,2025-02-25 19:24:27,1,202275,10.25.26.153,AKL,fp_77795,0,1,0
5964,12873,2025-02-03 05:54:31,1,202000,10.62.36.0,AKL,fp_63496,0,1,0
5965,10065,2025-02-23 05:29:48,1,200721,10.104.4.8,CHC,fp_28784,0,1,0
5966,10257,2025-02-07 09:04:42,1,202067,10.142.47.102,DUD,fp_47235,0,1,0
5967,10912,2025-02-09 05:17:51,1,202239,10.234.219.217,DUD,fp_42972,0,1,0
5968,12763,2025-02-06 02:27:53,1,202059,10.232.50.231,AKL,fp_23857,0,1,0
5969,10585,2025-02-13 04:40:46,1,201373,10.149.76.141,AKL,fp_51888,0,1,0
5970,11113,2025-01-06 16:50:14,1,200756,10.227.73.228,AKL,fp_40669,0,1,0
5971,12696,2025-03-22 13:57:51,1,200949,10.78.145.68,AKL,fp_35188,1,0,0
5972,12061,2025-03-18 01:44:57,1,202258,10.238.233.62,SYD,fp_78181,0,1,0
5973,11558,2025-03-23 01:16:33,1,200816,10.199.189.106,AKL,fp_72131,0,0,0
5974,10177,2025-02-05 18:39:26,1,200180,10.6.206.253,SYD,fp_58835,0,1,0
5975,12642,2025-02-26 06:37:03,1,201876,10.229.84.55,CHC,fp_20326,0,1,0
5976,12906,2025-01-13 23:44:33,1,202096,10.254.179.79,WLG,fp_37688,0,1,0
5977,12232,2025-01-08 03:00:26,1,200009,10.185.162.186,WLG,fp_60507,0,1,0
5978,11955,2025-03-16 12:43:10,1,201370,10.243.1.100,CHC,fp_68031,0,1,0
5979,10592,2025-03-21 16:42:09,0,201349,10.54.133.144,WLG,fp_68214,0,1,0
5980,11585,2025-01-28 01:52:31,0,201134,10.138.111.37,SYD,fp_37754,0,1,0
5981,12228,2025-01-03 15:22:02,1,200075,10.24.123.75,AKL,fp_59268,0,1,0
5982,12994,2025-02-06 04:03:57,1,200229,10.192.71.76,AKL,fp_27586,0,0,0
5983,10263,2025-01-15 05:44:34,1,201372,10.36.67.99,AKL,fp_49020,0,1,0
5984,12971,2025-01-15 09:00:24,1,201374,10.158.95.216,MEL,fp_18591,0,0,0
5985,11071,2025-03-22 04:52:24,1,201990,10.162.140.22,WLG,fp_32520,0,0,0
5986,10729,2025-02-18 13:53:00,1,201314,10.216.209.249,MEL,fp_85823,0,1,0
5987,12542,2025-03-09 13:32:40,1,201561,10.68.235.34,CHC,fp_42791,0,0,0
5988,11195,2025-02-07 15:56:12,1,201837,10.189.59.146,WLG,fp_52415,0,1,0
5989,12532,2025-03-07 18:39:06,1,200944,10.93.205.190,WLG,fp_56078,0,1,0
5990,11652,2025-01-19 15:22:25,1,201560,10.72.10.249,AKL,fp_45852,0,1,0
5991,12635,2025-03-03 18:30:51,0,201861,10.42.21.69,WLG,fp_21634,0,1,0
5992,12088,2025-02-14 01:57:49,0,200719,10.8.5.152,CHC,fp_91289,0,1,1
5993,11603,2025-01-23 22:53:06,1,201538,10.146.94.67,SYD,fp_80276,0,1,0
5994,10120,2025-01-31 19:43:52,1,201669,10.212.30.39,CHC,fp_63096,0,1,0
5995,10821,2025-01-14 21:27:51,1,200421,10.121.153.136,WLG,fp_75521,0,1,0
5996,11562,2025-02-06 13:29:38,1,200655,10.254.157.172,CHC,fp_24245,0,1,0
5997,10147,2025-03-27 14:12:28,1,201314,10.83.128.173,CHC,fp_20501,0,1,0
5998,11872,2025-02-23 02:23:26,1,201516,10.83.103.33,AKL,fp_49984,0,0,0
5999,12135,2025-02-08 21:01:25,1,202052,10.221.46.233,SYD,fp_67206,0,0,0
6000,12027,2025-03-13 00:02:23,1,201703,10.119.35.49,WLG,fp_55322,0,1,0
6001,11449,2025-01-25 16:12:15,1,201612,10.99.18.220,WLG,fp_12704,1,1,0
6002,11459,2025-01-14 10:19:03,1,202428,10.80.211.189,WLG,fp_24702,0,1,0
6003,11769,2025-01-02 12:42:48,1,201078,10.201.201.225,SYD,fp_97514,0,0,0
6004,12117,2025-02-19 14:32:14,1,202164,10.154.207.136,AKL,fp_50967,0,1,0
6005,13158,2025-02-20 11:07:26,1,201058,10.18.246.249,AKL,fp_70328,0,1,1
6006,12494,2025-03-21 01:19:26,1,200167,10.140.178.212,MEL,fp_94294,1,1,0
6007,10585,2025-03-24 21:29:08,1,201642,10.253.11.88,WLG,fp_12858,0,1,0
6008,10306,2025-03-15 22:53:08,1,201231,10.153.208.43,WLG,fp_44924,0,1,0
6009,12508,2025-02-06 22:43:28,1,201418,10.5.199.221,AKL,fp_50114,0,0,0
6010,11229,2025-01-16 00:09:19,1,200360,10.156.215.47,DUD,fp_12408,0,1,0
6011,10899,2025-02-24 17:50:51,1,201930,10.221.41.249,AKL,fp_89963,0,1,0
6012,12638,2025-02-21 05:08:38,1,200445,10.207.36.164,AKL,fp_25262,0,1,0
6013,12891,2025-03-08 17:53:36,0,200123,10.136.184.198,CHC,fp_32093,1,1,0
6014,11358,2025-03-13 09:14:40,0,202484,10.234.82.101,SYD,fp_46034,0,1,0
6015,11353,2025-01-10 18:19:46,1,200205,10.111.99.78,AKL,fp_51612,0,1,0
6016,12672,2025-03-15 23:06:41,1,200167,10.123.62.89,AKL,fp_96270,0,1,0
6017,12238,2025-03-25 14:22:24,1,200038,10.250.79.208,SYD,fp_23874,0,1,0
6018,10975,2025-03-09 06:46:39,1,201235,10.149.98.17,SYD,fp_16589,0,1,0
6019,11451,2025-03-25 00:29:08,1,201847,10.17.139.243,MEL,fp_63335,0,1,0
6020,11612,2025-03-11 02:34:56,1,202149,10.187.244.192,AKL,fp_15180,0,0,0
6021,12714,2025-02-02 19:53:19,1,200949,10.50.176.98,CHC,fp_95778,0,1,0
6022,11571,2025-02-14 23:54:11,1,200706,10.139.207.83,SYD,fp_85234,0,1,0
6023,10456,2025-03-31 15:48:54,1,201911,10.62.52.164,CHC,fp_78906,0,1,0
6024,13018,2025-03-04 19:17:20,1,201324,10.223.201.45,DUD,fp_63362,1,1,0
6025,11860,2025-02-07 20:24:58,1,201587,10.142.205.147,AKL,fp_55513,0,1,0
6026,11579,2025-02-18 01:55:07,1,200499,10.126.225.192,AKL,fp_89947,0,1,0
6027,13013,2025-01-06 03:18:37,1,201732,10.86.174.90,CHC,fp_21441,0,0,0
6028,13179,2025-03-16 21:34:46,1,202287,10.180.85.189,WLG,fp_13450,0,1,0
6029,12844,2025-03-25 11:51:08,1,201744,10.187.28.11,MEL,fp_88505,1,1,0
6030,13117,2025-02-19 19:43:09,1,200701,10.113.84.103,CHC,fp_32967,0,1,0
6031,11590,2025-02-18 09:01:18,0,201042,10.200.159.68,DUD,fp_73816,0,1,0
6032,11632,2025-03-22 16:25:36,1,202103,10.26.165.149,AKL,fp_60560,0,0,0
6033,12184,2025-03-18 20:03:33,1,202426,10.88.146.124,SYD,fp_18660,0,1,0
6034,12382,2025-03-13 18:04:00,1,200083,10.151.221.23,AKL,fp_23106,0,1,0
6035,12964,2025-02-15 00:28:56,1,200146,10.118.52.9,CHC,fp_90444,0,1,0
6036,10886,2025-01-02 23:08:00,0,201279,10.79.100.94,AKL,fp_41188,0,1,0
6037,11943,2025-03-11 17:29:28,0,200774,10.34.10.52,SYD,fp_56387,0,1,0
6038,11417,2025-02-22 04:16:28,1,201246,10.245.178.33,SYD,fp_85063,0,1,0
6039,12010,2025-03-20 21:32:24,1,200810,10.167.200.213,AKL,fp_96550,0,1,0
6040,10500,2025-01-19 18:05:06,1,201759,10.221.48.131,WLG,fp_34098,0,0,0
6041,11686,2025-03-19 12:12:40,1,202333,10.159.108.147,AKL,fp_11670,0,1,0
6042,12298,2025-01-02 00:19:19,1,201131,10.36.19.160,DUD,fp_62356,0,1,0
6043,10024,2025-01-04 12:39:40,0,200648,10.154.21.29,AKL,fp_91664,0,1,0
6044,12592,2025-01-20 12:37:09,1,200562,10.108.43.199,AKL,fp_71691,0,1,0
6045,11746,2025-03-17 06:35:28,1,201659,10.65.147.20,AKL,fp_20974,0,0,0
6046,10075,2025-01-09 01:59:36,1,200175,10.32.155.136,SYD,fp_61033,0,1,0
6047,10664,2025-03-04 04:03:17,1,201360,10.185.14.151,DUD,fp_97156,0,1,0
6048,10476,2025-01-21 06:39:56,1,201502,10.222.182.138,CHC,fp_40635,0,1,0
6049,10219,2025-01-06 03:48:59,1,200351,10.97.138.85,SYD,fp_62354,1,1,0
6050,12066,2025-02-14 14:30:03,1,200492,10.210.68.152,WLG,fp_31445,0,1,0
6051,12237,2025-02-16 06:06:33,1,200259,10.202.172.127,WLG,fp_77813,0,0,0
6052,13136,2025-02-06 15:08:11,1,202261,10.245.69.25,CHC,fp_83840,0,0,0
6053,12480,2025-02-12 07:01:00,1,200328,10.118.85.134,AKL,fp_54776,0,1,0
6054,12566,2025-03-27 09:00:12,1,202424,10.171.144.78,WLG,fp_73127,0,1,0
6055,10721,2025-01-23 20:19:23,0,201254,10.24.12.185,AKL,fp_22288,0,1,0
6056,10499,2025-01-23 11:31:23,1,200576,10.164.153.215,AKL,fp_73733,0,1,0
6057,12497,2025-02-18 13:01:53,1,200709,10.204.242.21,SYD,fp_92206,0,1,0
6058,11434,2025-01-22 15:21:05,1,201745,10.79.152.191,AKL,fp_63875,1,1,0
6059,11981,2025-03-02 15:33:56,1,200179,10.84.22.100,AKL,fp_66102,0,1,0
6060,10805,2025-02-02 13:01:24,1,201460,10.198.139.122,WLG,fp_64153,0,1,0
6061,10954,2025-03-16 16:05:19,0,202491,10.167.115.51,CHC,fp_74833,0,1,0
6062,11115,2025-01-20 10:02:31,1,200765,10.114.195.184,AKL,fp_56250,0,1,0
6063,12747,2025-02-18 08:40:58,0,201745,10.234.148.113,DUD,fp_69477,0,1,0
6064,11425,2025-01-26 14:30:07,1,202040,10.117.227.209,AKL,fp_85238,0,1,0
6065,12117,2025-02-08 23:26:05,0,200612,10.147.239.86,DUD,fp_57375,0,1,0
6066,12526,2025-03-24 00:54:17,1,200390,10.142.255.0,AKL,fp_92592,0,0,0
6067,10096,2025-01-21 09:35:52,1,201559,10.159.78.226,AKL,fp_95739,0,0,0
6068,12238,2025-03-24 20:31:57,1,200041,10.76.248.92,SYD,fp_84094,0,1,0
6069,11815,2025-02-12 22:03:41,1,201180,10.6.237.105,SYD,fp_42031,0,1,0
6070,11729,2025-03-25 12:46:31,1,202365,10.137.91.0,WLG,fp_44461,1,1,0
6071,11139,2025-03-10 16:08:29,1,201480,10.53.165.34,SYD,fp_33001,0,1,0
6072,10971,2025-01-12 09:30:28,1,202251,10.69.36.65,DUD,fp_55502,0,1,0
6073,12890,2025-01-16 00:07:14,1,200851,10.244.53.104,WLG,fp_74511,0,0,0
6074,12778,2025-02-08 16:20:39,1,200316,10.2.239.245,MEL,fp_53192,0,1,0
6075,10101,2025-03-22 19:18:30,1,200539,10.168.12.133,AKL,fp_10869,0,1,0
6076,12300,2025-02-20 00:41:43,1,202371,10.87.37.191,SYD,fp_88461,0,1,0
6077,12793,2025-01-06 10:36:53,0,202037,10.173.117.137,DUD,fp_44652,0,1,0
6078,10741,2025-03-23 19:51:57,1,201127,10.79.169.214,SYD,fp_86542,0,1,0
6079,10539,2025-03-27 20:38:23,1,202099,10.92.48.153,CHC,fp_88090,0,1,0
6080,12815,2025-01-29 05:10:17,0,201713,10.2.159.217,MEL,fp_41979,0,1,0
6081,11206,2025-02-10 08:22:07,0,200917,10.126.90.223,CHC,fp_73090,0,1,1
6082,11580,2025-01-13 17:44:43,1,202339,10.173.64.167,AKL,fp_52093,0,1,0
6083,11326,2025-01-15 19:54:39,1,201757,10.2.155.71,SYD,fp_96012,0,1,0
6084,10339,2025-01-16 07:31:13,1,201545,10.254.22.15,CHC,fp_31099,0,1,0
6085,13041,2025-02-24 23:40:12,1,201825,10.145.131.77,AKL,fp_54386,0,1,0
6086,13107,2025-03-14 08:12:05,0,200499,10.147.85.113,AKL,fp_29955,0,0,0
6087,10633,2025-01-17 14:44:29,1,201422,10.150.170.48,AKL,fp_46110,0,1,0
6088,12699,2025-01-31 00:20:26,1,201335,10.178.181.48,WLG,fp_67281,0,1,0
6089,10646,2025-02-07 22:26:30,0,200672,10.139.204.182,AKL,fp_87305,0,0,0
6090,11065,2025-02-28 20:33:14,1,201516,10.31.211.0,CHC,fp_51864,0,1,0
6091,11363,2025-01-28 09:37:22,1,202352,10.199.120.69,SYD,fp_98575,0,1,0
6092,12504,2025-02-04 09:29:34,1,201795,10.101.111.116,SYD,fp_52146,0,1,0
6093,12576,2025-01-16 02:45:04,1,200772,10.204.85.150,SYD,fp_96537,0,1,0
6094,12428,2025-01-01 14:16:53,1,200534,10.131.165.150,CHC,fp_46620,0,1,0
6095,10288,2025-03-15 19:53:58,1,201031,10.97.34.42,AKL,fp_34357,0,1,0
6096,11107,2025-02-22 16:19:19,1,201169,10.234.166.219,WLG,fp_60404,0,1,0
6097,12244,2025-02-17 10:45:18,1,201197,10.181.183.227,WLG,fp_16665,0,1,0
6098,12928,2025-02-20 14:53:37,1,200464,10.31.117.3,WLG,fp_79847,0,1,1
6099,10696,2025-03-11 23:55:47,1,201659,10.9.4.114,CHC,fp_35971,0,1,0
6100,12633,2025-03-02 03:54:46,1,200567,10.93.60.81,AKL,fp_16896,0,0,0
6101,10694,2025-01-29 12:13:11,1,200293,10.171.185.169,SYD,fp_81916,0,1,0
6102,12824,2025-01-31 01:31:08,1,201438,10.81.228.53,DUD,fp_27950,0,1,0
6103,12163,2025-01-28 00:28:14,1,201700,10.42.189.249,CHC,fp_81195,0,1,0
6104,12496,2025-02-11 05:16:39,1,201907,10.121.95.125,AKL,fp_64504,0,1,0
6105,11614,2025-01-02 18:16:08,1,202120,10.52.113.153,AKL,fp_14335,0,1,0
6106,11185,2025-01-10 12:32:08,1,200784,10.186.104.156,AKL,fp_88646,0,1,0
6107,10688,2025-02-11 11:23:54,1,200877,10.76.172.115,AKL,fp_59135,0,1,0
6108,11739,2025-03-26 09:55:32,1,202127,10.207.137.26,WLG,fp_93710,0,1,0
6109,10324,2025-03-27 07:43:30,1,202403,10.149.147.231,CHC,fp_14183,0,0,0
6110,12769,2025-03-03 10:38:23,1,200020,10.147.170.81,DUD,fp_63667,0,1,0
6111,10719,2025-02-18 04:06:55,1,202381,10.3.212.234,AKL,fp_75365,0,1,0
6112,10501,2025-02-12 20:01:44,1,201258,10.178.11.154,CHC,fp_70341,1,1,0
6113,10436,2025-01-24 09:14:25,1,200061,10.80.103.56,CHC,fp_77859,0,1,0
6114,11333,2025-03-03 14:33:01,1,202341,10.31.78.107,MEL,fp_38037,0,1,0
6115,12122,2025-03-15 05:04:54,1,200228,10.137.10.170,SYD,fp_67142,0,1,0
6116,13088,2025-03-01 10:19:14,1,200099,10.200.210.210,CHC,fp_78440,0,1,0
6117,10456,2025-02-24 03:05:10,1,202239,10.158.146.214,WLG,fp_12413,0,1,0
6118,10174,2025-01-13 03:33:12,1,201095,10.200.106.175,SYD,fp_60198,0,1,0
6119,12180,2025-03-09 21:56:28,1,201598,10.204.112.108,WLG,fp_93390,0,1,0
6120,11999,2025-02-24 19:59:20,1,201726,10.24.205.161,DUD,fp_53206,0,1,0
6121,10723,2025-03-18 18:58:56,1,201429,10.235.66.97,SYD,fp_73020,0,1,0
6122,10575,2025-02-13 03:38:07,1,200228,10.112.183.236,DUD,fp_84332,0,1,0
6123,11219,2025-01-06 13:18:17,1,201939,10.169.28.10,CHC,fp_48821,0,1,0
6124,12565,2025-01-11 17:41:27,1,200201,10.166.252.236,DUD,fp_54387,0,1,0
6125,10900,2025-02-03 12:32:23,1,200015,10.233.65.97,WLG,fp_43508,0,1,0
6126,13162,2025-02-02 01:55:38,1,201140,10.30.112.11,WLG,fp_65827,0,1,0
6127,13174,2025-01-20 08:57:27,1,200852,10.190.17.24,AKL,fp_23730,0,1,0
6128,11051,2025-01-05 03:06:44,1,202360,10.107.145.0,CHC,fp_25372,0,1,0
6129,11152,2025-01-31 01:47:06,1,201427,10.177.165.47,SYD,fp_32295,0,1,0
6130,12599,2025-02-01 15:12:12,1,201816,10.71.227.74,SYD,fp_70714,0,1,0
6131,12309,2025-01-25 14:28:43,0,201903,10.70.254.49,AKL,fp_19401,0,1,0
6132,10237,2025-01-12 12:45:10,1,201513,10.5.215.238,WLG,fp_32443,0,1,0
6133,10541,2025-01-07 09:52:58,1,201969,10.198.96.106,AKL,fp_87533,0,1,0
6134,11796,2025-03-19 18:31:09,1,201491,10.71.123.149,MEL,fp_98216,1,1,0
6135,11588,2025-02-12 01:41:14,1,201890,10.30.174.78,WLG,fp_96736,0,1,0
6136,11110,2025-03-01 16:27:50,1,200497,10.140.80.77,DUD,fp_89176,0,1,0
6137,10222,2025-02-08 16:20:13,1,202365,10.62.248.24,WLG,fp_23765,1,1,0
6138,10052,2025-01-24 00:41:26,1,202004,10.232.85.174,MEL,fp_61555,0,1,0
6139,10409,2025-01-23 15:28:05,1,201479,10.154.236.175,WLG,fp_38499,0,1,0
6140,11520,2025-03-09 18:26:28,0,201361,10.149.62.85,AKL,fp_77261,0,1,0
6141,12326,2025-01-03 16:16:16,1,201634,10.155.191.161,SYD,fp_79331,0,1,0
6142,13149,2025-03-29 08:19:44,1,200731,10.224.215.80,CHC,fp_20958,0,1,0
6143,11797,2025-03-16 00:52:26,1,200825,10.151.192.30,MEL,fp_28670,0,1,0
6144,13105,2025-02-06 20:44:53,1,201956,10.83.238.22,AKL,fp_30674,0,0,0
6145,11299,2025-01-26 04:02:26,1,200794,10.132.192.178,WLG,fp_99902,0,1,0
6146,11870,2025-03-14 09:30:27,1,201350,10.212.56.0,SYD,fp_77720,0,1,0
6147,11980,2025-03-21 05:19:58,1,201742,10.144.236.16,SYD,fp_91566,0,1,0
6148,10671,2025-02-11 17:11:43,1,202276,10.243.34.252,CHC,fp_69726,0,1,0
6149,11232,2025-02-12 08:01:31,1,202371,10.239.89.24,CHC,fp_19350,0,0,0
6150,10859,2025-02-16 02:10:54,1,201085,10.121.48.238,CHC,fp_12308,0,1,0
6151,11751,2025-03-09 16:31:45,1,200672,10.118.189.202,MEL,fp_47014,0,1,0
6152,12443,2025-03-15 07:20:53,1,200307,10.126.238.22,SYD,fp_90206,0,1,0
6153,10408,2025-01-05 22:43:43,1,200524,10.170.150.174,WLG,fp_35689,0,1,0
6154,10598,2025-01-30 17:54:55,1,201651,10.165.160.251,WLG,fp_74092,0,1,0
6155,10128,2025-01-26 17:08:25,0,201286,10.249.240.81,SYD,fp_55249,0,0,0
6156,11242,2025-02-16 12:45:19,1,200185,10.221.5.13,CHC,fp_58448,0,1,0
6157,11164,2025-01-18 16:13:45,1,201856,10.194.69.254,CHC,fp_98168,0,1,0
6158,12155,2025-03-12 13:27:18,0,201616,10.90.34.136,CHC,fp_97529,0,1,0
6159,11286,2025-03-17 07:30:27,1,200070,10.173.67.153,AKL,fp_72549,0,1,0
6160,11876,2025-01-02 21:25:08,0,201344,10.66.118.219,MEL,fp_19313,0,1,0
