account_id,customer_id,product_type,open_date,current_balance,avg_monthly_turnover,dormant_flag
11554,586,current,2020-07-11,8196.88,965.59,0
11555,2475,savings,2023-12-19,6698.25,627.12,1
11556,284,current,2023-07-19,4723.78,6556.4,0
11557,1453,current,2023-09-06,10504.05,4948.65,0
11558,458,savings,2020-01-27,16924.69,4631.25,0
11559,988,current,2022-06-09,3770.2,2127.86,0
11560,1380,savings,2024-10-19,5754.03,817.62,0
11561,49,current,2024-06-30,3014.11,206.7,0
11562,604,current,2021-02-25,6723.04,4613.46,0
11563,1468,credit,2022-06-06,5073.35,1147.27,0
11564,37,current,2024-04-25,6039.51,5191.42,0
11565,1238,credit,2024-08-24,10589.55,1300.74,0
11566,1510,current,2021-08-27,12470.86,4046.27,0
11567,539,current,2024-01-05,2665.48,1470.87,0
11568,406,savings,2024-03-03,7854.57,6160.05,0
11569,1227,current,2020-10-01,14800.01,4476.93,0
11570,1797,current,2020-02-28,8968.33,3789.77,0
11571,32,current,2020-03-26,3208.48,1690.61,1
11572,845,current,2020-09-22,12132.66,919.66,1
11573,2499,savings,2023-09-14,9363.28,4635.68,0
11574,840,current,2021-12-11,8795.96,2174.46,0
11575,831,current,2023-06-05,5641.96,3609.6,0
11576,1845,current,2020-06-13,8460.8,3453.08,0
11577,1201,current,2023-01-03,28496.58,3282.72,0
11578,979,current,2023-09-21,1384.37,7441.77,1
11579,1962,current,2024-11-16,4867.32,3334.07,0
11580,77,savings,2021-08-05,5203.02,1497.73,0
11581,1782,savings,2022-09-22,678.13,5441.49,0
11582,952,current,2022-05-31,20808.41,5310.11,0
11583,2222,current,2021-09-26,3012.71,1985.82,0
11584,1813,current,2023-03-13,2870.6,1701.13,0
11585,2354,current,2022-10-28,1964.14,4456.4,0
11586,322,current,2024-02-29,4829.4,1207.75,0
11587,473,credit,2020-02-21,8772.05,4495.27,0
11588,2258,savings,2021-02-08,6386.85,8815.69,0
11589,976,current,2022-11-23,3355.37,5393.73,0
11590,2039,current,2022-11-13,8471.12,9135.21,0
11591,1718,savings,2024-07-04,6439.05,3627.7,0
11592,1250,credit,2023-05-16,13754.88,3620.11,0
11593,113,current,2020-01-08,4108.48,3929.16,0
11594,185,savings,2022-06-11,3837.15,4807.01,0
11595,1793,current,2024-03-22,10908.14,4610.1,0
11596,244,savings,2024-05-12,2927.27,1753.23,0
11597,13,current,2024-01-03,1912.12,3399.78,0
11598,549,savings,2022-05-21,6303.67,7280.46,0
11599,2286,current,2020-07-12,8951.69,1448.4,0
11600,1567,current,2021-01-24,1791.71,3924.07,0
11601,1796,savings,2024-03-25,11655.12,4746.02,0
11602,1631,savings,2021-09-13,1636.39,4744.68,0
11603,1414,savings,2023-10-25,4269.58,897.54,1
11604,641,current,2020-03-07,6419.02,1414.97,0
11605,1073,savings,2022-06-15,14569.2,7102.27,0
11606,1363,current,2024-09-30,15113.03,7026.5,0
11607,2471,savings,2021-03-23,7243.69,3509.6,0
11608,2249,current,2020-02-25,4790.44,4312.64,0
11609,1842,current,2021-06-09,4999.86,1570.13,0
11610,2034,current,2020-04-25,19583.15,1111.22,0
11611,2019,credit,2023-01-22,13078.44,657.55,0
11612,1670,savings,2020-12-15,8237.98,1089.8,0
11613,2064,current,2021-03-25,7393.82,4309.46,0
11614,184,savings,2022-12-08,6953.83,3140.46,0
11615,55,current,2021-08-16,1323.01,3771.35,0
11616,1111,current,2023-04-02,426.55,3725.84,0
11617,137,current,2024-08-25,5516.6,1379.15,0
11618,849,savings,2024-08-26,2653.74,4494.59,0
11619,496,credit,2023-08-24,7452.85,7728.44,0
11620,2395,credit,2024-11-02,7091.04,1398.85,0
11621,1639,current,2023-09-05,1873.95,3314.83,0
11622,105,current,2020-05-03,7551.27,5555.57,0
11623,1560,savings,2024-10-10,7834.34,7012.11,0
11624,1832,current,2022-10-31,7692.84,4858.4,0
11625,813,current,2020-01-11,4141.83,1565.8,0
11626,2207,credit,2023-02-06,8682.89,584.09,0
11627,2433,current,2021-03-22,9047.74,2694.65,0
11628,2452,current,2022-09-02,8633.72,3032.66,0
11629,233,credit,2023-04-15,5334.56,7018.36,1
11630,1123,savings,2020-02-20,15778.96,2504.98,0
11631,1942,credit,2022-03-10,13810.73,1362.26,0
11632,1107,savings,2020-04-11,6708.89,1875.69,0
11633,1203,current,2020-07-24,3874.69,4827.39,0
11634,821,savings,2021-01-20,3546.46,3480.49,0
11635,1048,savings,2023-11-26,9170.71,3063.08,0
11636,1737,credit,2022-01-23,2344.4,7137.23,0
11637,64,current,2020-03-26,9591.22,345.44,0
11638,1999,current,2023-09-25,2076.1,6293.96,0
11639,1820,current,2022-09-19,5988.66,118.29,0
11640,347,current,2020-09-15,9128.35,6070.91,0
11641,1929,credit,2022-10-23,3663.71,3890.2,0
11642,1304,credit,2021-03-29,11518.08,3714.37,0
11643,798,current,2023-03-06,4906.76,3773.71,0
11644,1139,credit,2024-09-25,6374.17,6067.21,0
11645,1293,current,2021-07-30,1097.08,1319.49,0
11646,527,savings,2023-09-22,2026.2,5193.08,0
11647,1517,savings,2020-02-13,1184.46,6188.16,0
11648,1574,savings,2022-01-13,10213.24,3193.99,0
11649,920,savings,2024-06-10,4744.33,2104.06,0
11650,1152,savings,2020-05-16,12238.64,724.33,0
11651,1539,credit,2024-08-22,778.76,16369.72,0
11652,1259,current,2020-06-19,8432.57,3760.65,0
11653,1086,savings,2022-05-29,1090.51,604.16,0
11654,2391,current,2020-11-26,3349.81,1499.33,0
11655,2196,current,2020-02-07,5915.88,2209.47,0
11656,950,savings,2021-09-29,4637.25,6286.95,0
11657,1797,savings,2022-11-26,7695.15,1499.45,0
11658,2026,credit,2023-08-11,4120.8,2125.92,0
11659,277,current,2021-07-30,5467.4,5605.42,0
11660,1480,current,2022-06-17,2897.57,2606.61,0
11661,2000,current,2020-11-29,9439.34,3650.04,0
11662,144,credit,2023-08-24,6884.22,1016.17,0
11663,844,credit,2020-11-04,8372.0,1218.94,0
11664,1995,credit,2024-04-20,6233.94,1362.63,0
11665,2339,current,2020-11-23,10525.08,3291.52,0
11666,2482,credit,2023-04-26,4177.64,3621.65,0
11667,1509,current,2021-08-26,6646.58,3883.87,0
11668,107,credit,2024-12-23,30606.66,7119.43,0
11669,69,current,2021-05-27,2516.88,2090.99,0
11670,2028,current,2024-09-27,12661.0,826.84,0
11671,1836,current,2024-03-06,22579.93,5712.54,1
11672,485,savings,2022-05-04,8902.17,4027.67,0
11673,327,current,2022-06-22,525.06,5454.04,0
11674,365,current,2021-10-07,2620.38,4019.16,1
11675,2194,savings,2022-02-19,7755.14,2267.71,0
11676,1912,credit,2022-04-30,6292.76,2267.17,0
11677,2371,savings,2020-09-23,16185.6,1902.62,0
11678,285,current,2021-08-12,16511.83,7878.66,0
11679,1739,savings,2024-05-17,5968.07,12503.44,0
11680,2310,current,2024-11-21,6278.58,5026.34,0
11681,1333,current,2020-04-10,4375.89,2851.43,0
11682,1936,current,2023-08-29,8629.01,2023.86,0
11683,1506,current,2021-03-13,3208.44,4502.79,0
11684,18,current,2023-04-08,5802.95,1027.94,0
11685,1073,current,2023-02-08,3393.7,4911.76,0
11686,654,current,2024-05-22,7409.11,1929.48,0
11687,209,savings,2023-07-05,12163.53,173.29,0
11688,1490,current,2024-02-12,2061.34,9195.35,0
11689,2323,current,2024-01-02,5538.25,5817.13,0
11690,135,current,2023-03-27,14579.67,919.08,0
11691,823,savings,2022-01-18,17299.18,6473.47,0
11692,1675,savings,2021-09-07,4403.38,1903.59,0
11693,783,current,2021-09-24,3517.88,6383.46,0
11694,292,savings,2021-10-16,336.66,3257.55,0
11695,479,savings,2021-06-10,13002.99,3420.76,0
11696,62,savings,2021-07-21,12482.05,3627.22,0
11697,2482,current,2022-11-02,6861.47,3280.08,0
11698,1229,current,2021-05-08,24103.52,1459.83,0
11699,2357,current,2021-09-28,6290.06,9211.15,0
11700,1715,current,2023-07-18,13257.09,5004.56,0
11701,874,current,2021-08-21,4588.96,1174.24,0
11702,2357,credit,2020-07-13,5376.74,2131.3,0
11703,651,current,2020-01-31,7731.26,9282.34,0
11704,452,current,2023-10-28,3425.39,897.34,0
11705,2014,credit,2024-09-26,11050.55,4883.09,0
11706,1384,savings,2023-05-30,7028.74,1370.47,1
11707,1057,current,2020-04-20,1374.83,1862.57,0
11708,1471,credit,2022-10-25,13453.56,3269.54,0
11709,2420,current,2021-05-09,3205.42,4584.73,0
11710,701,current,2021-08-08,3455.81,3710.76,1
11711,2254,current,2024-08-08,5353.07,1245.49,0
11712,2278,current,2024-02-13,8783.39,9024.61,0
11713,1899,savings,2023-09-04,8057.74,5391.82,0
11714,394,current,2022-07-03,16261.66,7412.14,0
11715,225,savings,2022-11-21,7790.86,3148.3,0
11716,301,current,2024-07-29,1905.97,5648.23,0
11717,1756,credit,2023-04-20,2872.93,7465.66,0
11718,1000,current,2022-11-22,1765.88,4303.14,0
11719,2469,credit,2020-06-26,1738.5,4209.17,0
11720,16,current,2024-12-23,4913.03,4824.11,0
11721,934,credit,2024-01-15,12851.43,4804.22,1
11722,661,savings,2021-10-27,7001.9,4375.48,0
11723,2204,current,2021-04-01,9007.89,6142.69,0
11724,303,current,2024-11-01,10932.4,3103.01,0
11725,1021,savings,2024-10-11,13434.21,8615.23,0
11726,2167,savings,2022-02-05,3741.67,449.57,0
11727,2429,current,2021-02-26,12304.92,5566.12,0
11728,2291,savings,2023-12-27,11284.91,8292.8,0
11729,1634,credit,2023-02-15,4766.65,2107.43,0
11730,408,credit,2024-06-30,3560.75,2547.73,0
11731,242,current,2022-09-22,5750.76,8730.25,0
11732,1028,current,2022-10-04,15971.09,5536.52,0
11733,1198,current,2020-09-18,13290.15,5804.18,1
11734,1286,savings,2023-01-05,4734.89,2976.66,0
11735,125,credit,2021-10-24,12540.35,2792.22,0
11736,1689,current,2021-01-09,9965.62,2984.55,0
11737,988,current,2023-11-26,8831.36,2739.54,0
11738,272,current,2021-09-23,15174.98,3019.55,0
11739,2289,current,2021-01-22,7985.62,5145.85,0
11740,893,credit,2024-10-19,6711.24,2662.63,0
11741,581,savings,2024-10-23,1147.46,1381.85,1
11742,1231,current,2022-06-21,10873.82,8015.53,0
11743,2377,current,2021-06-23,3336.19,2091.42,0
11744,2062,current,2020-10-22,2936.75,2545.71,0
11745,250,savings,2023-02-17,6868.05,1000.39,0
11746,1717,savings,2023-01-19,2885.56,4249.43,0
11747,1663,current,2023-02-03,8425.17,2033.07,0
11748,2215,current,2023-11-02,7495.63,1334.22,0
11749,2415,credit,2022-05-09,7062.69,6526.82,0
11750,1865,savings,2023-06-01,5752.32,10350.83,0
11751,1636,current,2023-04-11,10654.86,2288.94,0
11752,885,current,2023-12-22,8447.53,5583.69,0
11753,2248,credit,2023-09-19,8353.14,4478.23,0
11754,2358,savings,2020-03-06,3592.18,3921.95,0
11755,2478,credit,2023-02-03,6122.39,1280.8,0
11756,2387,current,2024-11-15,3548.1,4192.13,1
11757,1605,current,2022-10-18,6057.97,5742.22,0
11758,2391,current,2022-08-24,3965.18,12209.47,0
11759,1956,credit,2023-01-12,5958.06,518.63,0
11760,601,savings,2022-10-18,6123.74,5534.91,1
11761,80,current,2022-01-03,5958.03,3917.29,0
11762,2452,credit,2024-12-18,10805.86,3041.81,0
11763,1069,credit,2020-05-09,9184.39,8064.38,0
11764,2184,current,2024-01-26,2347.55,2252.87,0
11765,721,savings,2020-10-18,5529.91,10211.73,0
11766,902,savings,2021-01-11,7053.07,450.46,0
11767,2061,current,2023-01-12,3842.13,2710.0,1
11768,1314,savings,2023-03-10,7504.24,6607.11,0
11769,1694,current,2024-08-19,4180.88,4067.17,0
11770,801,credit,2021-06-21,6395.31,2030.88,0
11771,1537,savings,2020-02-16,3272.09,2356.5,0
11772,1218,credit,2021-04-10,5935.37,4927.83,0
11773,2329,savings,2022-09-19,9332.23,1819.06,0
11774,1231,current,2021-10-14,10149.84,8866.94,0
11775,223,current,2021-04-05,6478.57,3351.19,0
11776,1842,savings,2024-07-26,20148.51,3116.51,0
11777,2385,current,2022-10-22,7985.56,4543.58,0
11778,2208,savings,2023-05-11,10338.89,1007.54,0
11779,252,current,2023-09-30,13762.91,4081.49,1
11780,2497,current,2022-01-16,3893.25,13394.88,0
11781,868,current,2023-09-04,9274.13,3279.31,0
11782,2085,savings,2024-10-24,7450.54,3979.51,1
11783,1576,current,2023-08-15,9484.84,6008.54,0
11784,2433,savings,2021-06-25,11770.1,8719.43,0
11785,854,current,2023-11-22,3429.66,4049.38,1
11786,1520,savings,2021-03-06,19647.03,3000.75,0
11787,1707,savings,2020-05-12,6672.38,6454.95,0
11788,387,current,2022-03-21,5172.56,1801.28,0
11789,1939,current,2022-07-18,836.08,8571.69,0
11790,359,current,2022-05-07,13209.11,7049.87,0
11791,2072,current,2021-04-22,11275.37,6328.59,0
11792,316,savings,2021-05-13,5660.06,4683.93,0
11793,449,current,2024-08-08,1441.8,5467.19,0
11794,1238,credit,2021-06-16,6857.33,5463.38,0
11795,456,savings,2023-11-29,2138.32,4354.51,0
11796,192,current,2021-04-15,12393.08,2267.43,0
11797,131,savings,2020-07-15,5539.55,5577.46,0
11798,716,savings,2020-04-25,3212.37,1251.04,0
11799,1228,current,2021-03-19,7634.54,1486.92,0
11800,111,savings,2024-03-15,8361.78,8873.91,0
11801,344,credit,2022-04-10,8998.7,1456.7,0
11802,1530,current,2023-06-22,3368.57,7595.35,1
11803,797,current,2024-10-23,11710.51,1409.85,0
11804,1895,current,2020-03-28,5629.16,3151.54,0
11805,2102,current,2020-07-19,1087.75,3398.36,1
11806,76,savings,2024-08-06,6082.16,930.38,0
11807,2372,current,2022-11-02,6029.37,5134.26,0
11808,1710,savings,2023-02-01,5956.19,1091.53,0
11809,2056,current,2021-09-14,7734.46,1158.86,0
11810,1196,current,2024-02-17,17138.9,1047.5,0
11811,2,credit,2023-03-25,6202.68,440.24,0
11812,2214,current,2021-04-15,6715.57,6243.54,0
11813,1421,current,2023-03-29,4413.14,2342.99,0
11814,93,current,2020-01-08,6192.68,2819.17,0
11815,417,current,2021-03-15,9123.0,3120.01,0
11816,516,current,2021-01-07,9258.76,2433.4,0
11817,940,current,2023-12-05,14409.51,1355.1,0
11818,1106,savings,2023-09-03,1349.35,2226.6,0
11819,1070,savings,2020-06-15,10932.78,3104.3,0
11820,2171,credit,2024-07-12,9944.75,1281.46,0
11821,2358,credit,2024-02-02,1909.41,2296.43,0
11822,1697,current,2022-03-04,14221.0,6848.57,0
11823,1585,current,2021-01-21,2261.69,2213.09,0
11824,2161,credit,2022-02-05,9281.58,4581.35,0
11825,670,current,2022-12-11,1123.1,5045.75,0
11826,1396,current,2023-02-23,3191.34,707.57,0
11827,1607,current,2021-09-25,9456.67,5129.43,0
11828,714,savings,2020-07-04,9707.0,6281.11,0
11829,2380,current,2023-01-17,5800.02,4709.81,0
11830,589,current,2023-07-10,15046.11,2596.91,0
11831,148,current,2021-05-03,9320.83,1033.02,0
11832,809,savings,2023-03-13,11894.89,4870.28,0
11833,2040,current,2022-11-04,5978.89,2316.35,0
11834,937,savings,2022-07-03,2839.65,2898.04,0
11835,543,current,2020-01-15,2815.87,1749.45,0
11836,2181,current,2021-07-14,5108.3,3130.95,0
11837,383,current,2021-11-14,3303.4,2996.92,0
11838,397,current,2024-03-01,3133.08,1425.11,0
11839,2248,current,2024-02-17,1628.03,4439.11,0
11840,804,credit,2024-05-13,5345.22,8857.6,0
11841,5,current,2022-04-24,1593.29,6614.84,1
11842,1084,credit,2021-08-19,5268.02,9341.6,0
11843,1853,current,2022-06-30,1245.48,2212.8,0
11844,1893,current,2023-12-15,4924.86,1579.67,0
11845,219,savings,2023-02-08,9117.45,597.82,0
11846,704,savings,2023-01-02,3213.1,2686.52,0
11847,1545,current,2022-03-03,7799.81,2968.85,0
11848,1651,current,2023-06-25,7467.16,3463.53,0
11849,1553,savings,2024-05-01,3928.09,1366.72,0
11850,845,current,2023-05-04,1523.57,3917.62,0
11851,2157,savings,2022-01-06,15387.11,3285.04,0
11852,196,savings,2024-03-12,10973.02,3964.19,0
11853,2057,current,2024-09-16,3905.25,4577.08,0
11854,2350,savings,2023-12-24,16268.23,1750.85,0
11855,1713,current,2024-05-19,10629.71,3574.19,0
11856,1074,credit,2021-04-29,9509.53,6487.45,0
11857,952,credit,2022-02-07,2226.37,4358.61,0
11858,1090,savings,2021-03-31,9548.65,3354.7,0
11859,417,credit,2021-10-29,12750.37,1945.27,0
11860,556,savings,2023-08-31,6752.5,2746.0,0
11861,1590,current,2023-05-19,7880.0,986.21,0
11862,1376,current,2020-01-06,9153.9,5651.09,0
11863,1243,current,2023-10-10,13653.14,1956.33,0
11864,1188,current,2020-12-16,8353.87,1550.83,0
11865,195,savings,2020-12-05,8967.65,1120.02,0
11866,2170,current,2022-09-19,7624.88,1834.79,0
11867,2389,savings,2021-03-15,16565.61,2279.08,0
11868,614,current,2024-10-23,6875.64,7347.26,0
11869,787,current,2020-09-23,8927.63,1922.94,0
11870,1576,current,2020-10-03,14165.4,8444.92,0
11871,6,credit,2023-10-20,4700.27,7400.92,1
11872,256,current,2021-06-07,18433.05,7216.93,1
11873,2255,current,2023-07-27,4367.72,4916.68,0
11874,432,current,2023-05-28,3248.95,775.89,0
11875,1443,credit,2020-12-11,9098.67,6690.42,0
11876,2206,current,2022-11-24,4208.51,870.38,0
11877,1833,savings,2022-09-06,16103.12,1418.71,0
11878,680,current,2020-06-21,22003.45,2270.01,1
11879,382,current,2023-10-26,3341.89,1977.25,0
11880,1795,savings,2024-04-13,3103.97,5849.67,0
11881,1012,savings,2024-09-24,2993.77,5367.28,0
11882,2419,savings,2020-06-09,1085.14,3023.58,0
11883,1613,current,2020-11-21,4120.94,4867.54,0
11884,28,credit,2024-02-14,12410.72,3661.57,0
11885,628,current,2021-07-09,9395.52,3259.5,0
11886,1862,credit,2023-02-15,5629.0,2468.04,0
11887,1754,current,2021-09-27,8708.05,1757.09,1
11888,1855,current,2021-02-01,2369.65,229.3,0
11889,585,current,2023-02-14,6854.62,5749.45,0
11890,624,savings,2021-01-10,7709.12,1876.53,0
11891,523,savings,2020-09-05,7399.43,2020.48,0
11892,1740,current,2022-08-26,4023.78,1778.2,0
11893,30,current,2020-12-19,3911.72,3971.98,0
11894,2036,current,2020-12-16,9957.41,4642.47,0
11895,705,current,2023-11-25,9561.19,2100.65,0
11896,1221,savings,2022-08-22,1146.39,3349.91,0
11897,617,current,2022-09-16,1124.82,2208.2,0
11898,1064,current,2020-09-18,20980.99,5757.52,1
11899,1911,current,2020-10-19,7872.73,4222.6,0
11900,497,current,2021-12-14,7414.94,468.63,0
11901,1425,credit,2021-12-09,3442.36,4527.59,0
11902,144,current,2022-04-04,5158.4,3517.57,0
11903,445,credit,2020-09-02,4270.88,1648.57,0
11904,1712,savings,2024-06-27,12469.24,1468.99,0
11905,1421,current,2021-10-23,12111.82,5328.01,0
11906,1529,current,2024-01-29,7958.33,5559.11,0
11907,564,savings,2021-12-31,7172.02,3658.97,0
11908,516,savings,2022-05-11,8875.43,2131.72,0
11909,1064,current,2020-07-23,7104.33,1689.05,0
11910,323,credit,2023-05-19,9963.58,1745.82,0
11911,2221,current,2020-04-19,14979.95,2515.82,0
11912,670,current,2023-09-26,6211.58,6400.5,0
11913,1799,current,2024-05-27,3488.99,688.6,0
11914,393,savings,2021-10-21,7221.96,3281.43,0
11915,1628,current,2024-06-07,4411.79,2534.24,0
11916,510,current,2023-06-29,1924.51,4275.61,0
11917,704,current,2020-01-05,2809.46,1395.38,0
11918,1031,current,2021-01-05,13704.84,2763.48,1
11919,312,current,2023-03-16,6958.49,5484.09,0
11920,312,credit,2023-07-04,5128.87,3687.05,0
11921,1883,current,2020-06-19,7671.38,2251.63,1
11922,865,credit,2023-06-03,4657.67,1616.45,0
11923,1420,savings,2024-01-18,13965.14,7410.98,0
11924,1617,savings,2020-06-16,20839.06,1023.66,0
11925,1557,credit,2024-05-24,4840.35,8076.34,0
11926,1569,current,2022-08-30,6010.46,3618.16,0
11927,2438,current,2023-01-30,8341.98,2964.37,0
11928,1577,current,2020-04-02,2572.47,6318.84,1
11929,871,current,2023-01-24,1294.95,6508.24,1
11930,712,current,2022-04-09,13010.76,3434.06,0
11931,2002,savings,2021-11-08,5047.64,4375.58,0
11932,1055,savings,2023-11-25,4743.92,1246.95,0
11933,1398,current,2021-03-31,8711.22,2774.21,1
11934,2038,savings,2020-04-19,3476.34,1931.13,0
11935,589,current,2022-06-30,4669.91,7490.54,0
11936,557,current,2023-09-19,2609.92,7030.73,0
11937,133,current,2020-09-01,1527.32,1273.26,0
11938,181,current,2024-12-02,4618.74,1203.48,0
11939,1541,current,2023-05-11,3450.04,2874.49,0
11940,1259,current,2024-08-31,3121.9,8262.26,0
11941,745,current,2022-05-07,6692.2,2348.73,0
11942,529,current,2020-08-12,10654.7,11953.15,0
11943,1739,savings,2020-11-20,10776.3,1052.51,0
11944,214,current,2022-07-02,10505.78,1872.02,1
11945,1752,savings,2022-12-09,3842.64,1240.47,0
11946,2263,savings,2023-09-01,6254.43,3473.77,0
11947,1139,current,2023-12-22,4481.16,2302.73,0
11948,1237,current,2023-10-23,3877.25,7780.73,0
11949,1341,credit,2022-12-10,4054.98,2156.6,0
11950,239,current,2020-02-02,2926.46,5630.65,0
11951,1567,current,2022-08-24,7729.49,1309.8,0
11952,914,credit,2024-02-04,12588.04,2648.0,0
11953,1172,savings,2024-03-27,4405.09,575.71,0
11954,58,savings,2024-03-02,4073.51,8351.34,0
11955,2194,savings,2020-01-20,1262.45,2864.82,0
11956,834,current,2022-03-05,9501.33,5604.08,0
11957,190,savings,2023-01-30,1012.41,805.76,0
11958,1956,current,2021-03-27,6901.11,970.44,0
11959,2450,credit,2022-01-17,3604.48,1338.62,0
11960,1300,current,2020-06-26,5457.0,1996.3,0
11961,84,current,2020-12-19,7159.39,6453.47,0
11962,2480,current,2020-01-11,6879.21,2233.22,0
11963,521,savings,2024-11-22,11661.46,4556.9,0
11964,602,current,2024-04-17,1061.77,9641.05,0
11965,1771,savings,2022-01-06,10807.52,2554.94,0
11966,830,current,2020-01-08,7358.79,897.24,0
11967,213,current,2021-09-03,12412.43,1361.73,0
11968,1707,current,2022-03-03,6587.51,4852.28,0
11969,656,current,2020-11-04,2083.9,1943.53,0
11970,2155,savings,2023-04-22,5976.05,794.85,1
11971,385,credit,2024-12-25,9324.32,15075.49,0
11972,2266,savings,2024-03-20,10378.35,6787.9,0
11973,1809,current,2024-04-11,6116.26,1584.39,0
11974,599,current,2024-02-25,5624.67,11392.26,0
11975,1448,credit,2020-05-07,7277.9,13180.74,0
11976,2346,savings,2022-10-03,11437.36,10000.48,0
11977,162,savings,2022-10-29,4695.16,2617.27,0
11978,2050,current,2020-07-03,8376.34,3093.28,0
11979,1151,savings,2020-09-26,17466.86,4700.04,1
11980,2373,current,2022-10-28,24392.97,1753.74,0
11981,522,savings,2023-07-30,11396.57,6435.88,0
11982,1799,credit,2021-01-16,5508.97,4085.13,0
11983,2420,credit,2022-06-02,2570.11,6308.78,1
11984,860,current,2020-05-17,8096.97,2256.35,0
11985,270,savings,2020-07-20,15168.25,3864.87,0
11986,981,current,2022-11-24,6124.53,1119.35,0
11987,1496,current,2022-10-13,12215.4,2084.06,0
11988,1576,savings,2023-09-30,11626.47,2431.23,0
11989,1205,current,2024-07-19,6573.23,4835.04,0
11990,2332,current,2020-12-12,10991.84,6025.31,0
11991,1446,savings,2021-09-14,2800.76,1295.93,0
11992,1602,savings,2024-04-10,5704.84,7413.66,0
11993,2392,current,2020-04-02,8694.9,4430.11,0
11994,2349,current,2024-02-20,6469.02,5123.97,0
11995,854,savings,2024-09-21,3024.27,5992.5,1
11996,716,current,2020-07-01,10999.18,1527.22,0
11997,1872,current,2020-09-15,8627.05,7325.25,0
11998,1313,current,2023-06-02,7327.93,1968.97,0
11999,1119,savings,2022-05-16,13797.01,2980.11,1
12000,1746,current,2024-12-07,11139.98,2632.42,0
12001,1652,current,2022-09-21,729.23,11414.85,0
12002,2285,credit,2023-04-10,7408.14,1577.25,0
12003,915,credit,2021-03-08,7260.7,10024.94,0
12004,1886,savings,2021-08-15,5172.7,8399.84,0
12005,568,savings,2020-11-19,1068.85,1047.7,0
12006,2343,credit,2020-09-25,3733.36,1922.25,0
12007,210,current,2020-07-25,841.49,1952.69,0
12008,1876,current,2024-06-17,21089.69,5194.09,0
12009,255,savings,2020-05-07,6487.87,7341.03,0
12010,2201,credit,2022-07-31,8992.13,1956.17,0
12011,2399,savings,2022-07-16,2986.77,845.28,0
12012,2045,current,2020-04-12,1190.56,5203.05,0
12013,1972,credit,2024-03-16,4918.83,3540.53,0
12014,1196,savings,2022-07-02,4444.28,1022.45,0
12015,613,current,2020-08-19,7662.77,4722.65,1
12016,2465,credit,2020-08-22,5074.07,3348.15,0
12017,1323,savings,2023-07-02,23869.44,1298.45,0
12018,2042,savings,2023-02-04,12550.36,2202.01,0
12019,1786,credit,2022-01-23,15946.24,9602.6,0
12020,1753,current,2022-01-09,6514.86,217.53,0
12021,882,savings,2020-03-05,7568.34,1449.9,0
12022,1068,current,2020-02-28,15066.57,933.32,0
12023,1100,credit,2022-09-05,4800.3,2683.22,0
12024,1507,credit,2021-10-25,8699.42,3741.55,0
12025,1796,savings,2021-04-04,5074.44,3039.48,0
12026,497,savings,2021-11-22,9013.09,3310.29,0
12027,569,savings,2023-01-09,2312.81,3925.06,0
12028,121,current,2021-06-19,4290.22,2186.89,0
12029,1316,current,2021-09-29,7674.81,13679.84,0
12030,1673,current,2021-05-31,8276.21,3511.95,1
12031,526,savings,2023-05-01,10348.95,1112.28,0
12032,1780,savings,2020-04-09,2684.83,3105.15,0
12033,8,savings,2024-08-03,7478.98,5222.66,0
12034,2167,current,2022-10-08,1787.94,5750.81,0
12035,1726,savings,2021-03-22,5277.1,4711.5,0
12036,1709,current,2023-10-18,6659.72,3676.61,1
12037,1769,credit,2024-09-11,6006.73,1518.97,0
12038,897,credit,2020-04-16,17193.5,4211.93,0
12039,2490,current,2021-01-07,6701.25,3051.32,0
12040,1867,savings,2020-09-19,9442.48,1881.8,0
12041,453,current,2020-05-09,7691.66,3511.31,0
12042,2307,current,2023-09-10,6415.84,5971.69,0
12043,1849,savings,2020-12-17,9011.11,821.44,0
12044,778,savings,2021-11-30,7246.84,1511.44,0
12045,2370,current,2024-01-27,6840.79,5432.72,0
12046,621,current,2023-01-21,5614.59,1232.49,0
12047,1612,current,2023-05-21,4799.49,7079.93,0
12048,1676,current,2020-06-27,4338.27,2758.08,0
12049,2408,current,2024-11-06,6849.78,4663.86,0
12050,1426,current,2020-05-30,6531.52,5279.64,0
12051,2487,credit,2023-07-19,14792.62,3190.15,0
12052,711,current,2023-03-12,2106.37,7462.77,1
12053,2005,current,2022-01-23,18007.36,3594.52,0
12054,614,current,2024-03-09,2744.76,3857.48,0
12055,2499,current,2024-06-16,6365.45,1037.41,0
12056,1910,savings,2020-05-08,8331.59,9808.5,0
12057,1565,current,2024-10-14,3237.14,5981.62,0
12058,166,current,2021-03-16,2693.8,1386.19,0
12059,1243,credit,2023-12-15,5892.93,1048.27,0
12060,361,savings,2024-02-06,9595.58,2440.45,0
12061,2295,current,2022-10-12,11234.08,2690.51,1
12062,948,current,2024-04-24,2388.39,3373.93,0
12063,2078,savings,2024-02-16,5726.96,7166.07,0
12064,2266,savings,2022-08-11,1541.75,7416.63,0
12065,276,credit,2020-11-22,3296.83,5882.79,0
12066,1899,current,2022-03-04,13182.61,515.48,0
12067,757,savings,2024-07-01,8030.67,8944.38,0
12068,272,current,2021-01-04,3513.32,6418.56,0
12069,652,current,2024-12-29,12426.46,4952.21,0
12070,1375,savings,2020-11-27,3900.16,2789.52,0
