case_id,transaction_id,account_id,review_outcome,confirmed_loss,recovery_amount,investigator_team
53248,18852,12423,substantiated,70.9,44.32,L1_auto
53249,18873,12425,not_substantiated,0.0,0.0,L3_specialist
53250,18878,12426,not_substantiated,0.0,0.0,L1_auto
53251,18888,12428,substantiated,190.96,119.35,L1_auto
53252,18890,12428,not_substantiated,0.0,0.0,L2_analyst
53253,18891,12428,not_substantiated,0.0,0.0,L1_auto
53254,18896,12429,not_substantiated,0.0,0.0,L1_auto
53255,18908,12431,not_substantiated,0.0,0.0,L1_auto
53256,18909,12431,not_substantiated,0.0,0.0,L3_specialist
53257,18910,12431,monitor,0.0,0.0,L1_auto
53258,18911,12431,not_substantiated,0.0,0.0,L2_analyst
53259,18917,12432,monitor,0.0,0.0,L1_auto
53260,18918,12432,not_substantiated,0.0,0.0,L1_auto
53261,18921,12432,monitor,0.0,0.0,L1_auto
53262,18926,12433,monitor,0.0,0.0,L1_auto
53263,18929,12433,monitor,0.0,0.0,L2_analyst
53264,18930,12433,substantiated,135.19,84.49,L1_auto
53265,18939,12434,monitor,0.0,0.0,L2_analyst
53266,18941,12435,not_substantiated,0.0,0.0,L2_analyst
53267,18942,12435,not_substantiated,0.0,0.0,L2_analyst
53268,18944,12435,not_substantiated,0.0,0.0,L2_analyst
53269,18951,12436,monitor,0.0,0.0,L3_specialist
53270,18960,12437,not_substantiated,0.0,0.0,L1_auto
53271,18963,12437,not_substantiated,0.0,0.0,L2_analyst
53272,18966,12438,not_substantiated,0.0,0.0,L2_analyst
53273,18971,12438,monitor,0.0,0.0,L1_auto
53274,18984,12440,not_substantiated,0.0,0.0,L1_auto
53275,18986,12440,monitor,0.0,0.0,L2_analyst
53276,18993,12441,not_substantiated,0.0,0.0,L2_analyst
53277,18996,12442,substantiated,108.96,68.1,L1_auto
53278,19000,12442,monitor,0.0,0.0,L2_analyst
53279,19013,12444,not_substantiated,0.0,0.0,L2_analyst
53280,19015,12445,monitor,0.0,0.0,L2_analyst
53281,19022,12446,monitor,0.0,0.0,L1_auto
53282,19027,12446,substantiated,104.35,65.22,L1_auto
53283,19038,12447,monitor,0.0,0.0,L2_analyst
53284,19039,12448,not_substantiated,0.0,0.0,L1_auto
53285,19042,12448,not_substantiated,0.0,0.0,L1_auto
53286,19050,12448,not_substantiated,0.0,0.0,L1_auto
53287,19053,12448,not_substantiated,0.0,0.0,L2_analyst
53288,19064,12450,substantiated,163.97,102.48,L2_analyst
53289,19067,12450,not_substantiated,0.0,0.0,L3_specialist
53290,19069,12450,not_substantiated,0.0,0.0,L1_auto
53291,19076,12451,not_substantiated,0.0,0.0,L1_auto
53292,19083,12452,not_substantiated,0.0,0.0,L1_auto
53293,19093,12453,not_substantiated,0.0,0.0,L1_auto
53294,19096,12453,not_substantiated,0.0,0.0,L2_analyst
53295,19101,12454,not_substantiated,0.0,0.0,L1_auto
53296,19105,12454,not_substantiated,0.0,0.0,L1_auto
53297,19108,12455,monitor,0.0,0.0,L1_auto
53298,19111,12455,not_substantiated,0.0,0.0,L1_auto
53299,19118,12456,not_substantiated,0.0,0.0,L2_analyst
53300,19125,12457,substantiated,31.45,19.66,L1_auto
53301,19126,12457,not_substantiated,0.0,0.0,L1_auto
53302,19128,12457,monitor,0.0,0.0,L1_auto
53303,19129,12458,monitor,0.0,0.0,L1_auto
53304,19130,12458,monitor,0.0,0.0,L1_auto
53305,19142,12459,monitor,0.0,0.0,L2_analyst
53306,19146,12460,substantiated,351.54,219.72,L2_analyst
53307,19150,12461,not_substantiated,0.0,0.0,L2_analyst
53308,19166,12462,substantiated,123.24,77.03,L1_auto
53309,19173,12463,substantiated,131.21,82.01,L2_analyst
53310,19179,12464,substantiated,76.91,48.07,L1_auto
53311,19197,12466,monitor,0.0,0.0,L1_auto
53312,19200,12466,monitor,0.0,0.0,L1_auto
53313,19201,12466,not_substantiated,0.0,0.0,L1_auto
53314,19204,12466,not_substantiated,0.0,0.0,L1_auto
53315,19208,12467,not_substantiated,0.0,0.0,L2_analyst
53316,19209,12467,monitor,0.0,0.0,L1_auto
53317,19211,12467,not_substantiated,0.0,0.0,L2_analyst
53318,19217,12468,monitor,0.0,0.0,L1_auto
53319,19218,12468,not_substantiated,0.0,0.0,L1_auto
53320,19224,12469,not_substantiated,0.0,0.0,L1_auto
53321,19230,12470,not_substantiated,0.0,0.0,L1_auto
53322,19236,12470,monitor,0.0,0.0,L1_auto
53323,19242,12470,monitor,0.0,0.0,L1_auto
53324,19244,12470,substantiated,411.66,257.29,L1_auto
53325,19245,12471,not_substantiated,0.0,0.0,L1_auto
53326,19255,12472,monitor,0.0,0.0,L1_auto
53327,19256,12472,not_substantiated,0.0,0.0,L2_analyst
53328,19258,12472,not_substantiated,0.0,0.0,L1_auto
53329,19266,12473,not_substantiated,0.0,0.0,L1_auto
53330,19270,12474,monitor,0.0,0.0,L1_auto
53331,19272,12474,monitor,0.0,0.0,L2_analyst
53332,19273,12475,substantiated,92.74,57.96,L1_auto
53333,19280,12476,substantiated,59.36,37.1,L1_auto
53334,19283,12476,substantiated,336.7,210.44,L2_analyst
53335,19286,12476,not_substantiated,0.0,0.0,L1_auto
53336,19289,12477,substantiated,46.4,29.0,L2_analyst
53337,19291,12477,not_substantiated,0.0,0.0,L1_auto
53338,19300,12478,not_substantiated,0.0,0.0,L1_auto
53339,19303,12479,substantiated,36.56,22.85,L1_auto
53340,19307,12480,monitor,0.0,0.0,L2_analyst
53341,19308,12480,not_substantiated,0.0,0.0,L1_auto
53342,19314,12480,not_substantiated,0.0,0.0,L3_specialist
53343,19321,12482,monitor,0.0,0.0,L2_analyst
53344,19325,12483,not_substantiated,0.0,0.0,L1_auto
53345,19339,12486,monitor,0.0,0.0,L2_analyst
53346,19349,12488,not_substantiated,0.0,0.0,L3_specialist
53347,19364,12489,substantiated,58.66,36.66,L3_specialist
53348,19375,12491,monitor,0.0,0.0,L1_auto
53349,19384,12492,not_substantiated,0.0,0.0,L1_auto
53350,19391,12492,not_substantiated,0.0,0.0,L2_analyst
53351,19398,12493,not_substantiated,0.0,0.0,L1_auto
53352,19405,12494,monitor,0.0,0.0,L1_auto
53353,19415,12495,not_substantiated,0.0,0.0,L1_auto
53354,19416,12495,monitor,0.0,0.0,L1_auto
53355,19420,12495,substantiated,55.82,34.89,L1_auto
53356,19422,12496,not_substantiated,0.0,0.0,L2_analyst
53357,19423,12496,not_substantiated,0.0,0.0,L3_specialist
53358,19424,12496,not_substantiated,0.0,0.0,L1_auto
53359,19432,12496,monitor,0.0,0.0,L3_specialist
53360,19435,12497,monitor,0.0,0.0,L1_auto
53361,19436,12497,monitor,0.0,0.0,L2_analyst
53362,19437,12497,not_substantiated,0.0,0.0,L1_auto
53363,19438,12497,monitor,0.0,0.0,L2_analyst
53364,19440,12497,not_substantiated,0.0,0.0,L1_auto
53365,19443,12497,substantiated,133.39,83.37,L1_auto
53366,19445,12498,not_substantiated,0.0,0.0,L3_specialist
53367,19448,12498,substantiated,43.47,27.17,L1_auto
53368,19453,12499,not_substantiated,0.0,0.0,L1_auto
53369,19465,12501,not_substantiated,0.0,0.0,L3_specialist
53370,19476,12503,not_substantiated,0.0,0.0,L1_auto
53371,19486,12503,monitor,0.0,0.0,L1_auto
53372,19489,12504,monitor,0.0,0.0,L2_analyst
53373,19491,12504,substantiated,70.78,44.24,L1_auto
53374,19502,12506,monitor,0.0,0.0,L1_auto
53375,19510,12506,not_substantiated,0.0,0.0,L1_auto
53376,19511,12507,substantiated,138.23,86.4,L1_auto
53377,19513,12507,substantiated,118.96,74.35,L1_auto
53378,19514,12507,substantiated,179.79,112.37,L2_analyst
53379,19516,12507,monitor,0.0,0.0,L1_auto
53380,19517,12508,not_substantiated,0.0,0.0,L1_auto
53381,19545,12510,substantiated,145.82,91.14,L2_analyst
53382,19550,12511,not_substantiated,0.0,0.0,L3_specialist
53383,19553,12511,not_substantiated,0.0,0.0,L2_analyst
53384,19554,12511,substantiated,191.22,119.52,L1_auto
53385,19556,12511,not_substantiated,0.0,0.0,L2_analyst
53386,19564,12513,monitor,0.0,0.0,L2_analyst
53387,19565,12513,not_substantiated,0.0,0.0,L1_auto
53388,19566,12513,monitor,0.0,0.0,L3_specialist
53389,19574,12514,substantiated,337.2,210.75,L2_analyst
53390,19589,12516,not_substantiated,0.0,0.0,L1_auto
53391,19591,12517,not_substantiated,0.0,0.0,L1_auto
53392,19592,12517,not_substantiated,0.0,0.0,L1_auto
53393,19607,12519,not_substantiated,0.0,0.0,L1_auto
53394,19612,12519,not_substantiated,0.0,0.0,L1_auto
53395,19614,12520,not_substantiated,0.0,0.0,L1_auto
53396,19617,12521,monitor,0.0,0.0,L2_analyst
53397,19618,12521,not_substantiated,0.0,0.0,L1_auto
53398,19622,12521,not_substantiated,0.0,0.0,L1_auto
53399,19625,12522,not_substantiated,0.0,0.0,L1_auto
53400,19626,12522,not_substantiated,0.0,0.0,L3_specialist
53401,19629,12522,not_substantiated,0.0,0.0,L3_specialist
53402,19636,12523,not_substantiated,0.0,0.0,L2_analyst
53403,19638,12523,monitor,0.0,0.0,L2_analyst
53404,19648,12525,substantiated,276.31,172.7,L2_analyst
53405,19651,12525,not_substantiated,0.0,0.0,L1_auto
53406,19656,12526,not_substantiated,0.0,0.0,L2_analyst
53407,19657,12526,not_substantiated,0.0,0.0,L1_auto
53408,19666,12527,not_substantiated,0.0,0.0,L2_analyst
53409,19668,12527,not_substantiated,0.0,0.0,L2_analyst
53410,19670,12527,monitor,0.0,0.0,L3_specialist
53411,19671,12528,monitor,0.0,0.0,L3_specialist
53412,19672,12528,not_substantiated,0.0,0.0,L1_auto
53413,19683,12529,not_substantiated,0.0,0.0,L1_auto
53414,19688,12530,not_substantiated,0.0,0.0,L1_auto
53415,19690,12530,not_substantiated,0.0,0.0,L1_auto
53416,19695,12530,monitor,0.0,0.0,L2_analyst
53417,19702,12531,not_substantiated,0.0,0.0,L1_auto
53418,19705,12532,monitor,0.0,0.0,L2_analyst
53419,19729,12536,not_substantiated,0.0,0.0,L1_auto
53420,19735,12536,substantiated,437.96,273.73,L2_analyst
53421,19747,12538,not_substantiated,0.0,0.0,L1_auto
53422,19752,12538,not_substantiated,0.0,0.0,L2_analyst
53423,19760,12539,substantiated,153.62,96.01,L2_analyst
53424,19769,12540,not_substantiated,0.0,0.0,L3_specialist
53425,19776,12541,monitor,0.0,0.0,L1_auto
53426,19783,12542,not_substantiated,0.0,0.0,L2_analyst
53427,19789,12543,not_substantiated,0.0,0.0,L2_analyst
53428,19790,12543,not_substantiated,0.0,0.0,L1_auto
53429,19792,12544,not_substantiated,0.0,0.0,L3_specialist
53430,19793,12544,substantiated,213.78,133.62,L1_auto
53431,19794,12544,not_substantiated,0.0,0.0,L1_auto
53432,19799,12544,not_substantiated,0.0,0.0,L1_auto
53433,19800,12544,not_substantiated,0.0,0.0,L1_auto
53434,19805,12545,monitor,0.0,0.0,L1_auto
53435,19807,12545,not_substantiated,0.0,0.0,L1_auto
53436,19808,12546,substantiated,151.9,94.94,L2_analyst
53437,19812,12546,not_substantiated,0.0,0.0,L1_auto
53438,19814,12546,monitor,0.0,0.0,L1_auto
53439,19821,12547,not_substantiated,0.0,0.0,L3_specialist
53440,19822,12547,not_substantiated,0.0,0.0,L2_analyst
53441,19823,12548,not_substantiated,0.0,0.0,L2_analyst
53442,19832,12548,not_substantiated,0.0,0.0,L1_auto
53443,19834,12549,substantiated,290.21,181.38,L2_analyst
53444,19841,12550,not_substantiated,0.0,0.0,L1_auto
53445,19853,12551,not_substantiated,0.0,0.0,L1_auto
53446,19854,12551,not_substantiated,0.0,0.0,L1_auto
53447,19869,12553,substantiated,280.14,175.08,L1_auto
53448,19871,12553,substantiated,91.47,57.17,L1_auto
53449,19876,12553,not_substantiated,0.0,0.0,L2_analyst
53450,19891,12555,not_substantiated,0.0,0.0,L1_auto
53451,19901,12556,substantiated,68.06,42.54,L1_auto
53452,19903,12556,not_substantiated,0.0,0.0,L1_auto
53453,19904,12557,not_substantiated,0.0,0.0,L1_auto
53454,19906,12557,not_substantiated,0.0,0.0,L3_specialist
53455,19916,12558,not_substantiated,0.0,0.0,L1_auto
53456,19918,12558,not_substantiated,0.0,0.0,L1_auto
53457,19940,12561,monitor,0.0,0.0,L2_analyst
53458,19945,12562,not_substantiated,0.0,0.0,L2_analyst
53459,19951,12562,not_substantiated,0.0,0.0,L1_auto
53460,19960,12563,monitor,0.0,0.0,L1_auto
53461,19964,12564,substantiated,486.56,304.1,L1_auto
53462,19966,12564,not_substantiated,0.0,0.0,L2_analyst
53463,19992,12567,not_substantiated,0.0,0.0,L1_auto
53464,19993,12567,not_substantiated,0.0,0.0,L3_specialist
53465,20013,12569,not_substantiated,0.0,0.0,L2_analyst
53466,20016,12570,not_substantiated,0.0,0.0,L3_specialist
53467,20026,12571,not_substantiated,0.0,0.0,L2_analyst
53468,20046,12573,not_substantiated,0.0,0.0,L3_specialist
53469,20049,12574,not_substantiated,0.0,0.0,L1_auto
53470,20056,12574,not_substantiated,0.0,0.0,L3_specialist
53471,20062,12575,not_substantiated,0.0,0.0,L2_analyst
53472,20078,12577,not_substantiated,0.0,0.0,L2_analyst
53473,20080,12577,monitor,0.0,0.0,L2_analyst
53474,20083,12578,monitor,0.0,0.0,L1_auto
53475,20084,12578,not_substantiated,0.0,0.0,L1_auto
53476,20085,12578,not_substantiated,0.0,0.0,L1_auto
53477,20092,12579,not_substantiated,0.0,0.0,L1_auto
53478,20093,12579,monitor,0.0,0.0,L1_auto
53479,20097,12579,not_substantiated,0.0,0.0,L1_auto
53480,20098,12580,not_substantiated,0.0,0.0,L1_auto
53481,20102,12580,monitor,0.0,0.0,L2_analyst
53482,20114,12581,not_substantiated,0.0,0.0,L2_analyst
53483,20120,12582,substantiated,92.86,58.04,L3_specialist
53484,20124,12582,not_substantiated,0.0,0.0,L1_auto
53485,20133,12583,not_substantiated,0.0,0.0,L1_auto
53486,20152,12586,monitor,0.0,0.0,L2_analyst
53487,20155,12586,not_substantiated,0.0,0.0,L3_specialist
53488,20159,12587,not_substantiated,0.0,0.0,L3_specialist
53489,20161,12587,monitor,0.0,0.0,L2_analyst
53490,20169,12588,not_substantiated,0.0,0.0,L1_auto
53491,20172,12589,not_substantiated,0.0,0.0,L1_auto
53492,20175,12589,monitor,0.0,0.0,L1_auto
53493,20180,12590,not_substantiated,0.0,0.0,L2_analyst
53494,20181,12590,not_substantiated,0.0,0.0,L2_analyst
53495,20182,12590,not_substantiated,0.0,0.0,L2_analyst
53496,20188,12591,not_substantiated,0.0,0.0,L1_auto
53497,20191,12591,substantiated,118.44,74.02,L2_analyst
53498,20195,12592,not_substantiated,0.0,0.0,L1_auto
53499,20201,12593,monitor,0.0,0.0,L3_specialist
53500,20204,12593,not_substantiated,0.0,0.0,L2_analyst
53501,20205,12593,not_substantiated,0.0,0.0,L3_specialist
53502,20207,12593,not_substantiated,0.0,0.0,L1_auto
53503,20209,12594,not_substantiated,0.0,0.0,L3_specialist
53504,20216,12595,monitor,0.0,0.0,L2_analyst
53505,20226,12596,substantiated,103.28,64.55,L2_analyst
53506,20230,12596,not_substantiated,0.0,0.0,L2_analyst
53507,20235,12597,substantiated,116.96,73.1,L1_auto
53508,20249,12599,not_substantiated,0.0,0.0,L1_auto
53509,20253,12599,monitor,0.0,0.0,L1_auto
53510,20254,12599,substantiated,112.62,70.39,L1_auto
53511,20256,12600,monitor,0.0,0.0,L3_specialist
53512,20260,12600,not_substantiated,0.0,0.0,L1_auto
53513,20261,12601,not_substantiated,0.0,0.0,L2_analyst
53514,20276,12604,substantiated,157.94,98.71,L2_analyst
53515,20277,12604,substantiated,355.69,222.3,L2_analyst
53516,20284,12604,substantiated,289.54,180.96,L2_analyst
53517,20295,12605,substantiated,132.08,82.55,L1_auto
53518,20315,12607,monitor,0.0,0.0,L2_analyst
53519,20322,12609,not_substantiated,0.0,0.0,L3_specialist
53520,20323,12609,substantiated,328.4,205.25,L1_auto
53521,20326,12609,not_substantiated,0.0,0.0,L2_analyst
53522,20329,12609,not_substantiated,0.0,0.0,L3_specialist
53523,20330,12609,not_substantiated,0.0,0.0,L1_auto
53524,20338,12610,not_substantiated,0.0,0.0,L1_auto
53525,20352,12611,not_substantiated,0.0,0.0,L1_auto
53526,20371,12614,monitor,0.0,0.0,L3_specialist
53527,20386,12616,not_substantiated,0.0,0.0,L1_auto
53528,20392,12617,substantiated,86.68,54.17,L1_auto
53529,20394,12618,not_substantiated,0.0,0.0,L2_analyst
53530,20395,12618,not_substantiated,0.0,0.0,L1_auto
53531,20398,12618,not_substantiated,0.0,0.0,L2_analyst
53532,20402,12620,monitor,0.0,0.0,L1_auto
53533,20408,12620,not_substantiated,0.0,0.0,L2_analyst
53534,20413,12621,not_substantiated,0.0,0.0,L1_auto
53535,20417,12622,not_substantiated,0.0,0.0,L1_auto
53536,20423,12622,monitor,0.0,0.0,L2_analyst
53537,20436,12624,not_substantiated,0.0,0.0,L1_auto
53538,20437,12624,not_substantiated,0.0,0.0,L2_analyst
53539,20440,12625,substantiated,152.24,95.15,L2_analyst
53540,20443,12625,substantiated,111.08,69.42,L1_auto
53541,20447,12626,substantiated,306.44,191.52,L1_auto
53542,20459,12627,not_substantiated,0.0,0.0,L2_analyst
53543,20460,12628,not_substantiated,0.0,0.0,L1_auto
53544,20469,12629,monitor,0.0,0.0,L1_auto
53545,20471,12629,substantiated,92.05,57.53,L2_analyst
53546,20473,12629,substantiated,187.27,117.04,L2_analyst
53547,20483,12631,not_substantiated,0.0,0.0,L2_analyst
53548,20495,12632,not_substantiated,0.0,0.0,L1_auto
53549,20502,12632,not_substantiated,0.0,0.0,L2_analyst
53550,20508,12633,not_substantiated,0.0,0.0,L2_analyst
53551,20509,12633,not_substantiated,0.0,0.0,L2_analyst
53552,20518,12634,monitor,0.0,0.0,L1_auto
53553,20520,12634,not_substantiated,0.0,0.0,L3_specialist
53554,20530,12635,not_substantiated,0.0,0.0,L2_analyst
53555,20533,12635,not_substantiated,0.0,0.0,L1_auto
53556,20542,12636,monitor,0.0,0.0,L3_specialist
53557,20548,12636,not_substantiated,0.0,0.0,L2_analyst
53558,20552,12637,monitor,0.0,0.0,L1_auto
53559,20571,12639,not_substantiated,0.0,0.0,L2_analyst
53560,20573,12640,not_substantiated,0.0,0.0,L1_auto
53561,20575,12640,monitor,0.0,0.0,L1_auto
53562,20596,12642,not_substantiated,0.0,0.0,L1_auto
53563,20622,12646,substantiated,198.56,124.1,L3_specialist
53564,20633,12647,monitor,0.0,0.0,L3_specialist
53565,20642,12649,monitor,0.0,0.0,L1_auto
53566,20644,12649,substantiated,215.26,134.54,L3_specialist
53567,20645,12649,not_substantiated,0.0,0.0,L1_auto
53568,20648,12650,monitor,0.0,0.0,L1_auto
53569,20651,12650,monitor,0.0,0.0,L1_auto
53570,20654,12651,not_substantiated,0.0,0.0,L1_auto
53571,20655,12651,not_substantiated,0.0,0.0,L1_auto
53572,20657,12651,monitor,0.0,0.0,L2_analyst
53573,20662,12652,not_substantiated,0.0,0.0,L2_analyst
53574,20663,12652,monitor,0.0,0.0,L1_auto
53575,20676,12654,not_substantiated,0.0,0.0,L1_auto
53576,20685,12656,not_substantiated,0.0,0.0,L1_auto
53577,20686,12656,not_substantiated,0.0,0.0,L2_analyst
53578,20696,12658,not_substantiated,0.0,0.0,L2_analyst
53579,20698,12658,not_substantiated,0.0,0.0,L2_analyst
53580,20700,12658,not_substantiated,0.0,0.0,L1_auto
53581,20705,12658,monitor,0.0,0.0,L1_auto
53582,20713,12660,not_substantiated,0.0,0.0,L1_auto
53583,20725,12661,not_substantiated,0.0,0.0,L2_analyst
53584,20726,12661,not_substantiated,0.0,0.0,L2_analyst
53585,20728,12661,substantiated,449.8,281.12,L2_analyst
53586,20732,12662,monitor,0.0,0.0,L2_analyst
53587,20738,12663,substantiated,141.09,88.18,L3_specialist
53588,20752,12664,not_substantiated,0.0,0.0,L1_auto
53589,20761,12665,substantiated,143.59,89.74,L3_specialist
53590,20767,12666,not_substantiated,0.0,0.0,L2_analyst
53591,20769,12666,substantiated,213.52,133.45,L2_analyst
53592,20773,12666,not_substantiated,0.0,0.0,L3_specialist
53593,20774,12666,monitor,0.0,0.0,L1_auto
53594,20781,12667,monitor,0.0,0.0,L1_auto
53595,20783,12667,not_substantiated,0.0,0.0,L1_auto
53596,20796,12669,monitor,0.0,0.0,L2_analyst
53597,20797,12669,substantiated,178.5,111.56,L2_analyst
53598,20798,12669,monitor,0.0,0.0,L2_analyst
53599,20799,12669,not_substantiated,0.0,0.0,L3_specialist
53600,20802,12670,not_substantiated,0.0,0.0,L1_auto
53601,20803,12670,not_substantiated,0.0,0.0,L1_auto
53602,20826,12674,not_substantiated,0.0,0.0,L1_auto
53603,20843,12676,monitor,0.0,0.0,L2_analyst
53604,20844,12676,not_substantiated,0.0,0.0,L3_specialist
53605,20863,12678,not_substantiated,0.0,0.0,L1_auto
53606,20865,12678,not_substantiated,0.0,0.0,L2_analyst
53607,20866,12678,substantiated,241.89,151.18,L2_analyst
53608,20868,12678,substantiated,71.65,44.78,L2_analyst
53609,20878,12679,monitor,0.0,0.0,L1_auto
53610,20880,12680,monitor,0.0,0.0,L2_analyst
53611,20882,12680,not_substantiated,0.0,0.0,L2_analyst
53612,20884,12680,monitor,0.0,0.0,L1_auto
53613,20886,12680,not_substantiated,0.0,0.0,L2_analyst
53614,20891,12681,not_substantiated,0.0,0.0,L2_analyst
53615,20892,12681,not_substantiated,0.0,0.0,L2_analyst
53616,20893,12681,substantiated,131.28,82.05,L2_analyst
53617,20909,12683,substantiated,223.85,139.91,L1_auto
53618,20911,12684,substantiated,133.23,83.27,L3_specialist
53619,20915,12685,monitor,0.0,0.0,L2_analyst
53620,20917,12685,monitor,0.0,0.0,L2_analyst
53621,20919,12685,not_substantiated,0.0,0.0,L2_analyst
53622,20921,12686,not_substantiated,0.0,0.0,L2_analyst
53623,20931,12687,monitor,0.0,0.0,L1_auto
53624,20938,12688,monitor,0.0,0.0,L1_auto
53625,20940,12688,not_substantiated,0.0,0.0,L1_auto
53626,20953,12690,substantiated,126.09,78.81,L2_analyst
53627,20966,12691,not_substantiated,0.0,0.0,L1_auto
53628,20974,12692,substantiated,170.2,106.38,L1_auto
53629,20980,12692,substantiated,111.48,69.68,L1_auto
53630,20985,12693,not_substantiated,0.0,0.0,L2_analyst
53631,20988,12693,not_substantiated,0.0,0.0,L2_analyst
53632,21013,12696,monitor,0.0,0.0,L1_auto
53633,21027,12697,not_substantiated,0.0,0.0,L1_auto
53634,21028,12698,substantiated,106.67,66.67,L2_analyst
53635,21031,12698,substantiated,166.89,104.3,L2_analyst
53636,21044,12699,monitor,0.0,0.0,L1_auto
53637,21061,12701,monitor,0.0,0.0,L2_analyst
53638,21067,12702,not_substantiated,0.0,0.0,L2_analyst
53639,21070,12703,monitor,0.0,0.0,L1_auto
53640,21071,12703,not_substantiated,0.0,0.0,L2_analyst
53641,21072,12703,monitor,0.0,0.0,L1_auto
53642,21080,12704,monitor,0.0,0.0,L1_auto
53643,21084,12705,not_substantiated,0.0,0.0,L1_auto
53644,21088,12706,substantiated,275.62,172.26,L2_analyst
53645,21098,12707,monitor,0.0,0.0,L2_analyst
53646,21106,12708,monitor,0.0,0.0,L2_analyst
53647,21121,12710,not_substantiated,0.0,0.0,L1_auto
53648,21126,12711,not_substantiated,0.0,0.0,L2_analyst
53649,21136,12712,monitor,0.0,0.0,L1_auto
53650,21139,12712,substantiated,285.19,178.24,L1_auto
53651,21147,12713,substantiated,240.87,150.54,L1_auto
53652,21149,12713,monitor,0.0,0.0,L1_auto
53653,21155,12714,not_substantiated,0.0,0.0,L2_analyst
53654,21171,12716,monitor,0.0,0.0,L2_analyst
53655,21188,12718,monitor,0.0,0.0,L1_auto
53656,21198,12720,not_substantiated,0.0,0.0,L1_auto
53657,21203,12720,not_substantiated,0.0,0.0,L1_auto
53658,21208,12721,monitor,0.0,0.0,L1_auto
53659,21212,12721,not_substantiated,0.0,0.0,L1_auto
53660,21218,12722,not_substantiated,0.0,0.0,L1_auto
53661,21233,12723,monitor,0.0,0.0,L1_auto
53662,21240,12724,not_substantiated,0.0,0.0,L1_auto
53663,21241,12724,substantiated,69.78,43.61,L1_auto
53664,21250,12726,not_substantiated,0.0,0.0,L2_analyst
53665,21255,12727,monitor,0.0,0.0,L2_analyst
53666,21257,12727,not_substantiated,0.0,0.0,L1_auto
53667,21258,12727,monitor,0.0,0.0,L3_specialist
53668,21275,12729,not_substantiated,0.0,0.0,L1_auto
53669,21285,12731,not_substantiated,0.0,0.0,L1_auto
53670,21296,12732,monitor,0.0,0.0,L1_auto
53671,21299,12732,not_substantiated,0.0,0.0,L1_auto
53672,21301,12732,monitor,0.0,0.0,L1_auto
53673,21303,12733,monitor,0.0,0.0,L2_analyst
53674,21308,12733,not_substantiated,0.0,0.0,L1_auto
53675,21310,12734,not_substantiated,0.0,0.0,L1_auto
53676,21311,12734,not_substantiated,0.0,0.0,L1_auto
53677,21316,12735,not_substantiated,0.0,0.0,L2_analyst
53678,21318,12735,not_substantiated,0.0,0.0,L1_auto
53679,21322,12736,not_substantiated,0.0,0.0,L1_auto
53680,21324,12736,not_substantiated,0.0,0.0,L2_analyst
53681,21331,12737,not_substantiated,0.0,0.0,L1_auto
53682,21332,12737,monitor,0.0,0.0,L2_analyst
53683,21337,12738,not_substantiated,0.0,0.0,L1_auto
53684,21349,12740,not_substantiated,0.0,0.0,L1_auto
53685,21350,12740,monitor,0.0,0.0,L1_auto
53686,21358,12741,not_substantiated,0.0,0.0,L2_analyst
53687,21371,12743,not_substantiated,0.0,0.0,L2_analyst
53688,21372,12743,not_substantiated,0.0,0.0,L1_auto
53689,21379,12744,monitor,0.0,0.0,L2_analyst
53690,21388,12745,not_substantiated,0.0,0.0,L2_analyst
53691,21392,12745,substantiated,140.23,87.64,L1_auto
53692,21396,12745,not_substantiated,0.0,0.0,L1_auto
53693,21401,12746,not_substantiated,0.0,0.0,L2_analyst
53694,21412,12747,monitor,0.0,0.0,L3_specialist
53695,21431,12750,not_substantiated,0.0,0.0,L1_auto
53696,21442,12752,monitor,0.0,0.0,L2_analyst
53697,21457,12753,not_substantiated,0.0,0.0,L1_auto
53698,21475,12755,monitor,0.0,0.0,L3_specialist
53699,21482,12756,substantiated,74.77,46.73,L1_auto
53700,21483,12756,not_substantiated,0.0,0.0,L1_auto
53701,21497,12757,not_substantiated,0.0,0.0,L1_auto
53702,21500,12757,not_substantiated,0.0,0.0,L2_analyst
53703,21501,12757,not_substantiated,0.0,0.0,L1_auto
53704,21506,12758,substantiated,192.78,120.48,L3_specialist
53705,21508,12758,not_substantiated,0.0,0.0,L1_auto
53706,21517,12760,not_substantiated,0.0,0.0,L2_analyst
53707,21521,12760,monitor,0.0,0.0,L1_auto
53708,21525,12760,not_substantiated,0.0,0.0,L1_auto
53709,21532,12761,substantiated,188.08,117.55,L1_auto
53710,21544,12763,not_substantiated,0.0,0.0,L1_auto
53711,21545,12763,not_substantiated,0.0,0.0,L2_analyst
53712,21547,12763,monitor,0.0,0.0,L3_specialist
53713,21548,12763,not_substantiated,0.0,0.0,L1_auto
53714,21553,12763,monitor,0.0,0.0,L1_auto
53715,21560,12764,not_substantiated,0.0,0.0,L1_auto
53716,21568,12766,substantiated,214.11,133.82,L2_analyst
53717,21569,12766,monitor,0.0,0.0,L1_auto
53718,21571,12767,monitor,0.0,0.0,L1_auto
53719,21573,12767,not_substantiated,0.0,0.0,L1_auto
53720,21585,12769,not_substantiated,0.0,0.0,L1_auto
53721,21598,12771,substantiated,128.01,80.0,L2_analyst
53722,21602,12771,not_substantiated,0.0,0.0,L2_analyst
