device_id,first_seen,last_seen,num_linked_accounts,risk_score_external
201752,2024-03-27,2025-06-04,2,0.2904
201753,2024-03-04,2025-06-25,2,0.0818
201754,2024-05-18,2025-11-20,1,0.0284
201755,2024-05-08,2025-06-23,1,0.4524
201756,2024-05-26,2025-10-07,1,0.0425
201757,2024-05-21,2025-10-06,1,0.2426
201758,2024-07-25,2025-11-06,1,0.4383
201759,2024-07-15,2025-09-21,1,0.0841
201760,2024-01-14,2025-06-04,3,0.1863
201761,2024-03-28,2025-06-07,3,0.5112
201762,2024-07-03,2025-06-03,1,0.313
201763,2024-09-22,2025-09-16,1,0.0858
201764,2024-01-12,2025-08-17,2,0.1673
201765,2024-10-22,2025-06-13,4,0.1583
201766,2024-02-04,2025-06-04,1,0.2701
201767,2024-08-21,2025-07-07,1,0.0443
201768,2024-03-20,2025-08-26,3,0.3124
201769,2024-11-25,2025-11-10,1,0.1392
201770,2024-09-09,2025-10-27,1,0.1362
201771,2024-10-15,2025-08-20,1,0.0647
201772,2024-10-23,2025-07-22,1,0.3217
201773,2024-01-17,2025-10-19,1,0.1911
201774,2024-11-05,2025-11-16,2,0.2415
201775,2024-01-31,2025-07-27,1,0.016
201776,2024-07-17,2025-08-29,3,0.0761
201777,2024-08-28,2025-06-20,1,0.0871
201778,2024-11-24,2025-06-24,3,0.1722
201779,2024-09-20,2025-11-07,1,0.3085
201780,2024-09-16,2025-07-11,1,0.154
201781,2024-12-19,2025-06-30,3,0.0021
201782,2024-01-06,2025-07-28,1,0.0387
201783,2024-01-02,2025-08-02,1,0.6532
201784,2024-03-10,2025-07-07,1,0.1406
201785,2024-03-27,2025-10-05,1,0.1293
201786,2024-07-01,2025-09-12,2,0.1359
201787,2024-10-30,2025-09-15,3,0.0857
201788,2024-05-23,2025-11-25,1,0.0108
201789,2024-11-21,2025-11-15,1,0.0539
201790,2024-08-21,2025-07-21,1,0.335
201791,2024-06-18,2025-11-25,4,0.367
201792,2024-10-16,2025-10-01,1,0.0835
201793,2024-06-25,2025-06-27,1,0.0931
201794,2024-01-16,2025-07-28,1,0.1262
201795,2024-11-07,2025-07-11,1,0.0525
201796,2024-02-18,2025-10-22,1,0.3314
201797,2024-06-16,2025-09-24,1,0.4981
201798,2024-02-26,2025-10-19,1,0.1957
201799,2024-10-14,2025-06-27,1,0.2636
201800,2024-08-20,2025-09-01,1,0.3145
201801,2024-12-12,2025-09-06,1,0.0271
201802,2024-11-12,2025-10-01,2,0.3244
201803,2024-04-05,2025-08-07,1,0.0907
201804,2024-04-02,2025-06-12,1,0.3081
201805,2024-04-10,2025-11-07,2,0.0562
201806,2024-02-26,2025-08-16,1,0.3307
201807,2024-12-08,2025-11-13,1,0.0207
201808,2024-01-31,2025-08-14,1,0.116
201809,2024-06-03,2025-07-17,1,0.2437
201810,2024-04-12,2025-08-23,1,0.1037
201811,2024-01-06,2025-06-18,1,0.0162
201812,2024-10-30,2025-09-09,1,0.3829
201813,2024-07-02,2025-11-26,1,0.0661
201814,2024-11-16,2025-07-17,1,0.2046
201815,2024-08-13,2025-06-27,1,0.2441
201816,2024-06-30,2025-06-25,3,0.2237
201817,2024-03-30,2025-07-02,3,0.2167
201818,2024-08-03,2025-08-10,1,0.1117
201819,2024-09-22,2025-07-16,1,0.0633
201820,2024-01-11,2025-10-07,1,0.3833
201821,2024-03-26,2025-08-01,4,0.0723
201822,2024-05-12,2025-08-05,1,0.1163
201823,2024-02-13,2025-06-27,1,0.0837
201824,2024-01-31,2025-09-12,4,0.1035
201825,2024-04-01,2025-07-29,1,0.1241
201826,2024-05-04,2025-10-06,2,0.091
201827,2024-07-13,2025-06-04,1,0.0171
201828,2024-10-23,2025-09-24,1,0.2593
201829,2024-11-08,2025-10-23,1,0.113
201830,2024-05-19,2025-10-07,2,0.1336
201831,2024-07-12,2025-07-18,1,0.0324
201832,2024-01-06,2025-10-04,1,0.053
201833,2024-11-05,2025-10-26,2,0.1223
201834,2024-03-26,2025-09-03,1,0.0076
201835,2024-01-24,2025-09-25,1,0.3346
201836,2024-08-07,2025-10-25,1,0.3333
201837,2024-05-15,2025-08-26,1,0.2078
201838,2024-05-30,2025-06-27,1,0.3261
201839,2024-06-07,2025-11-23,2,0.0561
201840,2024-08-17,2025-07-29,1,0.0684
201841,2024-10-19,2025-08-09,1,0.0239
201842,2024-07-27,2025-09-19,2,0.0299
201843,2024-08-10,2025-07-03,1,0.1424
201844,2024-10-22,2025-08-02,1,0.0885
201845,2024-10-13,2025-09-12,1,0.0822
201846,2024-03-03,2025-10-11,3,0.1809
201847,2024-05-03,2025-06-26,2,0.0182
201848,2024-06-29,2025-10-28,1,0.2579
201849,2024-12-06,2025-07-20,1,0.0785
201850,2024-08-09,2025-11-12,1,0.0596
201851,2024-10-23,2025-11-11,1,0.0777
201852,2024-10-17,2025-10-07,1,0.2361
201853,2024-11-30,2025-11-08,2,0.3971
201854,2024-07-08,2025-06-29,2,0.1487
201855,2024-04-05,2025-08-23,1,0.1543
201856,2024-05-30,2025-06-26,1,0.0054
201857,2024-01-03,2025-08-26,1,0.4073
201858,2024-09-06,2025-09-13,1,0.2361
201859,2024-08-12,2025-09-11,1,0.1859
201860,2024-03-01,2025-06-14,3,0.0726
201861,2024-06-28,2025-06-16,5,0.0372
201862,2024-09-18,2025-11-27,3,0.1296
201863,2024-10-11,2025-07-16,2,0.0636
201864,2024-10-10,2025-08-29,1,0.1154
201865,2024-02-05,2025-09-13,1,0.2022
201866,2024-05-16,2025-06-29,3,0.0069
201867,2024-08-05,2025-07-28,1,0.1539
201868,2024-02-08,2025-09-17,1,0.0471
201869,2024-03-13,2025-07-09,1,0.1717
201870,2024-12-10,2025-10-21,2,0.0339
201871,2024-07-06,2025-09-25,1,0.5079
201872,2024-07-30,2025-11-25,2,0.0487
201873,2024-02-27,2025-09-10,1,0.3405
201874,2024-08-19,2025-10-23,1,0.0604
201875,2024-11-29,2025-07-29,2,0.277
201876,2024-12-16,2025-10-03,2,0.2456
201877,2024-03-07,2025-11-16,1,0.1605
201878,2024-03-22,2025-10-27,1,0.3297
201879,2024-07-28,2025-10-18,1,0.275
201880,2024-11-19,2025-08-21,1,0.019
201881,2024-01-03,2025-09-16,1,0.0925
201882,2024-03-23,2025-09-15,3,0.0712
201883,2024-02-27,2025-07-08,1,0.1234
201884,2024-10-15,2025-07-18,1,0.1085
201885,2024-07-01,2025-09-25,1,0.4377
201886,2024-09-17,2025-09-23,1,0.2099
201887,2024-01-15,2025-10-02,1,0.2646
201888,2024-02-18,2025-09-17,1,0.0806
201889,2024-07-17,2025-09-13,2,0.0133
201890,2024-06-02,2025-09-02,2,0.3872
201891,2024-03-08,2025-09-23,1,0.1939
201892,2024-04-05,2025-08-05,3,0.3135
201893,2024-09-22,2025-06-30,1,0.18
201894,2024-01-06,2025-09-30,1,0.3372
201895,2024-11-12,2025-07-31,2,0.478
201896,2024-02-28,2025-10-15,1,0.2438
201897,2024-10-03,2025-11-08,4,0.0588
201898,2024-08-17,2025-08-10,1,0.062
201899,2024-01-24,2025-06-25,4,0.0577
201900,2024-10-06,2025-06-01,1,0.0257
201901,2024-06-30,2025-09-15,1,0.3852
201902,2024-04-19,2025-11-06,1,0.1857
201903,2024-02-10,2025-11-09,2,0.4652
201904,2024-02-12,2025-11-09,1,0.1905
201905,2024-05-29,2025-06-03,1,0.0764
201906,2024-04-17,2025-06-10,4,0.0785
201907,2024-11-02,2025-11-22,1,0.0523
201908,2024-07-17,2025-09-30,1,0.1059
201909,2024-01-16,2025-11-07,1,0.1179
201910,2024-11-16,2025-11-24,2,0.0559
201911,2024-04-01,2025-10-07,3,0.2256
201912,2024-08-09,2025-08-12,2,0.2031
201913,2024-10-28,2025-10-06,1,0.1978
201914,2024-08-31,2025-09-21,1,0.319
201915,2024-05-28,2025-11-04,1,0.176
201916,2024-01-03,2025-11-03,3,0.1433
201917,2024-03-26,2025-07-01,2,0.2131
201918,2024-07-26,2025-11-06,2,0.168
201919,2024-12-12,2025-10-04,1,0.1561
201920,2024-01-14,2025-10-11,1,0.3086
201921,2024-02-26,2025-08-01,2,0.4922
201922,2024-05-10,2025-08-27,1,0.3288
201923,2024-10-14,2025-11-05,1,0.231
201924,2024-12-12,2025-06-25,2,0.414
201925,2024-03-05,2025-09-04,1,0.3605
201926,2024-07-30,2025-11-22,2,0.0687
201927,2024-12-17,2025-10-16,1,0.0899
201928,2024-12-30,2025-06-27,1,0.2066
201929,2024-10-13,2025-07-01,2,0.0467
201930,2024-10-11,2025-08-30,1,0.2762
201931,2024-04-10,2025-07-14,1,0.2936
201932,2024-04-22,2025-11-06,4,0.231
201933,2024-12-25,2025-10-29,3,0.2518
201934,2024-08-15,2025-11-19,1,0.3278
201935,2024-02-11,2025-08-11,1,0.1751
201936,2024-01-26,2025-07-22,1,0.2892
201937,2024-11-09,2025-09-04,2,0.0631
201938,2024-02-17,2025-06-21,1,0.2739
201939,2024-09-12,2025-10-09,1,0.2052
201940,2024-04-27,2025-11-04,1,0.3575
201941,2024-03-04,2025-07-01,3,0.1407
201942,2024-02-11,2025-07-06,3,0.0888
201943,2024-07-18,2025-07-25,1,0.0279
201944,2024-10-20,2025-10-23,1,0.1813
201945,2024-01-05,2025-07-29,1,0.2793
201946,2024-09-13,2025-10-10,1,0.338
201947,2024-07-28,2025-11-13,1,0.04
201948,2024-10-16,2025-08-18,2,0.2101
201949,2024-07-31,2025-06-25,1,0.4954
201950,2024-02-15,2025-11-12,1,0.1178
201951,2024-05-29,2025-08-06,3,0.2535
201952,2024-12-26,2025-09-16,1,0.2139
201953,2024-10-27,2025-11-20,1,0.1921
201954,2024-05-08,2025-11-09,3,0.0373
201955,2024-12-05,2025-10-29,2,0.0409
201956,2024-01-03,2025-08-03,1,0.2034
201957,2024-07-13,2025-09-29,1,0.2375
201958,2024-10-09,2025-07-31,2,0.0952
201959,2024-09-02,2025-09-07,1,0.021
201960,2024-03-06,2025-07-31,1,0.2439
201961,2024-02-23,2025-10-29,1,0.0777
201962,2024-09-28,2025-10-14,2,0.1952
201963,2024-12-30,2025-11-18,1,0.2131
201964,2024-10-05,2025-07-18,1,0.0742
201965,2024-11-09,2025-11-14,2,0.0843
201966,2024-11-28,2025-07-15,1,0.1985
201967,2024-12-12,2025-09-24,1,0.1722
201968,2024-10-15,2025-07-02,4,0.6389
201969,2024-10-10,2025-10-10,1,0.4376
201970,2024-10-15,2025-10-18,1,0.1554
201971,2024-04-27,2025-10-18,3,0.3366
201972,2024-07-16,2025-07-20,1,0.1364
201973,2024-03-21,2025-10-24,1,0.0087
201974,2024-07-12,2025-06-29,1,0.5555
201975,2024-07-05,2025-10-10,2,0.078
201976,2024-01-25,2025-08-24,1,0.366
201977,2024-01-31,2025-07-03,1,0.1005
201978,2024-12-13,2025-11-23,1,0.1408
201979,2024-07-20,2025-10-15,1,0.1628
201980,2024-01-12,2025-06-27,2,0.1445
201981,2024-05-15,2025-08-10,1,0.3321
201982,2024-11-21,2025-10-11,1,0.1517
201983,2024-09-22,2025-07-06,1,0.0642
201984,2024-10-27,2025-08-25,3,0.3924
201985,2024-08-16,2025-06-19,1,0.2955
201986,2024-09-12,2025-06-05,1,0.3635
201987,2024-03-30,2025-07-14,1,0.3268
201988,2024-11-03,2025-10-07,4,0.1908
201989,2024-09-24,2025-08-31,1,0.0783
201990,2024-03-28,2025-07-26,1,0.0724
201991,2024-04-23,2025-07-15,1,0.0619
201992,2024-10-06,2025-10-23,1,0.0621
201993,2024-03-31,2025-09-28,1,0.0579
201994,2024-09-01,2025-11-03,1,0.7203
201995,2024-06-01,2025-11-21,1,0.1361
201996,2024-04-14,2025-09-22,1,0.1144
201997,2024-02-27,2025-06-08,2,0.13
201998,2024-09-20,2025-11-16,1,0.0722
201999,2024-04-28,2025-06-24,1,0.267
202000,2024-07-22,2025-10-06,1,0.0663
202001,2024-04-04,2025-07-15,3,0.0849
202002,2024-02-23,2025-10-17,2,0.1967
202003,2024-01-08,2025-10-23,2,0.0178
202004,2024-12-08,2025-10-21,2,0.2596
202005,2024-04-19,2025-07-19,1,0.4139
202006,2024-07-29,2025-09-24,1,0.2567
202007,2024-06-19,2025-07-05,1,0.0993
202008,2024-05-15,2025-11-07,1,0.17
202009,2024-10-29,2025-06-28,2,0.0939
202010,2024-11-28,2025-10-30,1,0.6021
202011,2024-03-06,2025-06-27,1,0.5814
202012,2024-01-12,2025-07-22,1,0.5187
202013,2024-04-29,2025-10-08,2,0.2915
202014,2024-02-07,2025-11-20,2,0.2607
202015,2024-01-11,2025-10-06,2,0.3733
202016,2024-10-20,2025-08-01,1,0.0413
202017,2024-01-28,2025-07-27,3,0.1427
202018,2024-01-26,2025-09-22,3,0.1029
202019,2024-05-09,2025-08-20,1,0.3784
202020,2024-07-26,2025-07-08,1,0.1162
202021,2024-07-01,2025-09-22,1,0.082
202022,2024-09-29,2025-08-18,2,0.0841
202023,2024-09-30,2025-11-23,3,0.4828
202024,2024-01-07,2025-06-06,1,0.0814
202025,2024-10-05,2025-10-12,1,0.0593
202026,2024-01-16,2025-10-22,1,0.0266
202027,2024-11-29,2025-10-23,4,0.2905
202028,2024-04-21,2025-10-05,1,0.0129
202029,2024-11-27,2025-11-23,4,0.1958
202030,2024-12-30,2025-07-26,1,0.3151
202031,2024-02-07,2025-08-08,1,0.1106
202032,2024-05-19,2025-11-16,1,0.0854
202033,2024-02-10,2025-06-13,1,0.0544
202034,2024-12-19,2025-10-27,1,0.155
202035,2024-06-30,2025-10-13,1,0.2106
202036,2024-11-01,2025-09-14,1,0.2037
202037,2024-08-03,2025-06-22,1,0.1292
202038,2024-11-05,2025-09-19,1,0.2198
202039,2024-08-06,2025-08-18,2,0.1197
202040,2024-01-18,2025-06-16,1,0.1165
202041,2024-06-26,2025-10-11,3,0.0823
202042,2024-08-27,2025-10-25,1,0.1849
202043,2024-12-24,2025-09-09,1,0.3149
202044,2024-10-30,2025-06-30,1,0.2946
202045,2024-07-04,2025-08-06,1,0.7014
202046,2024-10-21,2025-09-06,2,0.2296
202047,2024-12-07,2025-09-01,3,0.0583
202048,2024-11-15,2025-09-15,1,0.0368
202049,2024-12-26,2025-07-15,1,0.2815
202050,2024-05-11,2025-10-22,2,0.0161
202051,2024-06-11,2025-06-14,3,0.3484
202052,2024-01-06,2025-11-25,1,0.2183
202053,2024-02-18,2025-08-14,1,0.1293
202054,2024-10-25,2025-10-28,1,0.0209
202055,2024-04-28,2025-06-11,3,0.1113
202056,2024-06-09,2025-09-29,1,0.0755
202057,2024-05-10,2025-11-24,1,0.4957
202058,2024-12-04,2025-11-20,1,0.3037
202059,2024-11-20,2025-08-20,1,0.2601
202060,2024-09-26,2025-08-07,1,0.2753
202061,2024-12-17,2025-11-06,1,0.5574
202062,2024-07-18,2025-09-23,3,0.0426
202063,2024-03-02,2025-11-19,2,0.0973
202064,2024-08-19,2025-07-13,1,0.1035
202065,2024-01-08,2025-08-20,2,0.0186
202066,2024-06-02,2025-07-27,1,0.0818
202067,2024-10-30,2025-08-15,1,0.0896
202068,2024-03-06,2025-11-05,1,0.1186
202069,2024-07-22,2025-11-08,4,0.2249
202070,2024-10-10,2025-09-16,1,0.1391
202071,2024-10-01,2025-06-07,1,0.3805
202072,2024-08-04,2025-08-19,1,0.023
202073,2024-05-01,2025-08-27,2,0.4563
202074,2024-03-29,2025-10-07,1,0.3724
202075,2024-02-27,2025-07-19,2,0.0522
202076,2024-09-25,2025-09-13,2,0.2413
202077,2024-04-06,2025-10-14,2,0.1702
202078,2024-08-25,2025-09-11,2,0.1676
202079,2024-01-18,2025-10-29,1,0.1964
202080,2024-04-16,2025-07-16,3,0.1451
202081,2024-05-20,2025-09-20,1,0.1391
202082,2024-10-09,2025-08-22,1,0.214
202083,2024-02-06,2025-08-13,1,0.0073
202084,2024-06-20,2025-08-16,1,0.1964
202085,2024-06-18,2025-09-08,1,0.2196
202086,2024-04-27,2025-09-01,1,0.0493
202087,2024-10-18,2025-09-12,1,0.0872
202088,2024-12-23,2025-11-20,1,0.5152
202089,2024-01-18,2025-09-23,1,0.1166
202090,2024-12-06,2025-09-07,1,0.338
202091,2024-11-23,2025-11-13,1,0.1852
202092,2024-11-03,2025-07-13,1,0.0356
202093,2024-02-14,2025-07-15,3,0.3386
202094,2024-05-21,2025-06-21,1,0.1263
202095,2024-08-27,2025-07-07,2,0.3317
202096,2024-03-15,2025-06-15,1,0.281
202097,2024-03-28,2025-07-05,2,0.2302
202098,2024-07-24,2025-09-27,3,0.5847
202099,2024-11-04,2025-10-04,1,0.2081
202100,2024-02-29,2025-09-25,4,0.1772
202101,2024-01-04,2025-11-10,1,0.1738
202102,2024-12-29,2025-11-02,2,0.4446
202103,2024-06-02,2025-07-29,1,0.2707
202104,2024-01-28,2025-07-05,1,0.1909
202105,2024-12-17,2025-08-15,1,0.2098
202106,2024-04-09,2025-11-14,1,0.1392
202107,2024-02-11,2025-11-22,2,0.244
202108,2024-09-01,2025-07-07,2,0.1935
202109,2024-10-04,2025-06-27,1,0.156
202110,2024-02-16,2025-10-11,1,0.2455
202111,2024-09-22,2025-11-06,4,0.6361
202112,2024-05-17,2025-11-19,2,0.1741
202113,2024-04-26,2025-11-20,1,0.0533
202114,2024-08-31,2025-07-21,1,0.0251
202115,2024-01-23,2025-10-22,1,0.2328
202116,2024-03-02,2025-09-30,1,0.3894
202117,2024-10-31,2025-07-31,2,0.1382
202118,2024-12-25,2025-06-03,1,0.1917
202119,2024-11-26,2025-09-26,1,0.122
202120,2024-10-12,2025-08-05,1,0.1385
202121,2024-02-16,2025-07-23,1,0.2271
202122,2024-04-22,2025-06-02,1,0.3429
202123,2024-11-05,2025-06-22,2,0.2689
202124,2024-09-17,2025-07-05,3,0.2898
202125,2024-10-31,2025-06-20,1,0.2931
202126,2024-05-29,2025-11-18,1,0.1946
202127,2024-07-29,2025-06-02,1,0.38
202128,2024-09-25,2025-08-09,2,0.125
202129,2024-10-12,2025-11-24,3,0.215
202130,2024-09-21,2025-06-22,1,0.1413
202131,2024-01-15,2025-09-26,1,0.1179
202132,2024-03-14,2025-07-16,3,0.0588
202133,2024-06-30,2025-07-28,1,0.1646
202134,2024-09-12,2025-08-19,1,0.3249
202135,2024-12-18,2025-09-13,1,0.2093
202136,2024-04-19,2025-10-15,1,0.2105
202137,2024-10-09,2025-09-20,1,0.1512
202138,2024-08-30,2025-06-04,1,0.2085
202139,2024-04-07,2025-07-03,2,0.1576
202140,2024-03-04,2025-09-21,1,0.0147
202141,2024-08-15,2025-07-22,1,0.3272
202142,2024-04-29,2025-06-11,1,0.0162
202143,2024-03-18,2025-09-07,1,0.0882
202144,2024-03-20,2025-07-28,1,0.0733
202145,2024-03-22,2025-10-30,1,0.1061
202146,2024-02-03,2025-11-08,4,0.0699
202147,2024-03-10,2025-06-24,1,0.0304
202148,2024-12-22,2025-10-18,1,0.2279
202149,2024-03-10,2025-11-02,2,0.5146
202150,2024-05-29,2025-09-24,1,0.1411
202151,2024-07-01,2025-09-18,1,0.2912
202152,2024-09-13,2025-08-23,1,0.0365
202153,2024-04-23,2025-08-28,1,0.3525
202154,2024-10-28,2025-06-15,1,0.0396
202155,2024-10-10,2025-06-26,1,0.2347
202156,2024-07-04,2025-10-02,1,0.3337
202157,2024-11-22,2025-09-07,1,0.0849
202158,2024-05-07,2025-07-02,2,0.0857
202159,2024-06-26,2025-08-03,1,0.093
202160,2024-08-06,2025-09-25,1,0.2143
202161,2024-03-10,2025-07-05,1,0.1254
202162,2024-01-30,2025-07-08,1,0.0502
202163,2024-12-30,2025-11-06,1,0.0035
202164,2024-01-18,2025-08-22,1,0.0486
202165,2024-01-18,2025-08-22,1,0.1196
202166,2024-02-07,2025-06-14,1,0.1997
202167,2024-07-19,2025-06-15,2,0.0831
202168,2024-04-07,2025-09-25,1,0.1779
202169,2024-03-21,2025-07-25,1,0.0094
202170,2024-11-10,2025-07-21,1,0.2465
202171,2024-12-08,2025-07-03,1,0.0069
202172,2024-11-15,2025-10-14,1,0.1285
202173,2024-04-28,2025-11-17,1,0.0958
202174,2024-02-01,2025-07-17,1,0.2347
202175,2024-12-15,2025-07-14,3,0.3145
202176,2024-07-18,2025-10-19,2,0.1929
202177,2024-12-21,2025-08-31,1,0.1533
202178,2024-03-02,2025-10-21,2,0.6397
202179,2024-12-10,2025-10-13,1,0.2919
202180,2024-04-23,2025-10-22,2,0.0389
202181,2024-10-16,2025-06-29,1,0.0298
202182,2024-02-10,2025-09-05,1,0.1695
202183,2024-09-27,2025-08-18,1,0.3036
202184,2024-06-21,2025-11-04,1,0.0719
202185,2024-12-13,2025-09-26,1,0.1549
202186,2024-02-23,2025-10-13,1,0.367
202187,2024-03-22,2025-11-06,1,0.3597
202188,2024-08-20,2025-10-03,1,0.1616
202189,2024-10-22,2025-09-26,1,0.1374
202190,2024-11-20,2025-09-04,1,0.7456
202191,2024-02-11,2025-06-15,1,0.242
202192,2024-01-03,2025-10-08,1,0.0695
202193,2024-05-12,2025-07-28,1,0.1406
202194,2024-02-05,2025-06-23,1,0.09
202195,2024-05-26,2025-08-03,1,0.4266
202196,2024-06-23,2025-08-02,1,0.105
202197,2024-12-29,2025-08-09,4,0.0876
202198,2024-01-13,2025-07-21,1,0.2284
202199,2024-04-27,2025-11-17,2,0.1186
202200,2024-05-03,2025-11-07,1,0.3961
202201,2024-07-21,2025-06-07,1,0.2926
202202,2024-04-26,2025-08-29,1,0.104
202203,2024-08-19,2025-07-25,1,0.0314
202204,2024-11-05,2025-10-31,3,0.1298
202205,2024-09-04,2025-08-28,1,0.0948
202206,2024-08-29,2025-09-23,1,0.0671
202207,2024-02-13,2025-06-16,1,0.1866
202208,2024-11-19,2025-10-07,2,0.1467
202209,2024-07-23,2025-08-27,1,0.0616
202210,2024-03-01,2025-11-05,1,0.155
202211,2024-08-19,2025-06-20,3,0.02
202212,2024-06-26,2025-07-25,1,0.2985
202213,2024-11-25,2025-10-29,1,0.0607
202214,2024-08-24,2025-07-13,2,0.2172
202215,2024-12-15,2025-07-19,3,0.1261
202216,2024-12-21,2025-07-25,3,0.2443
202217,2024-03-26,2025-09-03,1,0.1568
202218,2024-04-16,2025-06-10,2,0.4226
202219,2024-03-17,2025-09-20,1,0.3724
202220,2024-03-25,2025-10-24,2,0.0079
202221,2024-09-06,2025-07-26,2,0.0628
202222,2024-12-12,2025-07-01,1,0.0609
202223,2024-06-27,2025-08-03,1,0.1645
202224,2024-10-22,2025-09-25,2,0.1747
202225,2024-09-28,2025-08-31,1,0.0697
202226,2024-04-05,2025-09-17,4,0.1761
202227,2024-11-05,2025-10-23,2,0.3538
202228,2024-06-23,2025-11-18,2,0.1143
202229,2024-01-04,2025-08-21,1,0.1104
202230,2024-09-18,2025-10-15,1,0.1166
202231,2024-11-16,2025-08-28,2,0.1678
202232,2024-03-30,2025-06-25,1,0.1766
202233,2024-04-06,2025-09-16,1,0.2292
202234,2024-09-24,2025-11-19,2,0.2165
202235,2024-12-19,2025-08-16,1,0.0679
202236,2024-04-04,2025-09-06,1,0.0938
202237,2024-06-06,2025-10-09,1,0.0452
202238,2024-09-04,2025-10-28,1,0.0907
202239,2024-11-07,2025-06-01,1,0.265
202240,2024-01-13,2025-06-11,1,0.0932
202241,2024-03-13,2025-08-26,1,0.0879
202242,2024-11-22,2025-06-21,3,0.0559
202243,2024-07-10,2025-11-14,1,0.4803
202244,2024-10-03,2025-10-05,1,0.1815
202245,2024-01-24,2025-09-19,1,0.2945
202246,2024-02-03,2025-09-14,1,0.474
202247,2024-09-25,2025-08-27,1,0.0668
202248,2024-05-17,2025-06-09,2,0.0266
202249,2024-12-09,2025-10-17,2,0.1643
202250,2024-06-06,2025-08-26,1,0.1655
202251,2024-11-03,2025-08-10,1,0.1112
202252,2024-07-17,2025-08-18,1,0.0678
202253,2024-09-05,2025-08-24,3,0.1958
202254,2024-08-26,2025-11-17,3,0.0301
202255,2024-02-13,2025-07-06,5,0.1905
202256,2024-10-16,2025-07-02,1,0.1014
202257,2024-12-25,2025-06-23,2,0.2681
202258,2024-05-21,2025-09-20,1,0.2528
202259,2024-05-05,2025-06-05,1,0.1041
202260,2024-08-05,2025-10-21,1,0.1782
202261,2024-08-18,2025-10-10,1,0.2145
202262,2024-05-19,2025-10-06,1,0.2512
202263,2024-04-09,2025-08-24,1,0.3254
202264,2024-12-20,2025-08-13,1,0.1889
202265,2024-10-28,2025-11-17,1,0.1385
202266,2024-07-27,2025-10-28,1,0.4058
202267,2024-05-18,2025-07-02,1,0.238
202268,2024-05-08,2025-07-17,1,0.1964
202269,2024-05-22,2025-07-14,1,0.1749
202270,2024-08-04,2025-08-25,1,0.2575
202271,2024-01-02,2025-09-23,2,0.2425
202272,2024-08-27,2025-07-10,1,0.1645
202273,2024-07-28,2025-06-10,2,0.1341
202274,2024-02-22,2025-08-09,4,0.3965
202275,2024-04-01,2025-08-30,3,0.1862
202276,2024-04-11,2025-09-30,1,0.1306
202277,2024-12-02,2025-06-23,2,0.2549
202278,2024-12-07,2025-10-03,1,0.0841
202279,2024-10-12,2025-06-30,3,0.0525
202280,2024-09-05,2025-07-23,1,0.3395
202281,2024-12-13,2025-09-01,1,0.1575
202282,2024-09-25,2025-06-19,1,0.1184
202283,2024-05-22,2025-09-11,2,0.2572
202284,2024-05-10,2025-06-07,2,0.2584
202285,2024-08-29,2025-07-09,1,0.512
202286,2024-05-29,2025-09-10,1,0.1113
202287,2024-06-13,2025-07-19,2,0.0946
202288,2024-12-20,2025-08-17,4,0.5408
202289,2024-11-27,2025-07-22,1,0.1706
202290,2024-08-09,2025-08-30,2,0.3035
202291,2024-04-28,2025-06-26,1,0.1031
202292,2024-06-10,2025-06-29,1,0.3755
202293,2024-04-29,2025-11-21,1,0.064
202294,2024-06-01,2025-07-30,2,0.1827
202295,2024-05-13,2025-10-03,1,0.0647
202296,2024-06-11,2025-06-02,2,0.099
202297,2024-06-30,2025-06-20,1,0.1382
202298,2024-08-22,2025-10-20,1,0.3024
202299,2024-11-20,2025-08-04,1,0.1412
202300,2024-07-11,2025-07-25,1,0.1245
202301,2024-03-16,2025-07-02,1,0.0249
202302,2024-03-08,2025-07-18,1,0.0834
202303,2024-08-25,2025-07-13,1,0.1317
202304,2024-12-30,2025-10-22,1,0.2868
202305,2024-04-21,2025-11-17,1,0.0537
202306,2024-02-02,2025-06-07,1,0.0416
202307,2024-01-31,2025-06-25,1,0.0396
202308,2024-04-10,2025-09-21,1,0.1001
202309,2024-12-14,2025-11-06,1,0.0344
202310,2024-10-11,2025-07-28,1,0.2647
202311,2024-10-13,2025-10-30,1,0.3137
202312,2024-05-01,2025-06-01,1,0.2795
202313,2024-12-13,2025-10-12,1,0.1194
202314,2024-05-28,2025-11-17,1,0.1664
202315,2024-05-26,2025-08-29,2,0.3604
202316,2024-12-08,2025-09-14,2,0.179
202317,2024-10-03,2025-07-17,1,0.1457
202318,2024-04-15,2025-10-20,1,0.0289
202319,2024-08-25,2025-10-28,1,0.1788
202320,2024-05-07,2025-10-28,1,0.1586
202321,2024-08-13,2025-10-29,1,0.0853
202322,2024-02-20,2025-06-14,3,0.0843
202323,2024-01-15,2025-09-03,1,0.5386
202324,2024-12-17,2025-08-31,3,0.1423
202325,2024-01-27,2025-06-09,1,0.2309
202326,2024-05-26,2025-10-23,1,0.036
202327,2024-03-12,2025-07-05,1,0.0644
202328,2024-01-06,2025-08-16,1,0.2837
202329,2024-09-30,2025-06-11,1,0.0999
202330,2024-04-13,2025-10-21,3,0.1824
202331,2024-10-18,2025-07-03,1,0.1789
202332,2024-07-19,2025-09-01,3,0.1193
202333,2024-08-24,2025-08-31,2,0.0226
202334,2024-09-01,2025-06-18,2,0.0642
202335,2024-03-11,2025-11-01,3,0.2907
