customer_id,customer_segment,kyc_level,age_band,occupation_group,residency_flag,historical_risk_band
1945,affluent,1,25_34,self_employed,domestic,low
1946,sme,2,35_49,trade,domestic,low
1947,mass,2,35_49,retail,domestic,low
1948,sme,2,35_49,retail,domestic,low
1949,mass,2,35_49,professional,domestic,low
1950,sme,1,50_plus,trade,domestic,low
1951,sme,3,35_49,retired,domestic,low
1952,mass,3,50_plus,trade,domestic,medium
1953,affluent,2,18_24,self_employed,domestic,low
1954,sme,2,35_49,public_sector,overseas,low
1955,sme,2,35_49,retail,domestic,low
1956,sme,2,25_34,professional,domestic,low
1957,mass,1,25_34,professional,domestic,low
1958,mass,2,35_49,professional,domestic,low
1959,affluent,1,25_34,public_sector,domestic,low
1960,mass,3,50_plus,retired,domestic,low
1961,mass,2,25_34,student,domestic,low
1962,mass,2,25_34,professional,domestic,low
1963,mass,2,35_49,trade,domestic,low
1964,mass,3,25_34,professional,domestic,low
1965,affluent,2,18_24,retired,domestic,low
1966,mass,2,35_49,professional,domestic,low
1967,affluent,2,35_49,professional,domestic,low
1968,affluent,2,25_34,public_sector,domestic,low
1969,mass,3,35_49,public_sector,domestic,low
1970,mass,2,35_49,professional,domestic,medium
1971,mass,3,35_49,public_sector,domestic,low
1972,sme,2,25_34,professional,domestic,low
1973,affluent,2,25_34,professional,overseas,low
1974,mass,1,50_plus,professional,domestic,low
1975,mass,2,35_49,trade,domestic,low
1976,mass,2,18_24,retired,domestic,low
1977,mass,2,50_plus,retail,domestic,low
1978,sme,2,25_34,self_employed,domestic,medium
1979,affluent,3,35_49,trade,domestic,low
1980,mass,3,35_49,self_employed,domestic,low
1981,affluent,2,50_plus,retired,domestic,low
1982,mass,2,50_plus,trade,domestic,low
1983,affluent,2,25_34,retired,domestic,medium
1984,mass,2,35_49,public_sector,domestic,low
1985,mass,3,25_34,self_employed,domestic,low
1986,sme,2,35_49,trade,domestic,low
1987,mass,2,35_49,public_sector,domestic,low
1988,mass,1,18_24,retail,domestic,low
1989,sme,2,18_24,retired,overseas,low
1990,mass,2,18_24,student,domestic,low
1991,mass,2,18_24,trade,overseas,low
1992,mass,3,25_34,retired,domestic,low
1993,mass,3,50_plus,student,domestic,medium
1994,mass,1,35_49,public_sector,domestic,medium
1995,mass,2,35_49,professional,domestic,low
1996,affluent,2,50_plus,professional,domestic,low
1997,mass,2,35_49,professional,domestic,high
1998,mass,2,25_34,professional,domestic,low
1999,affluent,3,50_plus,retired,domestic,low
2000,mass,2,35_49,professional,domestic,medium
2001,affluent,1,35_49,public_sector,domestic,low
2002,mass,2,50_plus,public_sector,domestic,medium
2003,sme,2,35_49,public_sector,domestic,low
2004,mass,2,35_49,professional,overseas,medium
2005,mass,1,50_plus,public_sector,domestic,low
2006,affluent,2,25_34,public_sector,domestic,low
2007,mass,2,50_plus,public_sector,domestic,low
2008,mass,2,18_24,professional,domestic,low
2009,mass,2,18_24,self_employed,domestic,low
2010,mass,2,35_49,professional,domestic,medium
2011,mass,2,18_24,public_sector,overseas,medium
2012,mass,2,50_plus,retail,domestic,medium
2013,mass,3,18_24,trade,domestic,low
2014,mass,1,35_49,self_employed,domestic,low
2015,mass,1,25_34,professional,domestic,low
2016,mass,2,50_plus,retired,domestic,low
2017,mass,2,25_34,student,overseas,low
2018,mass,2,18_24,trade,domestic,low
2019,mass,2,18_24,trade,domestic,low
2020,mass,2,35_49,professional,domestic,low
2021,mass,1,50_plus,student,domestic,low
2022,mass,2,50_plus,public_sector,domestic,low
2023,mass,2,25_34,professional,domestic,low
2024,mass,3,25_34,retail,domestic,low
2025,mass,2,18_24,professional,domestic,medium
2026,mass,2,35_49,public_sector,domestic,low
2027,affluent,2,35_49,retail,domestic,medium
2028,mass,2,25_34,professional,domestic,medium
2029,mass,2,35_49,self_employed,domestic,low
2030,mass,2,50_plus,trade,domestic,low
2031,mass,2,18_24,retail,domestic,low
2032,mass,2,25_34,public_sector,domestic,low
2033,mass,2,25_34,retired,domestic,low
2034,mass,2,18_24,retail,domestic,low
2035,mass,2,25_34,student,domestic,medium
2036,affluent,1,35_49,trade,domestic,low
2037,sme,2,18_24,student,domestic,low
2038,mass,3,35_49,professional,domestic,high
2039,mass,1,50_plus,self_employed,domestic,medium
2040,affluent,2,50_plus,professional,domestic,low
2041,mass,1,35_49,retired,domestic,low
2042,affluent,1,25_34,retired,domestic,high
2043,mass,3,18_24,retail,overseas,low
2044,sme,2,25_34,retail,domestic,medium
2045,sme,2,50_plus,public_sector,domestic,low
2046,mass,2,50_plus,trade,domestic,low
2047,mass,3,25_34,public_sector,domestic,low
2048,mass,2,25_34,public_sector,domestic,low
2049,mass,2,35_49,retail,domestic,low
2050,mass,2,25_34,professional,domestic,low
2051,sme,1,50_plus,student,domestic,low
2052,mass,2,25_34,professional,domestic,low
2053,mass,1,25_34,public_sector,domestic,low
2054,affluent,2,25_34,professional,domestic,low
2055,mass,2,18_24,professional,overseas,low
2056,mass,2,25_34,professional,domestic,low
2057,sme,2,50_plus,trade,domestic,low
2058,mass,2,18_24,public_sector,domestic,medium
2059,mass,1,35_49,retail,domestic,low
2060,mass,2,25_34,public_sector,domestic,low
2061,sme,3,25_34,public_sector,domestic,low
2062,mass,2,18_24,professional,domestic,medium
2063,mass,2,25_34,professional,domestic,high
2064,mass,3,18_24,public_sector,domestic,low
2065,mass,2,25_34,public_sector,domestic,low
2066,sme,2,50_plus,public_sector,domestic,low
2067,mass,2,35_49,professional,domestic,low
2068,sme,1,50_plus,self_employed,overseas,low
2069,mass,2,25_34,professional,domestic,low
2070,mass,2,35_49,public_sector,domestic,high
2071,affluent,2,35_49,professional,domestic,high
2072,mass,3,25_34,public_sector,domestic,low
2073,mass,2,25_34,retail,domestic,low
2074,affluent,2,35_49,self_employed,domestic,low
2075,mass,3,35_49,professional,domestic,low
2076,mass,2,25_34,public_sector,overseas,low
2077,sme,3,25_34,professional,domestic,low
2078,mass,1,50_plus,public_sector,overseas,low
2079,mass,2,18_24,professional,domestic,low
2080,mass,1,50_plus,professional,domestic,low
2081,mass,2,50_plus,self_employed,domestic,low
2082,mass,2,50_plus,professional,domestic,low
2083,mass,3,35_49,professional,domestic,low
2084,mass,3,25_34,student,domestic,low
2085,mass,2,35_49,self_employed,domestic,low
2086,mass,2,35_49,student,domestic,low
2087,mass,2,35_49,trade,domestic,low
2088,mass,3,25_34,retail,domestic,low
2089,affluent,2,25_34,self_employed,domestic,low
2090,mass,3,25_34,professional,domestic,low
2091,mass,2,25_34,self_employed,domestic,medium
2092,affluent,2,35_49,professional,domestic,high
2093,mass,2,50_plus,student,domestic,low
2094,mass,2,35_49,public_sector,domestic,medium
2095,sme,2,35_49,retail,domestic,low
2096,mass,3,25_34,retail,domestic,low
2097,mass,2,25_34,professional,domestic,low
2098,mass,2,25_34,trade,domestic,low
2099,mass,2,25_34,self_employed,domestic,low
2100,mass,2,18_24,retail,domestic,low
2101,affluent,2,25_34,retail,domestic,low
2102,mass,3,25_34,professional,domestic,medium
2103,affluent,3,35_49,public_sector,domestic,low
2104,sme,2,18_24,trade,domestic,medium
2105,mass,2,25_34,professional,domestic,medium
2106,affluent,2,18_24,retired,domestic,medium
2107,affluent,3,35_49,retail,domestic,low
2108,sme,2,35_49,retail,domestic,low
2109,mass,1,25_34,retired,domestic,low
2110,mass,3,18_24,trade,domestic,high
2111,mass,3,50_plus,retired,domestic,low
2112,mass,2,35_49,public_sector,domestic,low
2113,mass,2,35_49,public_sector,domestic,low
2114,mass,2,35_49,professional,domestic,low
2115,mass,2,50_plus,professional,domestic,low
2116,sme,2,50_plus,retail,domestic,low
2117,mass,1,25_34,professional,domestic,low
2118,mass,2,35_49,professional,domestic,low
2119,mass,2,25_34,public_sector,domestic,low
2120,mass,2,35_49,self_employed,domestic,low
2121,mass,2,25_34,professional,domestic,low
2122,mass,3,18_24,self_employed,domestic,low
2123,mass,2,50_plus,retired,domestic,high
2124,mass,3,50_plus,self_employed,overseas,low
2125,mass,1,25_34,self_employed,overseas,high
2126,mass,2,50_plus,self_employed,domestic,low
2127,mass,3,25_34,professional,domestic,low
2128,mass,2,25_34,trade,domestic,low
2129,mass,2,50_plus,retired,domestic,low
2130,mass,2,25_34,public_sector,domestic,low
2131,mass,2,25_34,self_employed,domestic,low
2132,affluent,2,35_49,retired,domestic,low
2133,sme,2,18_24,professional,domestic,medium
2134,sme,2,25_34,trade,domestic,low
2135,mass,2,25_34,public_sector,domestic,low
2136,mass,1,35_49,professional,domestic,low
2137,mass,2,18_24,public_sector,domestic,low
2138,affluent,2,25_34,self_employed,domestic,low
2139,affluent,2,35_49,public_sector,domestic,low
2140,affluent,2,25_34,trade,domestic,medium
2141,affluent,2,25_34,self_employed,domestic,low
2142,mass,1,35_49,professional,domestic,low
2143,affluent,2,35_49,student,domestic,low
2144,affluent,1,18_24,professional,domestic,low
2145,mass,2,50_plus,student,domestic,low
2146,sme,3,35_49,retail,domestic,medium
2147,mass,3,25_34,retail,domestic,low
2148,sme,2,35_49,retail,domestic,medium
2149,affluent,2,35_49,professional,domestic,medium
2150,mass,2,35_49,retail,domestic,low
2151,mass,3,35_49,student,domestic,low
2152,mass,3,35_49,self_employed,domestic,low
2153,affluent,1,50_plus,professional,domestic,low
2154,affluent,1,35_49,public_sector,domestic,low
2155,mass,2,50_plus,student,domestic,low
2156,affluent,3,35_49,self_employed,domestic,low
2157,mass,3,50_plus,retail,domestic,high
2158,mass,1,50_plus,professional,domestic,low
2159,mass,2,25_34,retired,domestic,low
2160,mass,2,25_34,trade,overseas,low
2161,mass,2,35_49,trade,domestic,low
2162,mass,3,25_34,self_employed,domestic,low
2163,mass,2,35_49,trade,domestic,low
2164,mass,1,35_49,student,domestic,low
2165,affluent,2,50_plus,professional,domestic,low
2166,mass,2,25_34,self_employed,domestic,low
2167,affluent,3,35_49,retired,domestic,low
2168,mass,2,25_34,retired,overseas,medium
2169,mass,3,35_49,retired,domestic,low
2170,mass,2,18_24,student,domestic,low
2171,mass,2,35_49,trade,domestic,low
2172,mass,2,35_49,retired,domestic,low
2173,mass,1,35_49,retired,domestic,low
2174,mass,2,35_49,retail,domestic,low
2175,mass,2,25_34,retail,overseas,medium
2176,mass,1,18_24,professional,domestic,low
2177,mass,1,18_24,public_sector,domestic,low
2178,affluent,1,50_plus,self_employed,domestic,low
2179,mass,1,50_plus,retail,domestic,low
2180,sme,3,25_34,retail,domestic,low
2181,affluent,3,25_34,public_sector,domestic,medium
2182,sme,1,25_34,professional,domestic,low
2183,affluent,2,35_49,retired,overseas,medium
2184,mass,2,25_34,trade,domestic,low
2185,mass,3,18_24,professional,domestic,low
2186,mass,2,25_34,professional,domestic,medium
2187,affluent,2,25_34,student,domestic,low
2188,mass,2,25_34,student,domestic,low
2189,mass,3,25_34,professional,domestic,low
2190,sme,2,35_49,professional,domestic,medium
2191,mass,2,35_49,retail,domestic,medium
2192,mass,2,25_34,professional,domestic,low
2193,affluent,2,35_49,self_employed,domestic,low
2194,mass,3,25_34,professional,domestic,low
2195,mass,2,35_49,retail,domestic,low
2196,affluent,2,50_plus,trade,domestic,low
2197,mass,2,18_24,retail,domestic,low
2198,mass,2,50_plus,retail,domestic,medium
2199,mass,2,35_49,professional,domestic,low
2200,mass,2,35_49,professional,domestic,low
2201,mass,3,25_34,professional,domestic,high
2202,sme,2,25_34,professional,domestic,low
2203,affluent,2,18_24,retired,domestic,low
2204,mass,2,50_plus,trade,domestic,low
2205,mass,1,35_49,trade,domestic,low
2206,mass,2,25_34,professional,domestic,low
2207,affluent,1,35_49,self_employed,domestic,low
2208,mass,2,18_24,retired,domestic,low
2209,mass,2,25_34,self_employed,domestic,low
2210,mass,2,35_49,public_sector,domestic,low
2211,sme,2,35_49,self_employed,domestic,low
2212,mass,2,35_49,retail,domestic,low
2213,affluent,2,35_49,student,domestic,medium
2214,mass,3,35_49,self_employed,domestic,low
2215,sme,2,50_plus,professional,domestic,low
2216,mass,2,18_24,retail,domestic,low
2217,mass,2,35_49,trade,domestic,low
2218,sme,2,35_49,professional,domestic,low
2219,sme,2,25_34,student,overseas,low
2220,mass,1,25_34,professional,domestic,low
2221,mass,2,25_34,self_employed,domestic,medium
2222,mass,2,25_34,retired,domestic,low
2223,mass,2,35_49,retail,domestic,low
2224,mass,2,18_24,trade,domestic,low
2225,affluent,1,35_49,public_sector,domestic,low
2226,mass,2,18_24,self_employed,domestic,low
2227,affluent,3,18_24,professional,domestic,low
2228,mass,2,25_34,trade,domestic,low
2229,mass,2,25_34,public_sector,domestic,medium
2230,mass,2,50_plus,retired,domestic,low
2231,mass,2,25_34,trade,domestic,low
2232,mass,3,25_34,trade,overseas,low
2233,mass,2,25_34,retired,domestic,low
2234,sme,2,25_34,professional,domestic,low
2235,affluent,3,35_49,professional,domestic,low
2236,affluent,2,35_49,public_sector,domestic,low
2237,mass,2,25_34,professional,domestic,low
2238,mass,1,35_49,professional,domestic,low
2239,mass,1,25_34,public_sector,overseas,low
2240,mass,2,50_plus,public_sector,domestic,low
2241,mass,2,35_49,retail,domestic,low
2242,mass,2,25_34,trade,domestic,low
2243,mass,2,35_49,public_sector,domestic,low
2244,mass,2,50_plus,public_sector,domestic,low
2245,mass,1,25_34,self_employed,domestic,medium
2246,mass,1,50_plus,self_employed,domestic,low
2247,mass,2,50_plus,public_sector,domestic,low
2248,mass,2,25_34,student,domestic,low
2249,mass,3,35_49,student,domestic,medium
2250,mass,1,35_49,professional,domestic,medium
2251,mass,2,35_49,retired,domestic,low
2252,affluent,2,35_49,student,domestic,low
2253,mass,2,50_plus,trade,domestic,low
2254,mass,2,35_49,professional,domestic,medium
2255,sme,3,35_49,public_sector,domestic,medium
2256,mass,2,18_24,retail,domestic,low
2257,sme,2,25_34,self_employed,domestic,low
2258,affluent,3,50_plus,retail,domestic,medium
2259,mass,1,35_49,professional,domestic,low
2260,mass,3,18_24,professional,domestic,low
2261,mass,2,50_plus,student,domestic,low
2262,sme,2,50_plus,professional,domestic,low
2263,mass,3,35_49,self_employed,domestic,low
2264,mass,2,18_24,trade,domestic,low
2265,mass,2,35_49,retail,domestic,low
2266,mass,2,18_24,retail,domestic,low
2267,affluent,2,25_34,trade,domestic,low
2268,mass,2,35_49,public_sector,domestic,low
2269,affluent,2,50_plus,public_sector,domestic,low
2270,affluent,2,25_34,professional,domestic,low
2271,mass,2,50_plus,trade,domestic,low
2272,mass,2,50_plus,self_employed,domestic,low
2273,affluent,1,18_24,self_employed,domestic,low
2274,affluent,2,25_34,retail,domestic,low
2275,affluent,1,35_49,self_employed,domestic,medium
2276,mass,1,35_49,professional,domestic,low
2277,mass,2,25_34,professional,overseas,low
2278,mass,1,35_49,public_sector,domestic,low
2279,affluent,2,35_49,public_sector,domestic,medium
2280,mass,2,35_49,self_employed,domestic,low
2281,mass,2,35_49,professional,domestic,low
2282,mass,3,18_24,retail,overseas,low
2283,mass,3,25_34,public_sector,overseas,low
2284,affluent,2,18_24,professional,domestic,low
2285,mass,3,50_plus,retail,domestic,low
2286,mass,3,50_plus,public_sector,domestic,low
2287,affluent,2,35_49,professional,domestic,medium
2288,affluent,2,18_24,trade,domestic,medium
2289,mass,1,35_49,professional,overseas,low
2290,mass,2,25_34,student,domestic,low
2291,sme,2,25_34,professional,domestic,low
2292,affluent,1,25_34,professional,domestic,low
2293,mass,2,50_plus,professional,domestic,medium
2294,mass,3,18_24,professional,domestic,medium
2295,mass,2,35_49,professional,domestic,low
2296,mass,2,50_plus,public_sector,domestic,low
2297,affluent,2,35_49,professional,overseas,low
2298,mass,2,18_24,trade,domestic,low
2299,mass,3,50_plus,professional,domestic,medium
2300,affluent,2,35_49,retail,domestic,low
2301,sme,2,25_34,professional,domestic,low
2302,affluent,2,35_49,public_sector,domestic,low
2303,mass,1,50_plus,public_sector,domestic,low
2304,mass,2,25_34,self_employed,domestic,low
2305,mass,3,35_49,professional,domestic,low
2306,mass,2,25_34,student,domestic,low
2307,mass,2,18_24,public_sector,domestic,low
2308,mass,2,35_49,professional,domestic,low
2309,mass,2,18_24,retail,domestic,low
2310,affluent,2,25_34,self_employed,domestic,low
2311,sme,2,25_34,trade,domestic,medium
2312,mass,2,25_34,trade,domestic,low
2313,mass,2,25_34,public_sector,domestic,medium
2314,mass,3,35_49,professional,domestic,low
2315,mass,2,25_34,retired,domestic,low
2316,mass,1,25_34,professional,domestic,low
2317,mass,2,50_plus,professional,domestic,low
2318,affluent,2,50_plus,professional,domestic,medium
2319,mass,2,25_34,trade,domestic,low
2320,sme,2,25_34,student,domestic,low
2321,mass,2,18_24,self_employed,domestic,low
2322,mass,2,18_24,student,domestic,low
2323,mass,2,25_34,retail,domestic,low
2324,mass,2,50_plus,retail,domestic,medium
2325,mass,2,35_49,trade,domestic,low
2326,sme,2,25_34,professional,domestic,low
2327,mass,2,50_plus,student,domestic,medium
2328,mass,2,25_34,retail,domestic,low
2329,mass,2,25_34,retail,domestic,low
2330,mass,3,25_34,retail,domestic,medium
2331,mass,2,25_34,self_employed,domestic,low
2332,mass,2,50_plus,professional,domestic,low
2333,affluent,2,25_34,self_employed,domestic,medium
2334,mass,2,35_49,self_employed,domestic,low
2335,mass,2,25_34,student,domestic,medium
2336,mass,3,50_plus,professional,domestic,low
2337,affluent,1,35_49,professional,domestic,low
2338,mass,1,25_34,retail,domestic,low
2339,mass,1,18_24,student,domestic,low
2340,mass,2,50_plus,retired,domestic,low
2341,mass,3,35_49,public_sector,domestic,low
2342,mass,2,25_34,professional,overseas,low
2343,affluent,2,50_plus,professional,domestic,low
2344,mass,2,18_24,public_sector,domestic,low
2345,affluent,2,25_34,professional,domestic,low
2346,mass,2,35_49,public_sector,domestic,low
2347,affluent,1,25_34,student,domestic,low
2348,affluent,2,25_34,trade,domestic,low
2349,mass,1,25_34,trade,overseas,low
2350,mass,2,18_24,professional,domestic,low
2351,mass,2,18_24,trade,domestic,low
2352,affluent,2,25_34,public_sector,domestic,low
2353,mass,3,50_plus,trade,domestic,low
2354,mass,1,35_49,professional,domestic,low
2355,mass,1,25_34,professional,domestic,medium
2356,affluent,3,25_34,professional,domestic,low
2357,mass,2,35_49,public_sector,overseas,low
2358,mass,2,18_24,public_sector,domestic,low
2359,sme,1,25_34,retail,overseas,low
2360,mass,2,35_49,retail,overseas,low
2361,affluent,2,25_34,professional,domestic,low
2362,mass,3,35_49,retail,domestic,low
2363,mass,2,50_plus,professional,domestic,low
2364,affluent,2,50_plus,retired,domestic,low
2365,mass,2,25_34,professional,overseas,low
2366,mass,1,18_24,retail,domestic,low
2367,mass,2,25_34,professional,overseas,low
2368,mass,2,35_49,self_employed,domestic,low
2369,mass,2,50_plus,professional,domestic,low
2370,mass,2,50_plus,retired,domestic,low
2371,mass,2,25_34,professional,domestic,low
2372,mass,2,50_plus,student,domestic,medium
2373,mass,2,35_49,public_sector,domestic,medium
2374,mass,2,50_plus,professional,domestic,low
2375,mass,2,35_49,professional,domestic,low
2376,mass,2,18_24,trade,domestic,low
2377,affluent,2,18_24,student,domestic,medium
2378,mass,2,50_plus,student,domestic,low
2379,mass,2,25_34,professional,domestic,low
2380,mass,2,25_34,trade,domestic,low
2381,affluent,1,25_34,professional,domestic,low
2382,mass,2,25_34,professional,domestic,low
2383,mass,2,50_plus,public_sector,domestic,low
2384,mass,2,18_24,trade,domestic,low
2385,mass,3,18_24,professional,domestic,low
2386,affluent,3,35_49,student,domestic,low
2387,sme,1,35_49,self_employed,domestic,low
2388,mass,2,18_24,self_employed,domestic,medium
2389,affluent,2,18_24,professional,domestic,medium
2390,mass,3,25_34,student,domestic,low
2391,mass,2,25_34,public_sector,domestic,high
2392,affluent,2,18_24,retail,domestic,low
2393,mass,2,25_34,professional,domestic,low
2394,mass,2,35_49,student,domestic,medium
2395,mass,2,50_plus,retail,domestic,low
2396,sme,2,50_plus,student,domestic,medium
2397,mass,2,25_34,public_sector,domestic,low
2398,mass,2,25_34,self_employed,domestic,low
2399,mass,3,50_plus,public_sector,domestic,low
2400,mass,2,35_49,retired,domestic,low
2401,mass,2,35_49,professional,domestic,medium
2402,affluent,2,25_34,professional,domestic,low
2403,affluent,2,25_34,self_employed,domestic,low
2404,affluent,3,35_49,retail,domestic,low
2405,affluent,2,35_49,public_sector,overseas,low
2406,mass,2,18_24,self_employed,domestic,low
2407,mass,3,50_plus,retail,domestic,low
2408,mass,1,35_49,self_employed,domestic,low
2409,mass,2,35_49,trade,domestic,low
2410,sme,2,25_34,student,domestic,low
2411,mass,1,35_49,professional,domestic,low
2412,sme,2,35_49,public_sector,domestic,low
2413,mass,2,18_24,student,domestic,low
2414,mass,3,35_49,trade,overseas,low
2415,mass,2,35_49,trade,domestic,low
2416,mass,3,50_plus,trade,overseas,low
2417,mass,2,25_34,public_sector,domestic,low
2418,mass,2,50_plus,retail,domestic,low
2419,mass,3,25_34,professional,domestic,low
2420,sme,2,18_24,student,domestic,low
2421,mass,2,18_24,professional,domestic,low
2422,mass,2,25_34,retail,domestic,low
2423,affluent,2,25_34,public_sector,domestic,low
2424,mass,3,25_34,professional,domestic,low
2425,sme,2,35_49,professional,domestic,low
2426,affluent,2,25_34,retired,domestic,low
2427,mass,2,50_plus,public_sector,domestic,low
2428,mass,2,25_34,professional,domestic,low
2429,mass,2,35_49,self_employed,overseas,low
2430,affluent,2,50_plus,retail,domestic,low
2431,affluent,2,50_plus,professional,domestic,low
2432,affluent,2,35_49,public_sector,domestic,low
2433,mass,2,35_49,retail,domestic,medium
2434,mass,2,18_24,professional,overseas,low
2435,mass,2,18_24,student,domestic,medium
2436,sme,2,25_34,trade,domestic,low
2437,mass,2,18_24,trade,domestic,low
2438,mass,2,25_34,trade,domestic,low
2439,mass,2,25_34,self_employed,domestic,low
2440,affluent,2,50_plus,self_employed,domestic,low
2441,sme,3,50_plus,student,domestic,low
2442,mass,1,50_plus,professional,domestic,medium
2443,mass,2,35_49,self_employed,domestic,low
2444,mass,3,25_34,public_sector,domestic,low
2445,mass,2,18_24,trade,domestic,low
2446,mass,3,35_49,professional,domestic,low
2447,mass,2,35_49,self_employed,domestic,low
2448,mass,2,25_34,professional,domestic,low
2449,mass,2,25_34,public_sector,domestic,low
2450,mass,2,25_34,retail,domestic,low
2451,mass,2,25_34,professional,domestic,low
2452,affluent,2,25_34,retired,domestic,low
2453,mass,2,25_34,self_employed,domestic,low
2454,affluent,3,35_49,retail,domestic,low
2455,mass,2,50_plus,public_sector,domestic,low
2456,mass,2,35_49,retail,domestic,low
2457,mass,3,35_49,self_employed,domestic,low
2458,mass,2,50_plus,professional,domestic,low
2459,mass,2,18_24,retail,domestic,medium
2460,mass,2,35_49,trade,domestic,low
2461,affluent,2,25_34,retail,domestic,low
2462,mass,2,35_49,retail,domestic,low
2463,mass,2,18_24,professional,domestic,low
2464,mass,2,50_plus,retired,domestic,high
2465,mass,2,50_plus,professional,domestic,low
2466,affluent,1,18_24,professional,domestic,low
2467,affluent,2,25_34,trade,domestic,low
2468,mass,2,25_34,public_sector,domestic,low
2469,mass,1,35_49,professional,domestic,low
2470,mass,2,35_49,retail,domestic,medium
2471,mass,2,25_34,self_employed,domestic,low
2472,affluent,1,50_plus,professional,domestic,low
2473,affluent,2,25_34,retired,domestic,low
2474,mass,3,25_34,trade,domestic,medium
2475,mass,2,25_34,public_sector,domestic,low
2476,mass,2,35_49,professional,domestic,low
2477,mass,2,25_34,self_employed,domestic,low
2478,mass,2,25_34,student,domestic,low
2479,mass,3,25_34,professional,overseas,medium
2480,sme,3,50_plus,professional,domestic,low
2481,mass,3,35_49,trade,domestic,low
2482,mass,2,50_plus,professional,domestic,low
2483,mass,2,35_49,retired,domestic,medium
2484,mass,2,35_49,public_sector,domestic,low
2485,affluent,2,25_34,public_sector,domestic,medium
2486,mass,2,35_49,retired,domestic,medium
2487,affluent,2,25_34,student,domestic,medium
2488,affluent,2,18_24,self_employed,domestic,low
2489,mass,3,25_34,trade,domestic,low
2490,mass,1,18_24,trade,domestic,medium
2491,sme,1,50_plus,trade,domestic,medium
2492,mass,3,50_plus,trade,domestic,low
2493,mass,2,35_49,trade,domestic,low
2494,sme,2,18_24,professional,domestic,low
2495,affluent,2,50_plus,trade,domestic,low
2496,mass,2,35_49,retail,domestic,medium
2497,mass,2,25_34,trade,domestic,low
2498,mass,2,35_49,professional,domestic,low
2499,affluent,2,35_49,trade,domestic,low
2500,mass,2,18_24,retail,domestic,medium
