transaction_id,account_id,timestamp,amount,merchant_category,merchant_risk,counterparty_account_id,channel,channel_risk,device_id,device_risk,geo_hash,geo_distance_score,device_seen_before,geo_seen_before,failed_logins_24h,new_payee_recent,shared_counterparty_risk,num_linked_accounts,label_fraud,label_ato
22498,12884,2025-02-02 19:37:20,425.09,travel,0.35,13185,ecommerce,0.45,202338,0.0085,CHC,0.2516,0,1,0,0,0.24,1,0,0
22499,12884,2025-02-09 09:12:53,514.82,retail,0.2,12876,bank_transfer,0.55,200023,0.2001,SYD,0.1349,1,1,0,0,0.2009,4,0,0
22500,12884,2025-03-02 19:45:22,249.67,retail,0.2,13016,ecommerce,0.45,201629,0.0961,WLG,0.5353,1,1,1,0,0.0423,3,0,0
22501,12884,2025-03-10 02:28:56,411.74,retail,0.2,11771,bank_transfer,0.55,201343,0.382,AKL,0.4422,1,1,0,0,0.3733,1,0,0
22502,12884,2025-03-10 15:40:10,599.95,travel,0.35,10371,card_present,0.1,200187,0.2039,CHC,0.9589,1,1,1,0,0.2876,1,0,0
22503,12884,2025-03-25 02:54:32,182.76,retail,0.2,11806,card_present,0.1,201185,0.1505,AKL,0.7893,1,1,1,0,0.1466,1,0,0
22504,12884,2025-03-25 07:58:47,369.46,retail,0.2,11147,card_present,0.1,200580,0.4109,WLG,0.9489,1,1,0,0,0.314,1,0,0
22505,12885,2025-01-09 07:46:09,480.4,travel,0.35,11655,card_present,0.1,201399,0.3726,WLG,0.4521,1,1,0,0,0.062,1,0,0
22506,12885,2025-01-20 22:22:05,241.32,retail,0.2,12192,card_present,0.1,202334,0.0642,AKL,0.6602,1,1,0,0,0.0936,2,0,0
22507,12885,2025-01-24 12:48:35,231.56,grocery,0.1,10446,ecommerce,0.45,200081,0.0141,SYD,0.8906,1,1,1,0,0.3979,1,0,0
22508,12885,2025-01-26 08:59:24,659.24,retail,0.2,11769,bank_transfer,0.55,200765,0.3009,CHC,0.7611,1,1,0,0,0.0303,1,0,0
22509,12885,2025-02-13 13:47:29,295.36,retail,0.2,11288,bank_transfer,0.55,202233,0.2292,WLG,0.1657,1,1,0,0,0.1837,1,0,1
22510,12885,2025-03-06 23:59:05,132.57,grocery,0.1,11101,mobile_app,0.25,201593,0.4397,WLG,0.9273,1,1,1,0,0.1267,3,0,0
22511,12885,2025-03-28 13:26:31,219.83,grocery,0.1,11113,ecommerce,0.45,202027,0.2905,SYD,0.7382,1,1,0,0,0.2655,4,0,0
22512,12886,2025-01-08 07:59:41,250.22,retail,0.2,12636,ecommerce,0.45,200089,0.3777,CHC,0.2835,1,1,0,0,0.052,1,0,0
22513,12886,2025-01-30 10:24:56,168.16,grocery,0.1,11914,card_present,0.1,201529,0.4138,DUD,0.3812,1,1,0,0,0.265,1,0,0
22514,12886,2025-02-10 10:52:51,177.76,grocery,0.1,10238,ecommerce,0.45,201887,0.2646,DUD,0.3736,1,1,0,0,0.2271,1,0,0
22515,12886,2025-02-11 19:44:40,595.64,crypto,0.8,12098,card_present,0.1,202307,0.0396,AKL,0.6479,1,1,0,0,0.0972,1,0,0
22516,12886,2025-03-15 10:05:23,203.16,grocery,0.1,11885,card_present,0.1,200126,0.1121,CHC,0.1729,1,1,0,0,0.574,1,0,0
22517,12886,2025-03-17 09:32:40,163.25,retail,0.2,12775,card_present,0.1,201616,0.0016,MEL,0.9326,1,1,0,0,0.1255,1,0,0
22518,12886,2025-03-28 17:03:35,148.11,retail,0.2,12107,card_present,0.1,200818,0.0691,AKL,0.2594,1,1,1,0,0.1795,1,0,0
22519,12887,2025-01-01 06:09:24,104.04,grocery,0.1,13152,card_present,0.1,202220,0.0079,AKL,0.5507,1,1,0,0,0.0305,2,0,0
22520,12887,2025-01-01 14:00:22,108.61,retail,0.2,11556,card_present,0.1,201298,0.0695,WLG,0.8101,1,1,0,0,0.0792,1,0,0
22521,12887,2025-01-17 04:05:09,325.88,grocery,0.1,12526,mobile_app,0.25,202466,0.1794,AKL,0.5739,1,0,1,0,0.0676,1,0,0
22522,12887,2025-02-13 18:00:34,270.78,retail,0.2,12870,ecommerce,0.45,200485,0.1275,WLG,0.1481,0,1,0,0,0.1047,2,0,0
22523,12887,2025-02-21 17:33:26,158.49,grocery,0.1,10518,card_present,0.1,202035,0.2106,AKL,0.6911,1,1,0,0,0.1296,1,0,0
22524,12887,2025-02-24 13:37:28,320.94,grocery,0.1,11282,ecommerce,0.45,200533,0.2691,WLG,0.2372,1,1,0,0,0.307,1,0,0
22525,12887,2025-03-13 07:24:42,207.46,retail,0.2,10519,card_present,0.1,202017,0.1427,MEL,0.2203,1,1,0,0,0.0797,3,0,0
22526,12887,2025-03-23 15:34:04,104.52,grocery,0.1,11155,card_present,0.1,201389,0.1745,CHC,0.015,1,0,0,0,0.013,1,0,0
22527,12887,2025-03-27 15:05:48,267.34,retail,0.2,13082,bank_transfer,0.55,201530,0.3634,SYD,0.1068,1,0,0,0,0.028,1,0,0
22528,12887,2025-03-31 11:25:03,314.78,retail,0.2,12890,ecommerce,0.45,201855,0.1543,SYD,0.9417,1,1,0,0,0.1191,1,0,0
22529,12887,2025-03-31 22:21:58,169.47,grocery,0.1,11431,bank_transfer,0.55,201838,0.3261,DUD,0.5331,1,1,0,0,0.1668,1,0,0
22530,12888,2025-01-14 01:55:48,382.82,electronics,0.4,10407,bank_transfer,0.55,200585,0.032,DUD,0.786,1,0,0,0,0.1117,1,0,0
22531,12888,2025-03-14 12:29:48,223.04,retail,0.2,13068,card_present,0.1,202462,0.0744,SYD,0.8058,1,1,0,0,0.2745,1,0,0
22532,12889,2025-01-05 08:38:56,583.8,cash_transfer,0.75,12937,mobile_app,0.25,200806,0.1071,WLG,0.5138,1,1,0,1,0.4026,1,0,1
22533,12889,2025-01-13 11:42:11,365.27,retail,0.2,12311,mobile_app,0.25,200180,0.135,CHC,0.5094,1,1,0,1,0.36,2,0,0
22534,12889,2025-01-15 09:38:37,441.3,electronics,0.4,10384,ecommerce,0.45,200610,0.4561,SYD,0.9579,1,1,1,0,0.1156,1,0,0
22535,12889,2025-01-24 09:46:50,494.56,cash_transfer,0.75,10465,mobile_app,0.25,200810,0.3852,AKL,0.9458,1,1,0,0,0.1922,2,0,0
22536,12889,2025-02-10 23:35:55,836.4,cash_transfer,0.75,10049,card_present,0.1,201522,0.1388,DUD,0.7413,1,1,0,0,0.0282,2,0,0
22537,12889,2025-02-16 11:40:50,304.26,retail,0.2,11683,mobile_app,0.25,200141,0.2876,AKL,0.012,1,1,1,0,0.149,1,0,0
22538,12890,2025-01-15 21:06:30,494.65,electronics,0.4,10081,card_present,0.1,201147,0.1614,WLG,0.2912,0,1,0,0,0.007,1,0,0
22539,12890,2025-01-16 13:48:05,338.57,retail,0.2,12133,card_present,0.1,200498,0.0352,AKL,0.4481,1,1,0,0,0.121,1,0,0
22540,12890,2025-01-26 04:45:18,346.68,retail,0.2,11021,bank_transfer,0.55,202369,0.2655,MEL,0.1453,1,1,0,0,0.0711,3,0,0
22541,12890,2025-01-28 11:57:16,406.99,retail,0.2,11299,bank_transfer,0.55,202424,0.0192,MEL,0.5031,0,1,0,0,0.0135,1,0,0
22542,12890,2025-02-10 08:56:23,326.91,retail,0.2,12838,ecommerce,0.45,200871,0.1022,SYD,0.327,1,1,1,1,0.0998,1,0,0
22543,12890,2025-02-14 15:06:37,161.53,retail,0.2,10515,ecommerce,0.45,200512,0.0456,CHC,0.8202,1,1,0,0,0.3434,1,0,0
22544,12890,2025-02-18 10:49:30,289.79,retail,0.2,11121,card_present,0.1,200007,0.0111,CHC,0.9925,1,0,0,0,0.1489,1,0,0
22545,12890,2025-02-26 05:22:47,381.29,retail,0.2,10488,bank_transfer,0.55,200407,0.3224,AKL,0.0337,1,1,1,0,0.2877,3,0,0
22546,12890,2025-03-06 01:37:17,728.77,electronics,0.4,11583,mobile_app,0.25,200683,0.1783,AKL,0.548,1,1,0,0,0.0788,2,0,0
22547,12890,2025-03-22 13:21:40,199.77,grocery,0.1,13120,card_present,0.1,200958,0.1601,SYD,0.4784,1,1,0,0,0.1599,2,0,0
22548,12890,2025-03-22 19:16:31,359.4,grocery,0.1,11280,bank_transfer,0.55,200221,0.1816,AKL,0.5348,1,1,0,0,0.0338,1,0,0
22549,12890,2025-03-23 00:52:36,223.94,grocery,0.1,11992,bank_transfer,0.55,202022,0.0841,WLG,0.1548,1,1,1,0,0.1629,2,0,0
22550,12890,2025-03-30 11:24:12,138.47,grocery,0.1,11800,ecommerce,0.45,200934,0.1356,DUD,0.2629,1,1,1,0,0.2,1,0,0
22551,12891,2025-01-20 03:40:16,267.91,retail,0.2,12647,card_present,0.1,200017,0.0648,WLG,0.052,1,1,0,0,0.0676,1,0,0
22552,12891,2025-02-17 02:05:07,464.73,retail,0.2,10968,mobile_app,0.25,201467,0.2135,AKL,0.8197,1,0,0,0,0.0478,1,0,0
22553,12891,2025-02-19 05:36:19,393.63,retail,0.2,11324,ecommerce,0.45,202048,0.0368,AKL,0.8733,1,1,0,1,0.1167,1,0,0
22554,12891,2025-03-02 05:08:01,408.1,cash_transfer,0.75,11846,mobile_app,0.25,200393,0.0522,WLG,0.9854,1,1,0,0,0.3571,1,0,0
22555,12891,2025-03-05 23:09:46,1112.99,cash_transfer,0.75,10268,card_present,0.1,200744,0.0098,WLG,0.7024,1,1,0,0,0.2773,2,0,0
22556,12891,2025-03-19 05:01:39,223.14,grocery,0.1,12813,card_present,0.1,201249,0.2815,SYD,0.5489,1,1,0,0,0.096,2,0,0
22557,12891,2025-03-22 19:25:56,285.13,grocery,0.1,11538,card_present,0.1,202350,0.1695,SYD,0.2096,1,1,1,0,0.0196,3,0,0
22558,12892,2025-01-09 08:03:33,220.39,grocery,0.1,10568,card_present,0.1,200720,0.2518,WLG,0.1602,1,1,1,0,0.1657,1,0,0
22559,12892,2025-01-23 06:08:39,196.39,grocery,0.1,12418,card_present,0.1,201704,0.306,DUD,0.6722,0,1,0,0,0.1561,1,0,0
22560,12892,2025-01-26 03:30:44,142.38,grocery,0.1,12324,ecommerce,0.45,201222,0.1797,MEL,0.3629,1,1,0,0,0.2436,1,0,0
22561,12892,2025-02-01 10:58:26,348.14,retail,0.2,11878,ecommerce,0.45,200073,0.233,SYD,0.4839,1,1,0,0,0.2116,2,0,0
22562,12892,2025-02-02 19:47:08,75.36,grocery,0.1,12986,card_present,0.1,201355,0.1541,DUD,0.8996,1,1,1,0,0.3614,4,0,0
22563,12892,2025-02-17 18:10:22,488.09,travel,0.35,12683,ecommerce,0.45,202055,0.1113,DUD,0.8059,1,1,0,0,0.3419,3,0,0
22564,12892,2025-03-06 10:43:12,79.19,retail,0.2,12279,mobile_app,0.25,202413,0.1022,CHC,0.4324,1,1,0,1,0.1267,1,0,0
22565,12892,2025-03-17 18:38:02,295.05,retail,0.2,12890,ecommerce,0.45,200815,0.2742,SYD,0.4488,1,1,1,0,0.124,1,0,0
22566,12892,2025-03-21 02:07:57,297.21,grocery,0.1,12616,card_present,0.1,202155,0.2347,AKL,0.4584,1,0,0,0,0.0758,1,0,0
22567,12892,2025-03-28 18:21:31,305.49,retail,0.2,10789,card_present,0.1,201612,0.3617,AKL,0.6562,1,1,0,0,0.1577,1,0,0
22568,12893,2025-02-19 19:40:10,319.12,retail,0.2,10995,ecommerce,0.45,201541,0.3295,CHC,0.8491,1,1,0,0,0.1489,4,0,0
22569,12893,2025-03-05 06:31:21,378.6,retail,0.2,11282,mobile_app,0.25,201490,0.0948,DUD,0.3942,1,1,0,0,0.1036,1,0,0
22570,12893,2025-03-08 18:40:17,229.66,grocery,0.1,11120,mobile_app,0.25,201492,0.0502,CHC,0.3542,1,1,0,0,0.0552,1,0,0
22571,12893,2025-03-16 13:37:32,176.34,retail,0.2,10271,mobile_app,0.25,202347,0.104,AKL,0.8489,1,1,0,0,0.1414,1,0,0
22572,12893,2025-03-25 04:53:45,240.59,grocery,0.1,10228,card_present,0.1,201002,0.1838,MEL,0.392,1,1,0,0,0.3036,1,0,0
22573,12893,2025-03-30 07:50:03,352.21,retail,0.2,12436,bank_transfer,0.55,200257,0.3254,MEL,0.774,1,1,0,0,0.371,1,0,0
22574,12894,2025-01-05 17:47:41,186.78,retail,0.2,12141,ecommerce,0.45,202162,0.0502,DUD,0.3545,1,1,0,0,0.0325,1,0,0
22575,12894,2025-01-22 14:37:22,363.24,retail,0.2,10144,card_present,0.1,200194,0.252,WLG,0.2034,1,1,0,0,0.1153,1,0,0
22576,12894,2025-01-23 07:48:32,331.77,retail,0.2,11986,ecommerce,0.45,201787,0.0857,CHC,0.8657,1,1,0,0,0.2551,3,0,0
22577,12894,2025-02-05 06:58:37,419.07,grocery,0.1,12755,card_present,0.1,201179,0.43,AKL,0.9214,1,1,0,0,0.0,2,0,0
22578,12894,2025-02-09 15:14:57,103.46,grocery,0.1,10125,mobile_app,0.25,200582,0.3029,AKL,0.0289,1,1,0,0,0.2227,1,0,0
22579,12894,2025-02-27 13:15:04,232.04,grocery,0.1,13059,ecommerce,0.45,201189,0.2164,AKL,0.859,1,1,0,0,0.058,1,0,0
22580,12894,2025-03-02 01:30:41,629.36,cash_transfer,0.75,12499,ecommerce,0.45,201049,0.0441,AKL,0.3792,1,1,0,0,0.0306,1,0,0
22581,12894,2025-03-23 20:21:02,253.22,retail,0.2,11101,mobile_app,0.25,200282,0.1422,AKL,0.3096,1,1,0,0,0.0616,1,0,0
22582,12894,2025-03-24 18:32:08,212.1,grocery,0.1,12433,card_present,0.1,200723,0.122,CHC,0.1822,1,1,0,0,0.2136,1,0,0
22583,12895,2025-03-23 13:31:53,395.53,retail,0.2,12557,bank_transfer,0.55,200583,0.1839,DUD,0.9865,1,1,1,0,0.1722,1,0,0
22584,12896,2025-01-04 13:59:40,421.71,grocery,0.1,11033,ecommerce,0.45,202345,0.1303,SYD,0.5904,1,1,0,0,0.3797,1,0,0
22585,12896,2025-01-17 08:16:57,110.77,grocery,0.1,11162,ecommerce,0.45,202004,0.2596,MEL,0.215,1,1,1,0,0.1277,2,0,0
22586,12896,2025-01-30 16:05:51,225.52,retail,0.2,11026,card_present,0.1,200776,0.3258,AKL,0.9471,1,1,0,0,0.2453,1,0,0
22587,12896,2025-02-16 02:21:40,348.13,electronics,0.4,12850,mobile_app,0.25,202496,0.1733,SYD,0.293,0,1,0,1,0.0444,5,0,0
22588,12896,2025-02-21 15:21:59,172.13,retail,0.2,11686,card_present,0.1,202388,0.8272,SYD,0.2444,1,1,0,0,0.0917,1,0,0
22589,12896,2025-02-22 23:34:19,303.68,retail,0.2,10784,ecommerce,0.45,201774,0.2415,SYD,0.7355,1,1,0,0,0.0527,2,0,0
22590,12896,2025-02-23 07:32:14,329.71,grocery,0.1,11025,mobile_app,0.25,200341,0.3051,SYD,0.4765,0,1,2,0,0.0453,1,0,0
22591,12896,2025-03-02 17:28:59,447.79,cash_transfer,0.75,10020,card_present,0.1,201433,0.0623,CHC,0.7774,1,1,0,0,0.0602,1,0,0
22592,12896,2025-03-24 00:59:44,346.89,travel,0.35,10860,ecommerce,0.45,201441,0.2274,AKL,0.6761,1,1,0,0,0.0127,1,0,0
22593,12896,2025-03-28 07:18:25,486.77,electronics,0.4,11453,ecommerce,0.45,201719,0.144,CHC,0.4036,1,1,0,0,0.1143,1,0,0
22594,12897,2025-01-17 21:39:43,220.01,retail,0.2,11331,mobile_app,0.25,200435,0.4723,AKL,0.7041,1,1,0,0,0.4129,1,0,0
22595,12897,2025-01-21 00:32:58,371.71,grocery,0.1,10309,bank_transfer,0.55,201377,0.4352,WLG,0.5354,1,1,0,0,0.1675,1,0,0
22596,12897,2025-01-22 14:34:43,318.5,travel,0.35,10891,mobile_app,0.25,202208,0.1467,AKL,0.4901,1,1,0,0,0.0491,2,0,0
22597,12897,2025-01-25 23:08:54,458.99,cash_transfer,0.75,11821,ecommerce,0.45,201438,0.4575,CHC,0.6179,1,1,0,0,0.0142,3,0,0
22598,12897,2025-02-28 21:57:03,169.46,grocery,0.1,13192,bank_transfer,0.55,200805,0.1677,CHC,0.4122,1,1,0,0,0.3008,2,0,0
22599,12897,2025-03-17 09:23:39,269.78,retail,0.2,11665,card_present,0.1,200588,0.1335,AKL,0.025,1,1,0,0,0.1302,2,0,0
22600,12898,2025-01-12 18:32:13,358.79,travel,0.35,12311,card_present,0.1,200037,0.0154,MEL,0.03,1,1,0,0,0.1654,4,0,0
22601,12898,2025-01-18 06:21:24,314.56,retail,0.2,12411,card_present,0.1,200402,0.3792,WLG,0.2577,1,1,0,1,0.0708,1,0,0
22602,12898,2025-03-20 12:57:13,707.11,electronics,0.4,12744,card_present,0.1,201050,0.2561,WLG,0.465,1,1,0,0,0.0539,1,0,0
22603,12898,2025-03-28 05:58:35,223.48,grocery,0.1,13116,mobile_app,0.25,202359,0.0648,CHC,0.7375,1,0,0,0,0.3285,3,0,0
22604,12899,2025-01-20 02:03:17,638.72,cash_transfer,0.75,12784,card_present,0.1,200638,0.2891,WLG,0.0128,1,1,0,1,0.3084,1,0,0
22605,12899,2025-01-27 03:30:19,119.45,retail,0.2,11694,bank_transfer,0.55,201014,0.3042,AKL,0.3828,1,1,0,0,0.2805,1,0,0
22606,12899,2025-03-06 02:53:49,187.28,retail,0.2,13075,mobile_app,0.25,202389,0.0505,WLG,0.5104,1,1,0,0,0.0698,1,0,0
22607,12899,2025-03-06 08:41:43,234.86,grocery,0.1,12347,card_present,0.1,202253,0.1958,DUD,0.994,1,1,0,0,0.0278,3,0,0
22608,12899,2025-03-12 14:42:08,302.69,retail,0.2,10115,ecommerce,0.45,201021,0.1808,CHC,0.6267,1,1,0,0,0.0976,1,0,0
22609,12899,2025-03-16 14:24:56,181.93,grocery,0.1,10725,card_present,0.1,200695,0.0219,SYD,0.5655,1,1,1,0,0.1728,2,0,0
22610,12899,2025-03-17 19:35:57,190.38,grocery,0.1,12359,ecommerce,0.45,201744,0.128,WLG,0.9989,1,1,0,0,0.1396,1,0,0
22611,12900,2025-01-05 06:02:13,165.02,retail,0.2,11019,ecommerce,0.45,201802,0.3244,WLG,0.0543,1,1,0,0,0.2635,2,0,0
22612,12900,2025-01-14 01:49:15,152.98,grocery,0.1,10730,ecommerce,0.45,201837,0.2078,WLG,0.5997,1,1,0,1,0.1648,1,0,0
22613,12900,2025-01-22 20:16:37,1164.53,cash_transfer,0.75,11144,ecommerce,0.45,200487,0.2037,CHC,0.1371,1,1,0,0,0.2143,3,0,0
22614,12900,2025-01-27 23:19:33,371.64,grocery,0.1,12883,mobile_app,0.25,201021,0.1808,MEL,0.3027,1,0,0,0,0.2952,1,0,0
22615,12900,2025-02-04 08:43:52,714.07,electronics,0.4,12669,mobile_app,0.25,200450,0.2341,WLG,0.7887,0,1,0,0,0.2468,4,0,0
22616,12900,2025-02-13 20:19:16,278.21,retail,0.2,11217,card_present,0.1,201739,0.3071,CHC,0.6628,1,1,0,0,0.2707,1,0,0
22617,12900,2025-02-18 15:40:28,282.25,retail,0.2,12731,ecommerce,0.45,200611,0.2438,SYD,0.7873,0,1,1,0,0.0257,1,1,0
22618,12900,2025-03-13 09:17:50,473.8,grocery,0.1,12306,mobile_app,0.25,200074,0.2075,AKL,0.9028,1,1,0,0,0.0905,2,0,0
22619,12900,2025-03-21 00:09:34,208.99,grocery,0.1,12273,ecommerce,0.45,201194,0.0702,CHC,0.7646,1,1,0,0,0.235,2,0,0
22620,12900,2025-03-24 19:08:13,279.05,grocery,0.1,10940,ecommerce,0.45,201885,0.4377,AKL,0.0379,1,1,0,1,0.0109,1,0,0
22621,12900,2025-03-28 06:46:36,372.29,travel,0.35,12265,ecommerce,0.45,202262,0.2512,CHC,0.7724,1,1,0,0,0.1345,1,0,0
22622,12900,2025-03-28 22:32:58,221.7,grocery,0.1,10716,bank_transfer,0.55,201954,0.0373,WLG,0.1407,1,0,0,0,0.2669,3,0,1
22623,12900,2025-03-29 10:04:18,118.31,grocery,0.1,10863,ecommerce,0.45,201175,0.2596,WLG,0.366,1,1,0,0,0.1262,1,0,0
22624,12901,2025-01-01 04:14:47,498.17,electronics,0.4,13113,card_present,0.1,200642,0.2712,WLG,0.2689,1,1,0,0,0.0984,1,0,0
22625,12901,2025-01-04 15:24:17,192.66,grocery,0.1,12388,ecommerce,0.45,201427,0.1139,SYD,0.0347,1,1,0,0,0.0528,1,0,0
22626,12901,2025-01-26 03:24:38,265.55,grocery,0.1,10234,mobile_app,0.25,201173,0.0436,SYD,0.2113,0,1,0,0,0.2238,1,0,0
22627,12901,2025-03-04 07:37:29,255.92,retail,0.2,11331,mobile_app,0.25,200954,0.5947,AKL,0.4397,1,1,0,1,0.2337,1,0,0
22628,12901,2025-03-13 02:48:19,168.01,grocery,0.1,12193,bank_transfer,0.55,201765,0.1583,CHC,0.6773,1,1,0,0,0.0516,4,0,0
22629,12901,2025-03-20 11:14:04,139.89,grocery,0.1,10452,card_present,0.1,200697,0.1581,AKL,0.2022,1,1,0,0,0.4302,1,0,0
22630,12901,2025-03-25 08:22:17,551.88,travel,0.35,12203,ecommerce,0.45,200077,0.324,DUD,0.4748,1,1,0,0,0.0847,1,0,0
22631,12901,2025-03-28 17:17:42,712.94,cash_transfer,0.75,13199,bank_transfer,0.55,202420,0.0619,AKL,0.3102,1,1,1,0,0.1397,1,0,0
22632,12902,2025-01-01 04:52:31,204.6,retail,0.2,12429,card_present,0.1,200722,0.4341,AKL,0.2526,1,1,0,0,0.0305,3,0,0
22633,12902,2025-01-01 13:31:57,203.53,retail,0.2,12875,card_present,0.1,201333,0.15,SYD,0.877,0,1,0,0,0.1708,1,0,0
22634,12902,2025-01-17 10:25:13,273.14,retail,0.2,11088,ecommerce,0.45,201080,0.0311,MEL,0.2001,1,1,2,0,0.0327,1,0,0
22635,12902,2025-01-22 23:23:15,309.23,retail,0.2,12624,card_present,0.1,201044,0.0141,WLG,0.2255,1,1,0,1,0.1893,1,0,0
22636,12902,2025-01-28 17:54:47,214.73,grocery,0.1,13084,ecommerce,0.45,200542,0.124,CHC,0.6565,1,1,0,0,0.1883,1,0,0
22637,12902,2025-01-30 18:23:41,159.69,grocery,0.1,10106,mobile_app,0.25,201371,0.0522,WLG,0.085,1,1,0,0,0.0678,1,0,0
22638,12902,2025-02-06 21:20:03,179.19,grocery,0.1,12498,ecommerce,0.45,201877,0.1605,AKL,0.4848,0,1,1,0,0.0657,1,0,0
22639,12902,2025-03-16 03:27:35,471.09,retail,0.2,11329,card_present,0.1,201291,0.2546,WLG,0.5073,1,0,1,0,0.1193,1,1,0
22640,12902,2025-03-26 00:08:45,61.34,retail,0.2,10593,mobile_app,0.25,201504,0.0668,WLG,0.5415,1,1,1,0,0.0857,1,0,0
22641,12902,2025-03-26 09:27:13,763.2,cash_transfer,0.75,11364,bank_transfer,0.55,202269,0.1749,AKL,0.845,1,1,0,0,0.0332,1,0,0
22642,12903,2025-01-09 21:22:58,408.33,grocery,0.1,12018,bank_transfer,0.55,201526,0.0096,AKL,0.5576,1,1,0,0,0.1813,1,0,0
22643,12903,2025-01-12 18:43:36,406.7,retail,0.2,11268,ecommerce,0.45,201523,0.5036,WLG,0.0249,1,1,0,0,0.1729,1,0,0
22644,12903,2025-02-09 01:22:03,169.21,retail,0.2,10286,mobile_app,0.25,200229,0.1003,CHC,0.0337,0,1,0,0,0.035,1,0,0
22645,12903,2025-02-12 01:11:35,299.55,retail,0.2,10447,ecommerce,0.45,200691,0.2042,WLG,0.7102,1,1,0,0,0.0078,1,0,0
22646,12903,2025-03-08 12:58:52,162.9,grocery,0.1,10635,bank_transfer,0.55,201642,0.1913,SYD,0.634,0,1,1,0,0.0444,1,0,0
22647,12903,2025-03-19 16:14:51,48.32,grocery,0.1,11661,mobile_app,0.25,201766,0.2701,AKL,0.4989,1,1,1,0,0.3272,1,0,0
22648,12903,2025-03-22 02:24:18,366.05,grocery,0.1,12468,ecommerce,0.45,201370,0.1763,CHC,0.7199,1,1,1,0,0.1037,1,0,0
22649,12903,2025-03-27 20:27:53,163.17,retail,0.2,11912,card_present,0.1,200894,0.4042,AKL,0.6569,1,1,0,0,0.0392,2,0,0
22650,12904,2025-01-09 00:04:15,397.24,retail,0.2,12868,card_present,0.1,202242,0.0559,AKL,0.9606,1,1,1,0,0.2953,3,0,0
22651,12904,2025-01-12 14:52:55,340.36,retail,0.2,12344,mobile_app,0.25,201545,0.1838,WLG,0.5737,1,1,0,0,0.2033,1,0,0
22652,12904,2025-02-22 04:17:52,322.49,grocery,0.1,11143,mobile_app,0.25,200045,0.193,SYD,0.9017,1,1,0,0,0.2535,5,0,0
22653,12904,2025-02-27 18:22:04,117.62,grocery,0.1,11857,card_present,0.1,200419,0.2614,AKL,0.3031,1,1,0,0,0.332,1,1,0
22654,12904,2025-03-30 10:08:55,186.15,grocery,0.1,12477,card_present,0.1,202443,0.8134,WLG,0.7165,1,1,0,0,0.0948,3,0,0
22655,12905,2025-01-05 19:53:05,430.89,grocery,0.1,10497,card_present,0.1,201269,0.0291,AKL,0.4241,1,1,0,0,0.5131,1,0,0
22656,12905,2025-01-09 14:28:16,68.39,grocery,0.1,11308,ecommerce,0.45,201824,0.1035,CHC,0.9551,1,1,0,0,0.0898,4,0,0
22657,12905,2025-01-12 03:10:03,821.31,cash_transfer,0.75,10110,card_present,0.1,201637,0.1005,AKL,0.1281,1,1,1,0,0.0818,1,0,0
22658,12905,2025-01-12 04:15:49,389.39,grocery,0.1,11129,ecommerce,0.45,201624,0.5903,AKL,0.1265,1,1,1,0,0.3526,1,0,0
22659,12905,2025-01-25 18:37:26,366.58,cash_transfer,0.75,10658,mobile_app,0.25,200449,0.0774,AKL,0.2558,1,1,0,0,0.0851,2,0,0
22660,12905,2025-02-06 00:42:26,260.8,grocery,0.1,12247,ecommerce,0.45,201129,0.314,AKL,0.1543,1,1,0,0,0.1578,1,0,0
22661,12905,2025-02-16 21:40:04,329.24,grocery,0.1,11180,ecommerce,0.45,200207,0.179,MEL,0.0989,1,1,0,0,0.1409,1,0,0
22662,12905,2025-03-17 12:34:43,155.85,grocery,0.1,11701,mobile_app,0.25,200082,0.5686,SYD,0.4141,1,1,1,0,0.253,1,0,0
22663,12905,2025-03-17 14:14:26,1194.54,cash_transfer,0.75,12036,bank_transfer,0.55,200407,0.3224,DUD,0.3003,0,1,0,0,0.1992,3,0,0
22664,12905,2025-03-28 09:18:47,774.65,cash_transfer,0.75,10587,ecommerce,0.45,202045,0.7014,AKL,0.9898,1,1,1,0,0.2805,1,0,0
22665,12906,2025-01-08 08:39:23,591.3,cash_transfer,0.75,10222,card_present,0.1,202013,0.2915,AKL,0.4529,1,1,0,0,0.176,2,0,0
22666,12906,2025-02-06 06:48:12,177.63,grocery,0.1,12983,ecommerce,0.45,202145,0.1061,SYD,0.8508,1,1,1,0,0.4393,1,0,0
22667,12906,2025-02-27 08:09:20,644.64,travel,0.35,10032,ecommerce,0.45,200541,0.0839,AKL,0.9312,1,1,0,0,0.07,1,0,0
22668,12906,2025-03-08 05:38:13,205.83,grocery,0.1,10544,ecommerce,0.45,201274,0.0385,AKL,0.4905,1,1,1,0,0.0217,3,0,0
22669,12906,2025-03-18 11:54:39,1215.01,crypto,0.8,11888,bank_transfer,0.55,201746,0.0082,CHC,0.429,0,1,0,0,0.1518,1,1,0
22670,12907,2025-01-09 20:35:33,252.78,grocery,0.1,13120,ecommerce,0.45,201005,0.3457,CHC,0.294,1,1,0,0,0.3129,1,0,0
22671,12907,2025-01-25 22:22:42,217.15,grocery,0.1,10174,ecommerce,0.45,201325,0.4327,DUD,0.5936,1,1,0,0,0.2853,1,0,0
22672,12907,2025-02-06 03:25:14,279.95,retail,0.2,12389,mobile_app,0.25,200662,0.0804,AKL,0.5697,1,1,0,0,0.1819,2,0,0
