alert_id,entity_type,entity_id,event_time,trigger_source,model_score,alert_priority,review_outcome,recovery_amount
82014,transaction,18888,2025-03-19 03:19:31,rule_engine,0.4606,medium,investigated,95.48
82015,transaction,18890,2025-03-22 15:52:06,rule_engine,0.3953,low,investigated,0.0
82016,transaction,18894,2025-01-20 19:49:17,ml_model,0.4273,medium,auto_closed,0.0
82017,transaction,18909,2025-01-16 07:37:12,rule_engine,0.4858,medium,investigated,0.0
82018,transaction,18926,2025-02-01 12:32:47,rule_engine,0.4925,medium,investigated,0.0
82019,transaction,18928,2025-02-23 00:19:34,ml_model,0.8567,high,pending,0.0
82020,transaction,18930,2025-03-26 07:37:51,ml_model,0.5695,medium,investigated,67.59
82021,transaction,18937,2025-03-04 00:28:05,anomaly_detector,0.284,low,pending,0.0
82022,transaction,18940,2025-03-28 22:30:21,rule_engine,0.5015,medium,auto_closed,59.97
82023,transaction,18942,2025-01-18 02:46:05,anomaly_detector,0.3702,low,investigated,0.0
82024,transaction,18950,2025-01-11 09:28:46,rule_engine,0.6623,medium,auto_closed,0.0
82025,transaction,18957,2025-01-10 21:15:54,rule_engine,0.4014,medium,pending,0.0
82026,transaction,18976,2025-03-10 13:09:29,rule_engine,0.479,medium,auto_closed,0.0
82027,transaction,18988,2025-02-21 06:29:07,anomaly_detector,0.5863,medium,auto_closed,0.0
82028,transaction,18996,2025-01-11 01:01:37,ml_model,0.6385,medium,investigated,54.48
82029,transaction,19014,2025-03-20 21:59:14,anomaly_detector,0.5007,medium,auto_closed,0.0
82030,transaction,19022,2025-01-27 10:06:05,rule_engine,0.4327,medium,investigated,0.0
82031,transaction,19023,2025-02-08 22:38:56,rule_engine,0.4949,medium,auto_closed,0.0
82032,transaction,19027,2025-03-23 03:40:39,ml_model,1.0,high,investigated,52.17
82033,transaction,19031,2025-01-14 13:59:53,rule_engine,0.6842,medium,pending,0.0
82034,transaction,19033,2025-02-07 11:16:59,rule_engine,0.3401,low,auto_closed,0.0
82035,transaction,19044,2025-01-27 23:50:59,rule_engine,0.6464,medium,pending,0.0
82036,transaction,19058,2025-02-09 03:15:02,rule_engine,0.2188,low,auto_closed,0.0
82037,transaction,19059,2025-03-18 23:42:09,rule_engine,0.1868,low,auto_closed,0.0
82038,transaction,19064,2025-02-17 14:17:08,anomaly_detector,0.7502,high,investigated,81.98
82039,transaction,19066,2025-03-12 12:16:36,anomaly_detector,0.4216,medium,auto_closed,0.0
82040,transaction,19067,2025-03-16 17:18:41,rule_engine,0.2386,low,investigated,0.0
82041,transaction,19072,2025-02-24 12:01:09,rule_engine,0.2209,low,pending,0.0
82042,transaction,19077,2025-03-23 12:24:54,ml_model,0.7442,high,pending,51.53
82043,transaction,19100,2025-02-08 14:46:50,anomaly_detector,0.5034,medium,pending,116.35
82044,transaction,19102,2025-02-26 01:11:50,rule_engine,0.8602,high,pending,0.0
82045,transaction,19121,2025-03-12 19:17:49,rule_engine,0.1614,low,pending,0.0
82046,transaction,19125,2025-01-18 08:54:50,ml_model,0.7074,high,investigated,15.73
82047,transaction,19127,2025-02-12 08:15:02,ml_model,0.1558,low,auto_closed,0.0
82048,transaction,19128,2025-02-20 05:06:54,anomaly_detector,0.2773,low,investigated,0.0
82049,transaction,19130,2025-01-11 04:12:11,ml_model,0.3707,low,investigated,0.0
82050,transaction,19134,2025-03-07 20:43:15,ml_model,0.3387,low,auto_closed,0.0
82051,transaction,19146,2025-02-06 10:04:31,ml_model,0.9065,high,investigated,175.77
82052,transaction,19161,2025-03-21 10:43:44,rule_engine,0.3385,low,pending,0.0
82053,transaction,19166,2025-02-16 18:41:58,rule_engine,0.6977,medium,investigated,61.62
82054,transaction,19172,2025-01-22 01:13:52,rule_engine,0.3686,low,pending,0.0
82055,transaction,19173,2025-02-04 11:31:56,ml_model,1.0,high,investigated,65.61
82056,transaction,19176,2025-03-05 06:11:23,ml_model,0.3745,low,pending,0.0
82057,transaction,19179,2025-01-25 15:19:58,ml_model,0.8595,high,investigated,38.45
82058,transaction,19195,2025-03-18 20:51:50,ml_model,0.6812,medium,auto_closed,157.83
82059,transaction,19197,2025-01-02 16:54:49,anomaly_detector,0.3962,low,investigated,0.0
82060,transaction,19198,2025-01-14 07:13:38,ml_model,0.2844,low,pending,0.0
82061,transaction,19225,2025-01-18 11:22:03,anomaly_detector,0.6971,medium,auto_closed,27.85
82062,transaction,19226,2025-01-19 22:23:42,ml_model,0.4588,medium,auto_closed,0.0
82063,transaction,19244,2025-03-30 12:39:27,ml_model,0.7786,high,investigated,205.83
82064,transaction,19255,2025-01-16 13:07:23,anomaly_detector,0.0682,low,investigated,0.0
82065,transaction,19262,2025-01-13 07:41:54,rule_engine,0.781,high,pending,0.0
82066,transaction,19273,2025-01-01 23:35:43,anomaly_detector,0.3908,low,investigated,46.37
82067,transaction,19280,2025-01-07 18:34:27,ml_model,0.8484,high,investigated,29.68
82068,transaction,19283,2025-03-05 08:52:04,anomaly_detector,0.6282,medium,investigated,168.35
82069,transaction,19289,2025-01-11 08:15:16,ml_model,0.5193,medium,investigated,23.2
82070,transaction,19292,2025-03-12 12:31:51,ml_model,0.6483,medium,auto_closed,66.55
82071,transaction,19303,2025-03-29 13:36:11,anomaly_detector,0.6421,medium,investigated,18.28
82072,transaction,19314,2025-03-19 13:45:30,rule_engine,0.5602,medium,investigated,0.0
82073,transaction,19320,2025-03-13 10:31:32,rule_engine,0.7153,high,auto_closed,0.0
82074,transaction,19331,2025-01-30 01:51:15,rule_engine,0.298,low,pending,0.0
82075,transaction,19336,2025-01-19 03:32:37,rule_engine,0.5179,medium,auto_closed,0.0
82076,transaction,19337,2025-03-20 21:21:52,rule_engine,0.9097,high,pending,0.0
82077,transaction,19348,2025-03-30 04:40:12,anomaly_detector,0.2183,low,auto_closed,0.0
82078,transaction,19354,2025-01-21 11:11:07,rule_engine,0.1903,low,auto_closed,0.0
82079,transaction,19356,2025-02-27 15:53:16,rule_engine,0.7373,high,auto_closed,69.42
82080,transaction,19364,2025-03-14 12:38:11,rule_engine,0.8019,high,investigated,29.33
82081,transaction,19370,2025-02-02 22:41:02,anomaly_detector,0.2722,low,auto_closed,0.0
82082,transaction,19390,2025-03-17 00:47:11,anomaly_detector,0.2613,low,auto_closed,0.0
82083,transaction,19420,2025-03-30 02:30:09,ml_model,0.4279,medium,investigated,27.91
82084,transaction,19421,2025-01-04 20:50:34,ml_model,0.2703,low,pending,0.0
82085,transaction,19424,2025-01-27 13:14:10,rule_engine,0.3564,low,investigated,0.0
82086,transaction,19431,2025-03-10 04:11:48,rule_engine,0.7997,high,pending,0.0
82087,transaction,19442,2025-03-16 02:10:06,anomaly_detector,0.3157,low,pending,0.0
82088,transaction,19443,2025-03-23 23:37:12,ml_model,0.8437,high,investigated,66.7
82089,transaction,19448,2025-01-07 20:21:12,anomaly_detector,0.829,high,investigated,21.74
82090,transaction,19491,2025-02-05 13:05:20,anomaly_detector,1.0,high,investigated,35.39
82091,transaction,19494,2025-03-20 11:48:13,anomaly_detector,0.4662,medium,pending,0.0
82092,transaction,19505,2025-03-04 21:33:26,ml_model,0.4146,medium,auto_closed,0.0
82093,transaction,19511,2025-01-03 05:35:32,rule_engine,0.9319,high,investigated,69.12
82094,transaction,19512,2025-02-09 07:44:48,rule_engine,0.6136,medium,pending,0.0
82095,transaction,19513,2025-02-20 07:11:35,ml_model,0.5242,medium,investigated,59.48
82096,transaction,19514,2025-03-08 19:44:01,ml_model,0.4595,medium,investigated,89.9
82097,transaction,19515,2025-03-20 15:34:29,ml_model,0.5047,medium,pending,0.0
82098,transaction,19520,2025-02-06 15:51:37,rule_engine,0.659,medium,auto_closed,0.0
82099,transaction,19521,2025-02-08 17:43:21,rule_engine,0.8669,high,auto_closed,0.0
82100,transaction,19545,2025-02-28 23:03:15,rule_engine,0.942,high,investigated,72.91
82101,transaction,19547,2025-03-18 10:46:20,anomaly_detector,0.2519,low,pending,0.0
82102,transaction,19554,2025-02-10 07:23:42,rule_engine,0.5379,medium,investigated,95.61
82103,transaction,19574,2025-02-17 22:12:11,ml_model,0.7544,high,investigated,168.6
82104,transaction,19594,2025-01-27 11:05:57,rule_engine,0.4586,medium,auto_closed,0.0
82105,transaction,19603,2025-03-17 07:51:44,rule_engine,0.5728,medium,auto_closed,47.12
82106,transaction,19607,2025-02-02 11:24:09,anomaly_detector,0.499,medium,investigated,0.0
82107,transaction,19616,2025-01-08 00:10:06,rule_engine,0.3218,low,auto_closed,0.0
82108,transaction,19617,2025-01-18 16:11:28,rule_engine,0.4809,medium,investigated,0.0
82109,transaction,19618,2025-01-19 20:04:12,rule_engine,0.2288,low,investigated,0.0
82110,transaction,19628,2025-01-24 23:01:31,ml_model,0.3056,low,pending,0.0
82111,transaction,19629,2025-02-20 21:29:04,rule_engine,0.3863,low,investigated,0.0
82112,transaction,19644,2025-01-31 17:55:53,anomaly_detector,0.821,high,pending,0.0
82113,transaction,19648,2025-01-20 09:56:12,rule_engine,0.6438,medium,investigated,138.16
82114,transaction,19656,2025-01-26 00:28:58,rule_engine,0.4237,medium,investigated,0.0
82115,transaction,19670,2025-03-25 14:06:38,ml_model,0.2609,low,investigated,0.0
82116,transaction,19672,2025-01-11 23:54:54,rule_engine,0.269,low,investigated,0.0
82117,transaction,19679,2025-01-27 05:35:42,rule_engine,0.2047,low,auto_closed,0.0
82118,transaction,19698,2025-01-17 05:16:23,rule_engine,0.4356,medium,auto_closed,0.0
82119,transaction,19708,2025-02-28 13:47:14,anomaly_detector,0.5723,medium,pending,0.0
82120,transaction,19717,2025-03-13 06:16:50,ml_model,0.4546,medium,pending,46.24
82121,transaction,19721,2025-01-07 17:12:10,rule_engine,0.4138,medium,auto_closed,0.0
82122,transaction,19728,2025-01-04 09:56:26,anomaly_detector,0.1524,low,pending,0.0
82123,transaction,19735,2025-02-18 15:19:03,ml_model,0.617,medium,investigated,218.98
82124,transaction,19740,2025-01-29 05:24:28,rule_engine,0.2638,low,pending,0.0
82125,transaction,19741,2025-02-02 23:25:02,rule_engine,0.6127,medium,pending,0.0
82126,transaction,19743,2025-02-16 06:12:22,anomaly_detector,0.5132,medium,auto_closed,0.0
82127,transaction,19745,2025-03-13 11:54:16,rule_engine,0.6735,medium,pending,0.0
82128,transaction,19747,2025-01-21 04:05:27,rule_engine,0.517,medium,investigated,0.0
82129,transaction,19760,2025-02-11 17:45:30,ml_model,0.6678,medium,investigated,76.81
82130,transaction,19762,2025-03-02 04:58:19,ml_model,0.2942,low,pending,0.0
82131,transaction,19765,2025-01-29 03:33:03,ml_model,0.0623,low,auto_closed,0.0
82132,transaction,19768,2025-02-25 16:24:00,rule_engine,0.286,low,pending,0.0
82133,transaction,19778,2025-03-29 22:29:26,rule_engine,0.2516,low,pending,0.0
82134,transaction,19787,2025-01-29 12:19:04,ml_model,0.6004,medium,pending,40.49
82135,transaction,19788,2025-02-16 22:26:58,ml_model,0.6709,medium,auto_closed,0.0
82136,transaction,19793,2025-01-16 02:27:55,rule_engine,0.6413,medium,investigated,106.89
82137,transaction,19797,2025-02-14 11:08:39,ml_model,0.3898,low,pending,34.77
82138,transaction,19801,2025-01-10 02:31:26,anomaly_detector,0.4031,medium,auto_closed,0.0
82139,transaction,19808,2025-01-15 08:05:33,ml_model,0.6903,medium,investigated,75.95
82140,transaction,19815,2025-03-21 04:20:50,ml_model,0.5314,medium,pending,0.0
82141,transaction,19834,2025-01-08 15:02:06,rule_engine,0.9034,high,investigated,145.11
82142,transaction,19840,2025-01-20 00:58:26,ml_model,0.3194,low,auto_closed,0.0
82143,transaction,19868,2025-02-10 16:59:50,anomaly_detector,0.095,low,pending,0.0
82144,transaction,19869,2025-02-14 18:30:55,rule_engine,0.6153,medium,investigated,140.07
82145,transaction,19871,2025-03-02 20:45:27,rule_engine,0.5207,medium,investigated,45.74
82146,transaction,19872,2025-03-04 19:27:38,ml_model,0.3835,low,auto_closed,0.0
82147,transaction,19882,2025-03-14 06:17:36,ml_model,0.7753,high,pending,54.59
82148,transaction,19898,2025-01-20 09:16:21,rule_engine,0.1693,low,auto_closed,0.0
82149,transaction,19899,2025-02-02 08:32:39,ml_model,0.7262,high,pending,0.0
82150,transaction,19901,2025-03-03 14:47:26,ml_model,0.7505,high,investigated,34.03
82151,transaction,19920,2025-03-04 21:50:44,rule_engine,0.2834,low,pending,0.0
82152,transaction,19922,2025-03-19 22:35:32,anomaly_detector,0.3029,low,auto_closed,0.0
82153,transaction,19929,2025-03-18 13:09:02,rule_engine,0.844,high,auto_closed,0.0
82154,transaction,19964,2025-02-04 05:51:53,anomaly_detector,0.8262,high,investigated,243.28
82155,transaction,19967,2025-02-15 21:17:24,rule_engine,0.0414,low,auto_closed,0.0
82156,transaction,19991,2025-01-15 08:56:44,rule_engine,0.4553,medium,pending,0.0
82157,transaction,19997,2025-03-21 16:07:04,anomaly_detector,0.7651,high,auto_closed,0.0
82158,transaction,20010,2025-02-21 17:40:43,rule_engine,0.5793,medium,auto_closed,0.0
82159,transaction,20018,2025-02-15 13:54:19,ml_model,0.6899,medium,pending,0.0
82160,transaction,20021,2025-03-18 13:32:36,ml_model,0.3875,low,auto_closed,0.0
82161,transaction,20041,2025-03-21 09:57:42,rule_engine,0.518,medium,auto_closed,0.0
82162,transaction,20045,2025-02-17 16:46:21,anomaly_detector,0.6264,medium,pending,0.0
82163,transaction,20060,2025-02-19 06:39:42,ml_model,0.4109,medium,pending,0.0
82164,transaction,20072,2025-03-23 03:57:19,rule_engine,0.2647,low,pending,0.0
82165,transaction,20089,2025-01-18 07:47:54,rule_engine,0.693,medium,auto_closed,0.0
82166,transaction,20092,2025-01-30 01:09:04,anomaly_detector,0.0613,low,investigated,0.0
82167,transaction,20098,2025-01-02 10:31:34,rule_engine,0.4273,medium,investigated,0.0
82168,transaction,20114,2025-03-11 14:12:29,rule_engine,0.3488,low,investigated,0.0
82169,transaction,20120,2025-01-20 03:01:31,ml_model,0.7292,high,investigated,46.43
82170,transaction,20126,2025-03-16 18:56:07,ml_model,0.7275,high,auto_closed,32.39
82171,transaction,20129,2025-02-21 14:33:37,rule_engine,0.3643,low,pending,0.0
82172,transaction,20130,2025-02-27 19:39:34,rule_engine,0.1584,low,pending,0.0
82173,transaction,20135,2025-01-07 19:32:18,rule_engine,0.6572,medium,pending,0.0
82174,transaction,20137,2025-01-18 16:50:46,ml_model,0.7616,high,pending,0.0
82175,transaction,20152,2025-01-20 08:16:29,ml_model,0.0457,low,investigated,0.0
82176,transaction,20179,2025-03-07 07:45:00,rule_engine,0.4792,medium,pending,152.27
82177,transaction,20184,2025-01-02 02:51:40,rule_engine,0.6062,medium,pending,0.0
82178,transaction,20191,2025-03-17 00:25:29,rule_engine,0.4828,medium,investigated,59.22
82179,transaction,20195,2025-02-10 06:21:38,ml_model,0.5689,medium,investigated,0.0
82180,transaction,20210,2025-01-04 16:51:06,ml_model,0.4441,medium,auto_closed,0.0
82181,transaction,20217,2025-02-09 03:42:13,rule_engine,0.8191,high,pending,0.0
82182,transaction,20226,2025-02-05 17:43:56,rule_engine,0.7627,high,investigated,51.64
82183,transaction,20235,2025-01-17 12:07:21,ml_model,0.9565,high,investigated,58.48
82184,transaction,20254,2025-03-14 01:42:57,ml_model,0.4265,medium,investigated,56.31
82185,transaction,20256,2025-01-23 20:27:33,rule_engine,0.1173,low,investigated,0.0
82186,transaction,20274,2025-02-20 09:01:48,ml_model,0.2334,low,auto_closed,0.0
82187,transaction,20276,2025-01-16 00:26:54,anomaly_detector,0.8217,high,investigated,78.97
82188,transaction,20277,2025-01-20 13:29:26,rule_engine,0.6056,medium,investigated,177.84
82189,transaction,20284,2025-02-11 05:48:47,ml_model,0.4092,medium,investigated,144.77
82190,transaction,20295,2025-03-17 05:18:24,ml_model,1.0,high,investigated,66.04
82191,transaction,20296,2025-03-22 17:24:44,ml_model,0.5768,medium,pending,0.0
82192,transaction,20318,2025-01-31 13:13:59,rule_engine,0.8936,high,pending,139.48
82193,transaction,20320,2025-03-11 11:52:08,rule_engine,0.276,low,auto_closed,0.0
82194,transaction,20323,2025-02-08 23:37:29,ml_model,0.9424,high,investigated,164.2
82195,transaction,20331,2025-03-20 10:11:03,rule_engine,0.1542,low,pending,0.0
82196,transaction,20340,2025-03-06 06:15:08,rule_engine,0.8719,high,auto_closed,84.9
82197,transaction,20353,2025-01-05 18:59:07,rule_engine,0.6306,medium,pending,0.0
82198,transaction,20354,2025-01-12 18:02:14,anomaly_detector,0.1526,low,pending,0.0
82199,transaction,20368,2025-03-12 05:32:34,ml_model,0.1659,low,pending,0.0
82200,transaction,20374,2025-02-11 02:35:23,rule_engine,0.5316,medium,auto_closed,53.61
82201,transaction,20377,2025-03-16 04:51:39,rule_engine,0.5028,medium,pending,42.18
82202,transaction,20380,2025-01-30 18:25:46,ml_model,0.9596,high,pending,43.46
82203,transaction,20381,2025-01-31 01:27:23,ml_model,0.3982,low,pending,0.0
82204,transaction,20392,2025-03-05 14:04:13,ml_model,0.3913,low,investigated,43.34
82205,transaction,20419,2025-01-29 21:40:19,rule_engine,0.4186,medium,pending,0.0
82206,transaction,20440,2025-02-15 00:54:48,ml_model,0.574,medium,investigated,76.12
82207,transaction,20443,2025-03-12 03:42:44,anomaly_detector,0.6792,medium,investigated,55.54
82208,transaction,20447,2025-03-03 12:06:36,ml_model,0.8283,high,investigated,153.22
82209,transaction,20470,2025-01-27 18:31:46,anomaly_detector,0.7068,high,auto_closed,0.0
82210,transaction,20471,2025-02-22 16:02:16,ml_model,0.4821,medium,investigated,46.02
82211,transaction,20473,2025-03-05 07:35:10,anomaly_detector,0.359,low,investigated,93.64
82212,transaction,20475,2025-03-10 14:46:25,rule_engine,0.7692,high,auto_closed,0.0
82213,transaction,20479,2025-02-28 15:14:01,rule_engine,0.5014,medium,auto_closed,0.0
82214,transaction,20482,2025-03-31 02:57:14,ml_model,0.6621,medium,auto_closed,86.73
82215,transaction,20513,2025-02-11 12:03:53,rule_engine,0.4437,medium,auto_closed,0.0
82216,transaction,20521,2025-01-29 08:04:45,rule_engine,0.6081,medium,pending,0.0
82217,transaction,20525,2025-02-09 10:19:58,ml_model,0.1309,low,auto_closed,0.0
82218,transaction,20526,2025-02-17 22:50:19,ml_model,0.3596,low,auto_closed,228.73
82219,transaction,20548,2025-03-21 16:37:57,ml_model,0.455,medium,investigated,0.0
82220,transaction,20553,2025-01-13 17:34:57,rule_engine,0.2734,low,pending,0.0
82221,transaction,20556,2025-03-12 12:51:24,rule_engine,0.1864,low,pending,0.0
82222,transaction,20562,2025-03-13 22:30:20,rule_engine,0.6707,medium,pending,0.0
82223,transaction,20572,2025-03-20 13:49:14,anomaly_detector,0.0658,low,pending,0.0
82224,transaction,20584,2025-03-28 02:08:16,rule_engine,0.5463,medium,auto_closed,0.0
82225,transaction,20589,2025-01-17 23:02:51,rule_engine,0.2034,low,auto_closed,0.0
82226,transaction,20612,2025-01-18 00:02:04,rule_engine,1.0,high,pending,197.87
82227,transaction,20622,2025-01-30 05:21:49,ml_model,0.9798,high,investigated,99.28
82228,transaction,20626,2025-03-23 06:19:55,ml_model,0.391,low,pending,0.0
82229,transaction,20630,2025-02-07 09:58:49,rule_engine,0.7187,high,pending,0.0
82230,transaction,20642,2025-03-05 13:14:14,rule_engine,0.4386,medium,investigated,0.0
82231,transaction,20644,2025-03-22 16:25:59,ml_model,0.8324,high,investigated,107.63
82232,transaction,20671,2025-03-22 02:05:14,anomaly_detector,0.7434,high,pending,85.02
82233,transaction,20688,2025-01-08 04:00:33,rule_engine,0.406,medium,pending,67.17
82234,transaction,20691,2025-03-16 19:22:35,rule_engine,0.6877,medium,auto_closed,0.0
82235,transaction,20693,2025-01-02 07:12:30,anomaly_detector,0.0983,low,auto_closed,0.0
82236,transaction,20721,2025-01-09 02:13:57,ml_model,0.8148,high,auto_closed,0.0
82237,transaction,20724,2025-02-05 05:21:16,ml_model,0.9127,high,pending,58.49
82238,transaction,20728,2025-02-23 19:20:12,ml_model,0.3421,low,investigated,224.9
82239,transaction,20738,2025-02-04 16:53:06,ml_model,0.8034,high,investigated,70.55
82240,transaction,20753,2025-02-04 23:11:11,rule_engine,0.254,low,auto_closed,0.0
82241,transaction,20761,2025-03-01 07:03:21,anomaly_detector,0.3234,low,investigated,71.8
82242,transaction,20769,2025-02-18 12:56:22,ml_model,0.6914,medium,investigated,106.76
82243,transaction,20774,2025-03-23 18:32:42,anomaly_detector,0.4444,medium,investigated,0.0
82244,transaction,20780,2025-02-15 09:48:35,ml_model,0.7008,high,pending,0.0
82245,transaction,20781,2025-02-15 10:01:00,ml_model,0.6114,medium,investigated,0.0
82246,transaction,20797,2025-02-06 01:59:06,ml_model,0.5024,medium,investigated,89.25
82247,transaction,20806,2025-01-15 02:26:42,ml_model,0.6149,medium,auto_closed,0.0
82248,transaction,20831,2025-03-06 16:41:23,anomaly_detector,0.8261,high,pending,0.0
82249,transaction,20860,2025-03-28 02:50:21,anomaly_detector,0.1813,low,auto_closed,0.0
82250,transaction,20866,2025-02-07 20:48:14,ml_model,0.4627,medium,investigated,120.94
82251,transaction,20868,2025-03-04 20:20:40,ml_model,0.8207,high,investigated,35.83
82252,transaction,20871,2025-01-16 15:20:12,rule_engine,0.3082,low,auto_closed,0.0
82253,transaction,20872,2025-01-19 04:53:11,ml_model,0.338,low,pending,0.0
82254,transaction,20873,2025-01-23 16:30:36,rule_engine,0.8456,high,pending,0.0
82255,transaction,20881,2025-01-17 02:37:02,rule_engine,0.4807,medium,auto_closed,0.0
82256,transaction,20884,2025-02-24 06:20:02,rule_engine,0.2139,low,investigated,0.0
82257,transaction,20893,2025-03-25 18:44:49,rule_engine,1.0,high,investigated,65.64
82258,transaction,20909,2025-03-08 08:10:37,ml_model,0.8548,high,investigated,111.93
82259,transaction,20911,2025-01-18 05:03:50,anomaly_detector,1.0,high,investigated,66.61
82260,transaction,20912,2025-01-19 00:51:57,anomaly_detector,0.3807,low,pending,0.0
82261,transaction,20916,2025-02-25 14:59:41,anomaly_detector,0.2039,low,pending,0.0
82262,transaction,20923,2025-03-06 11:07:41,rule_engine,0.4723,medium,pending,0.0
82263,transaction,20940,2025-03-12 12:09:01,rule_engine,0.8524,high,investigated,0.0
82264,transaction,20953,2025-01-12 06:16:26,ml_model,0.6192,medium,investigated,63.05
82265,transaction,20955,2025-02-22 12:58:47,anomaly_detector,0.3645,low,auto_closed,0.0
82266,transaction,20956,2025-02-28 02:38:45,ml_model,0.1317,low,auto_closed,0.0
82267,transaction,20965,2025-02-03 21:43:09,rule_engine,0.1352,low,pending,0.0
82268,transaction,20974,2025-01-10 23:48:12,ml_model,0.3714,low,investigated,85.1
82269,transaction,20980,2025-03-16 17:14:24,anomaly_detector,0.6672,medium,investigated,55.74
82270,transaction,20992,2025-01-05 23:08:07,rule_engine,0.6887,medium,auto_closed,0.0
82271,transaction,20995,2025-01-16 20:08:29,ml_model,0.7261,high,auto_closed,0.0
82272,transaction,20998,2025-02-11 09:59:28,ml_model,0.1393,low,auto_closed,0.0
82273,transaction,21028,2025-01-02 17:33:18,ml_model,0.4814,medium,investigated,53.34
82274,transaction,21031,2025-01-18 20:30:22,anomaly_detector,0.6903,medium,investigated,83.44
82275,transaction,21061,2025-02-04 03:03:53,ml_model,0.4528,medium,investigated,0.0
82276,transaction,21068,2025-03-17 09:52:17,anomaly_detector,0.2901,low,auto_closed,0.0
82277,transaction,21070,2025-01-18 00:09:40,anomaly_detector,0.5145,medium,investigated,0.0
82278,transaction,21071,2025-02-20 20:18:58,anomaly_detector,0.5197,medium,investigated,0.0
82279,transaction,21088,2025-01-21 04:55:04,anomaly_detector,0.6068,medium,investigated,137.81
82280,transaction,21093,2025-02-13 23:49:14,rule_engine,0.4725,medium,pending,0.0
82281,transaction,21104,2025-03-27 14:51:55,rule_engine,0.0347,low,pending,0.0
82282,transaction,21106,2025-01-13 20:53:29,rule_engine,0.1337,low,investigated,0.0
82283,transaction,21112,2025-02-14 14:25:49,rule_engine,0.6512,medium,pending,0.0
82284,transaction,21115,2025-01-02 09:29:20,ml_model,0.6769,medium,auto_closed,0.0
82285,transaction,21125,2025-01-10 07:31:30,ml_model,0.4389,medium,pending,0.0
82286,transaction,21129,2025-03-07 01:00:31,rule_engine,0.3514,low,pending,0.0
82287,transaction,21130,2025-03-12 07:31:28,rule_engine,0.7234,high,auto_closed,91.7
82288,transaction,21139,2025-03-12 21:38:15,ml_model,0.9652,high,investigated,142.6
82289,transaction,21147,2025-01-07 14:42:48,rule_engine,0.7937,high,investigated,120.44
82290,transaction,21155,2025-02-14 19:49:13,ml_model,0.6863,medium,investigated,0.0
82291,transaction,21200,2025-01-29 07:11:23,rule_engine,0.182,low,pending,0.0
82292,transaction,21203,2025-02-11 04:35:25,anomaly_detector,0.2138,low,investigated,0.0
82293,transaction,21241,2025-03-21 17:52:24,ml_model,0.5912,medium,investigated,34.89
82294,transaction,21247,2025-03-05 04:42:04,ml_model,0.2917,low,auto_closed,0.0
82295,transaction,21268,2025-02-24 01:31:22,anomaly_detector,0.2333,low,pending,0.0
82296,transaction,21272,2025-03-23 03:54:03,rule_engine,0.8217,high,auto_closed,0.0
82297,transaction,21283,2025-02-22 01:13:34,anomaly_detector,0.4586,medium,auto_closed,0.0
82298,transaction,21285,2025-01-11 22:44:29,ml_model,0.8083,high,investigated,0.0
82299,transaction,21290,2025-03-08 18:52:41,ml_model,0.3601,low,auto_closed,0.0
82300,transaction,21293,2025-03-30 20:45:20,rule_engine,0.3593,low,pending,0.0
82301,transaction,21306,2025-02-22 23:57:02,rule_engine,0.5378,medium,auto_closed,52.16
82302,transaction,21317,2025-02-19 21:09:04,anomaly_detector,0.2598,low,auto_closed,0.0
82303,transaction,21319,2025-02-25 02:49:25,ml_model,0.2583,low,auto_closed,0.0
82304,transaction,21324,2025-02-16 09:18:04,ml_model,0.7198,high,investigated,0.0
82305,transaction,21334,2025-02-25 09:44:37,anomaly_detector,0.1162,low,auto_closed,0.0
82306,transaction,21349,2025-01-06 01:47:49,rule_engine,0.2984,low,investigated,0.0
82307,transaction,21384,2025-03-02 00:57:35,ml_model,0.5044,medium,auto_closed,0.0
82308,transaction,21386,2025-03-20 19:29:59,rule_engine,0.1761,low,auto_closed,0.0
82309,transaction,21392,2025-02-20 05:35:12,rule_engine,0.8552,high,investigated,70.11
82310,transaction,21413,2025-01-24 02:08:42,anomaly_detector,0.5638,medium,pending,0.0
82311,transaction,21427,2025-02-05 15:37:23,rule_engine,0.5532,medium,pending,0.0
82312,transaction,21432,2025-01-24 01:08:45,rule_engine,0.6229,medium,auto_closed,0.0
82313,transaction,21479,2025-03-09 06:59:34,anomaly_detector,0.386,low,auto_closed,0.0
82314,transaction,21482,2025-01-02 12:21:31,rule_engine,0.7302,high,investigated,37.39
82315,transaction,21483,2025-01-13 18:35:48,anomaly_detector,0.4313,medium,investigated,0.0
82316,transaction,21486,2025-02-25 04:48:55,rule_engine,0.731,high,pending,0.0
82317,transaction,21490,2025-01-05 14:46:22,anomaly_detector,0.4897,medium,auto_closed,0.0
82318,transaction,21499,2025-02-19 13:18:38,ml_model,0.4973,medium,pending,0.0
82319,transaction,21506,2025-01-15 07:24:44,ml_model,1.0,high,investigated,96.39
82320,transaction,21507,2025-01-25 07:12:50,rule_engine,0.7185,high,pending,0.0
82321,transaction,21513,2025-03-14 14:49:56,anomaly_detector,0.5072,medium,pending,0.0
82322,transaction,21523,2025-03-03 00:05:31,rule_engine,0.5656,medium,auto_closed,0.0
82323,transaction,21532,2025-03-16 22:46:38,anomaly_detector,0.8083,high,investigated,94.04
82324,transaction,21542,2025-03-26 00:14:52,anomaly_detector,0.662,medium,auto_closed,0.0
82325,transaction,21543,2025-01-30 06:14:02,rule_engine,0.3287,low,pending,0.0
